date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/31/2021,ARKQ,TESLA INC,TSLA,88160R101,"453,362","$331,366,819.42",11.91%
08/31/2021,ARKQ,TRIMBLE INC,TRMB,896239100,"2,168,045","$207,525,267.40",7.46%
08/31/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"7,527,426","$185,776,873.68",6.68%
08/31/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"3,464,164","$162,400,008.32",5.84%
08/31/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,"1,253,384","$158,352,534.56",5.69%
08/31/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,"2,309,015","$149,046,918.25",5.36%
08/31/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,"275,685","$99,811,754.25",3.59%
08/31/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,"1,299,162","$99,632,733.78",3.58%
08/31/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"33,601","$97,758,413.39",3.51%
08/31/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,"1,892,844","$85,840,475.40",3.09%
08/31/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,"2,813,801","$84,779,824.13",3.05%
08/31/2021,ARKQ,DEERE & CO,DE,244199105,"201,847","$76,903,707.00",2.76%
08/31/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"2,914,472","$70,384,498.80",2.53%
08/31/2021,ARKQ,TERADYNE INC,TER,880770102,"552,296","$68,048,390.16",2.45%
08/31/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"571,820","$58,760,223.20",2.11%
08/31/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,"726,994","$57,585,194.74",2.07%
08/31/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,"242,456","$55,192,683.84",1.98%
08/31/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,"2,126,512","$55,034,130.56",1.98%
08/31/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,"6,023,066","$49,690,294.50",1.79%
08/31/2021,ARKQ,CATERPILLAR INC,CAT,149123101,"224,346","$47,437,961.70",1.71%
08/31/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,"7,588,092","$46,515,003.96",1.67%
08/31/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,"4,243,813","$42,438,130.00",1.53%
08/31/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,"121,406","$40,583,597.68",1.46%
08/31/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,"35,975","$38,094,287.25",1.37%
08/31/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,"241,897","$37,053,782.46",1.33%
08/31/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,"242,469","$35,570,202.30",1.28%
08/31/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"74,888","$34,372,094.24",1.24%
08/31/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,"3,891,146","$33,619,501.44",1.21%
08/31/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,"137,040","$31,091,635.20",1.12%
08/31/2021,ARKQ,2U INC,TWOU,90214J101,"847,745","$31,095,286.60",1.12%
08/31/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,"1,443,392","$30,816,419.20",1.11%
08/31/2021,ARKQ,VUZIX CORP,VUZI,92921W300,"2,378,914","$29,784,003.28",1.07%
08/31/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,096,666","$28,250,116.16",1.02%
08/31/2021,ARKQ,ANSYS INC,ANSS,03662Q105,"75,601","$27,654,845.80",0.99%
08/31/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,"2,718,967","$27,053,721.65",0.97%
08/31/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,"356,914","$23,991,723.39",0.86%
08/31/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,"1,041,741","$21,345,273.09",0.77%
08/31/2021,ARKQ,PROTO LABS INC,PRLB,743713109,"182,577","$13,282,476.75",0.48%
08/31/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"6,397,241.74","$6,397,241.74",0.23%
08/31/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO,68620A203,"139,037","$1,033,044.91",0.04%
08/31/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"1,679","$272,484.91",0.01%
08/31/2021,ARKQ,EXONE CO/THE,XONE,302104104,"1,281","$30,795.24",0.00%
