date,fund,company,ticker,cusip,shares,market value ($),weight (%)
11/20/2024,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"532,548","$2,803,071.43",2.78%
11/20/2024,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"91,822","$2,786,797.70",2.77%
11/20/2024,IZRL,SIMILARWEB LTD,SMWB,M84137104,"234,799","$2,794,108.10",2.77%
11/20/2024,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"164,739","$2,761,025.64",2.74%
11/20/2024,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"19,281","$2,592,264.83",2.57%
11/20/2024,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"29,083","$2,566,592.72",2.55%
11/20/2024,IZRL,STRATASYS LTD,SSYS,M85548101,"279,234","$2,566,160.46",2.55%
11/20/2024,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"157,421","$2,519,408.96",2.50%
11/20/2024,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,800,293","$2,490,178.84",2.47%
11/20/2024,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"23,074","$2,484,489.21",2.47%
11/20/2024,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"9,894","$2,452,120.61",2.43%
11/20/2024,IZRL,MATRIX IT LTD,MTRX,6747754,"111,805","$2,413,990.26",2.40%
11/20/2024,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"479,486","$2,398,230.69",2.38%
11/20/2024,IZRL,HILAN LTD,HLAN,6267230,"41,584","$2,392,100.78",2.37%
11/20/2024,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"277,266","$2,334,579.72",2.32%
11/20/2024,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"420,231","$2,286,056.64",2.27%
11/20/2024,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"7,104","$2,237,760.00",2.22%
11/20/2024,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"47,721","$2,231,433.96",2.21%
11/20/2024,IZRL,NAYAX LTD,NYAX,BMXT7N9,"77,918","$2,221,321.38",2.20%
11/20/2024,IZRL,QUALITAU LTD,QLTU,6221689,"47,549","$2,220,710.76",2.20%
11/20/2024,IZRL,PERION NETWORK LTD,PERI,M78673114,"261,672","$2,200,661.52",2.18%
11/20/2024,IZRL,INMODE LTD,INMD,M5425M103,"123,240","$2,182,580.40",2.17%
11/20/2024,IZRL,WIX.COM LTD,WIX,M98068105,"11,838","$2,177,600.10",2.16%
11/20/2024,IZRL,TELSYS LTD,TLSY,6878977,"43,871","$2,166,150.77",2.15%
11/20/2024,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"115,072","$2,158,750.72",2.14%
11/20/2024,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"301,828","$2,106,759.44",2.09%
11/20/2024,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"76,663","$2,083,700.34",2.07%
11/20/2024,IZRL,RADWARE LTD,RDWR,M81873107,"90,431","$2,078,104.38",2.06%
11/20/2024,IZRL,JFROG LTD,FROG,M6191J100,"68,930","$2,065,142.80",2.05%
11/20/2024,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"188,458","$2,055,905.45",2.04%
11/20/2024,IZRL,WALKME LTD,WKME,M97628107,"145,813","$2,034,091.35",2.02%
11/20/2024,IZRL,NICE LTD - SPON ADR,NICE,653656108,"11,695","$2,019,375.65",2.00%
11/20/2024,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"455,206","$2,007,458.46",1.99%
11/20/2024,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"346,716","$1,972,814.04",1.96%
11/20/2024,IZRL,NOVA LTD,NVMI,M7516K103,"11,032","$1,952,222.72",1.94%
11/20/2024,IZRL,BRAINSWAY LTD-ADR,BWAY,10501L106,"201,670","$1,950,148.90",1.94%
11/20/2024,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"115,966","$1,949,388.46",1.93%
11/20/2024,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"7,350","$1,889,097.00",1.87%
11/20/2024,IZRL,CAMTEK LTD,CAMT,M20791105,"25,094","$1,878,034.96",1.86%
11/20/2024,IZRL,AUDIOCODES LTD,AUDC,M15342104,"213,739","$1,857,391.91",1.84%
11/20/2024,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"584,664","$1,841,691.60",1.83%
11/20/2024,IZRL,MEDIWOUND LTD,MDWD UQ,M68830112,"115,765","$1,829,087.00",1.82%
11/20/2024,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"161,859","$1,806,346.44",1.79%
11/20/2024,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"10,150","$1,771,784.00",1.76%
11/20/2024,IZRL,PAGAYA TECHNOLOGIES LTD -A,PGY,BQ5J6B6,"184,850","$1,593,407.00",1.58%
11/20/2024,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"57,167","$1,554,942.40",1.54%
11/20/2024,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"38,331","$38,330.61",0.04%
