date,fund,company,ticker,cusip,shares,market value ($),weight (%)
10/23/2024,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"2,209,075","$148,847,473.50",10.57%
10/23/2024,ARKW,ROKU INC,ROKU,77543R102,"1,698,324","$130,414,299.96",9.26%
10/23/2024,ARKW,TESLA INC,TSLA,88160R101,"565,234","$123,204,054.98",8.75%
10/23/2024,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"408,316","$86,040,347.52",6.11%
10/23/2024,ARKW,BLOCK INC,SQ,852234103,"1,175,061","$85,567,942.02",6.08%
10/23/2024,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,895,436","$78,262,552.44",5.56%
10/23/2024,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"2,536,968","$69,538,292.88",4.94%
10/23/2024,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,454,110","$62,439,483.40",4.44%
10/23/2024,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"95,723","$55,711,743.23",3.96%
10/23/2024,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"506,298","$41,318,979.78",2.94%
10/23/2024,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"928,717","$34,984,769.39",2.49%
10/23/2024,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"4,574,675","$33,120,647.00",2.35%
10/23/2024,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"99,652","$30,743,638.52",2.18%
10/23/2024,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"341,060","$30,170,167.60",2.14%
10/23/2024,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"231,905","$27,582,780.70",1.96%
10/23/2024,ARKW,UIPATH INC - CLASS A,PATH,90364P105,"1,977,507","$24,995,688.48",1.78%
10/23/2024,ARKW,UNITY SOFTWARE INC,U,91332U101,"1,179,264","$25,012,189.44",1.78%
10/23/2024,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"64,293","$24,921,895.59",1.77%
10/23/2024,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"154,549","$23,814,455.41",1.69%
10/23/2024,ARKW,PAGERDUTY INC,PD,69553P100,"1,298,943","$23,653,752.03",1.68%
10/23/2024,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"651,230","$20,800,286.20",1.48%
10/23/2024,ARKW,NVIDIA CORP,NVDA,67066G104,"141,477","$20,314,682.43",1.44%
10/23/2024,ARKW,MERCADOLIBRE INC,MELI,58733R102,"8,882","$18,366,377.24",1.30%
10/23/2024,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"89,923","$17,847,917.04",1.27%
10/23/2024,ARKW,REDDIT INC-CL A,RDDT,75734B100,"217,110","$16,780,431.90",1.19%
10/23/2024,ARKW,NEXTDOOR HOLDINGS INC,KIND,65345M108,"6,743,392","$16,251,574.72",1.15%
10/23/2024,ARKW,TOAST INC-CLASS A,TOST,888787108,"544,720","$15,998,426.40",1.14%
10/23/2024,ARKW,RUBRIK INC-A,RBRK,781154109,"411,620","$15,892,648.20",1.13%
10/23/2024,ARKW,GITLAB INC-CL A,GTLB,37637K108,"280,564","$15,388,935.40",1.09%
10/23/2024,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,"992,993","$15,262,302.41",1.08%
10/23/2024,ARKW,MICROSOFT CORP,MSFT,594918104,"29,418","$12,576,489.18",0.89%
10/23/2024,ARKW,AMAZON.COM INC,AMZN,023135106,"65,857","$12,493,072.90",0.89%
10/23/2024,ARKW,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"836,824","$12,167,420.96",0.86%
10/23/2024,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"989,681","$10,246,597.71",0.73%
10/23/2024,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"188,949","$10,016,186.49",0.71%
10/23/2024,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"75,471","$9,405,196.02",0.67%
10/23/2024,ARKW,QUALCOMM INC,QCOM,747525103,"41,949","$7,264,727.82",0.52%
10/23/2024,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"263,271","$263,271.47",0.02%
