date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/08/2025,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"1,636,584","$157,062,966.48",10.54%
05/08/2025,ARKW,TESLA INC,TSLA,88160R101,"438,310","$121,069,988.20",8.13%
05/08/2025,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"534,589","$105,078,813.84",7.05%
05/08/2025,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,839,560","$91,959,604.40",6.17%
05/08/2025,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,250,309","$88,071,765.96",5.91%
05/08/2025,ARKW,ROKU INC,ROKU,77543R102,"1,394,900","$83,540,561.00",5.61%
05/08/2025,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"714,957","$78,988,449.36",5.30%
05/08/2025,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"114,305","$68,218,367.05",4.58%
05/08/2025,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"676,910","$63,967,995.00",4.29%
05/08/2025,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"3,816,399","$38,736,449.85",2.60%
05/08/2025,ARKW,BLOCK INC,XYZ,852234103,"789,741","$37,868,080.95",2.54%
05/08/2025,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"89,737","$37,915,677.24",2.54%
05/08/2025,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"323,954","$32,512,023.44",2.18%
05/08/2025,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"567,097","$30,396,399.20",2.04%
05/08/2025,ARKW,GITLAB INC-CL A,GTLB,37637K108,"609,854","$28,711,926.32",1.93%
05/08/2025,ARKW,RUBRIK INC-A,RBRK,781154109,"370,721","$28,104,359.01",1.89%
05/08/2025,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"798,766","$27,693,217.22",1.86%
05/08/2025,ARKW,AMAZON.COM INC,AMZN,023135106,"140,519","$26,517,340.49",1.78%
05/08/2025,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"38,913","$25,569,732.30",1.72%
05/08/2025,ARKW,MERCADOLIBRE INC,MELI,58733R102,"10,856","$24,557,249.04",1.65%
05/08/2025,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"197,181","$23,998,899.51",1.61%
05/08/2025,ARKW,TOAST INC-CLASS A,TOST,888787108,"554,732","$19,726,269.92",1.32%
05/08/2025,ARKW,PAGERDUTY INC,PD,69553P100,"1,262,703","$19,331,982.93",1.30%
05/08/2025,ARKW,SALESFORCE INC,CRM,79466L302,"68,902","$19,170,603.46",1.29%
05/08/2025,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"155,915","$19,196,254.80",1.29%
05/08/2025,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"691,401","$18,902,903.34",1.27%
05/08/2025,ARKW,NVIDIA CORP,NVDA,67066G104,"147,063","$17,215,194.78",1.16%
05/08/2025,ARKW,QUALCOMM INC,QCOM,747525103,"115,508","$16,667,804.40",1.12%
05/08/2025,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"290,030","$16,375,093.80",1.10%
05/08/2025,ARKW,IBOTTA INC-CL A,IBTA,451051106,"347,910","$16,351,770.00",1.10%
05/08/2025,ARKW,UNITY SOFTWARE INC,U,91332U101,"783,421","$16,185,477.86",1.09%
05/08/2025,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"89,146","$15,559,542.84",1.04%
05/08/2025,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,"161,267","$13,981,848.90",0.94%
05/08/2025,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"123,359","$13,078,521.18",0.88%
05/08/2025,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"266,344","$12,688,628.16",0.85%
05/08/2025,ARKW,REDDIT INC-CL A,RDDT,75734B100,"90,987","$9,601,858.11",0.64%
05/08/2025,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"1,349,847","$9,555,315.98",0.64%
05/08/2025,ARKW,NEXTDOOR HOLDINGS INC,KIND,65345M108,"6,073,132","$9,170,429.32",0.62%
05/08/2025,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"482,507","$5,484,461.32",0.37%
05/08/2025,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,186,929","$1,186,928.83",0.08%
