date,fund,company,ticker,cusip,shares,market value ($),weight (%)
06/02/2025,ARKG,TEMPUS AI INC,TEM,88023B103,"1,496,545","$82,579,353.10",9.57%
06/02/2025,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,025,152","$73,492,766.08",8.52%
06/02/2025,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,056,905","$60,267,316.50",6.98%
06/02/2025,ARKG,NATERA INC,NTRA,632307104,"335,005","$52,840,338.65",6.12%
06/02/2025,ARKG,GUARDANT HEALTH INC,GH,40131M109,"1,298,799","$52,757,215.38",6.11%
06/02/2025,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"11,261,624","$47,073,588.32",5.45%
06/02/2025,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"4,318,583","$41,112,910.16",4.76%
06/02/2025,ARKG,SCHRODINGER INC,SDGR,80810D103,"1,887,373","$40,805,004.26",4.73%
06/02/2025,ARKG,CAREDX INC,CDNA,14167L103,"2,018,160","$34,288,538.40",3.97%
06/02/2025,ARKG,PERSONALIS INC,PSNL,71535D106,"6,846,411","$31,698,882.93",3.67%
06/02/2025,ARKG,VERACYTE INC,VCYT,92337F107,"1,146,047","$30,496,310.67",3.53%
06/02/2025,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"1,892,316","$29,955,362.28",3.47%
06/02/2025,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,144,034","$29,962,644.02",3.47%
06/02/2025,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"865,657","$29,008,166.07",3.36%
06/02/2025,ARKG,ABSCI CORP,ABSI,00091E109,"9,328,259","$24,719,886.35",2.86%
06/02/2025,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,649,911","$20,673,384.83",2.40%
06/02/2025,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,833,633","$19,467,058.71",2.26%
06/02/2025,ARKG,ILLUMINA INC,ILMN,452327109,"208,120","$17,115,788.80",1.98%
06/02/2025,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,511,450","$16,066,713.50",1.86%
06/02/2025,ARKG,AMGEN INC,AMGN,031162100,"55,665","$16,041,539.70",1.86%
06/02/2025,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"6,169,661","$14,807,186.40",1.72%
06/02/2025,ARKG,908 DEVICES INC,MASS,65443P102,"2,547,429","$14,469,396.72",1.68%
06/02/2025,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"47,866","$13,388,120.20",1.55%
06/02/2025,ARKG,QUANTUM-SI INC,QSI,74765K105,"7,657,513","$12,864,621.84",1.49%
06/02/2025,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"10,821,086","$10,428,280.58",1.21%
06/02/2025,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"23,096","$10,209,586.80",1.18%
06/02/2025,ARKG,INCYTE CORP,INCY,45337C102,"147,553","$9,599,798.18",1.11%
06/02/2025,ARKG,CERUS CORP,CERS,157085101,"6,690,539","$8,496,984.53",0.98%
06/02/2025,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"1,586,126","$6,598,284.16",0.76%
06/02/2025,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"12,078","$5,921,601.84",0.69%
06/02/2025,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"3,034,283","$3,064,625.83",0.36%
06/02/2025,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,232,632","$2,634,505.76",0.31%
06/02/2025,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"179,888","$179,887.83",0.02%
