date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/06/2025,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,409,802","$101,332,174.10",8.55%
03/06/2025,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,158,772","$94,640,564.48",7.99%
03/06/2025,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"13,230,894","$87,059,282.52",7.35%
03/06/2025,ARKG,TEMPUS AI INC,TEM,88023B103,"1,620,473","$85,982,297.38",7.26%
03/06/2025,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"8,136,870","$65,339,066.10",5.51%
03/06/2025,ARKG,NATERA INC,NTRA,632307104,"428,269","$63,349,550.48",5.35%
03/06/2025,ARKG,GUARDANT HEALTH INC,GH,40131M109,"1,482,881","$63,259,703.46",5.34%
03/06/2025,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,410,520","$52,645,756.80",4.44%
03/06/2025,ARKG,CAREDX INC,CDNA,14167L103,"2,554,873","$52,170,506.66",4.40%
03/06/2025,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"1,998,529","$52,181,592.19",4.40%
03/06/2025,ARKG,VERACYTE INC,VCYT,92337F107,"1,366,121","$45,027,348.16",3.80%
03/06/2025,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"1,118,666","$37,754,977.50",3.19%
03/06/2025,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,275,231","$35,798,274.83",3.02%
03/06/2025,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,111,319","$33,886,669.95",2.86%
03/06/2025,ARKG,PERSONALIS INC,PSNL,71535D106,"7,392,921","$33,194,215.29",2.80%
03/06/2025,ARKG,ABSCI CORP,ABSI,00091E109,"9,891,691","$33,236,081.76",2.80%
03/06/2025,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"3,022,183","$28,302,743.80",2.39%
03/06/2025,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,669,622","$23,825,505.94",2.01%
03/06/2025,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"7,375,464","$23,527,730.16",1.99%
03/06/2025,ARKG,AMGEN INC,AMGN,031162100,"72,436","$22,931,064.52",1.94%
03/06/2025,ARKG,ILLUMINA INC,ILMN,452327109,"226,440","$19,403,643.60",1.64%
03/06/2025,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,832,335","$17,195,328.90",1.45%
03/06/2025,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"71,849","$15,802,469.06",1.33%
03/06/2025,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"27,632","$13,584,996.48",1.15%
03/06/2025,ARKG,CERUS CORP,CERS,157085101,"7,998,130","$12,876,989.30",1.09%
03/06/2025,ARKG,QUANTUM-SI INC,QSI,74765K105,"9,154,069","$12,815,696.60",1.08%
03/06/2025,ARKG,INCYTE CORP,INCY,45337C102,"176,394","$12,314,065.14",1.04%
03/06/2025,ARKG,908 DEVICES INC,MASS,65443P102,"3,045,323","$10,262,738.51",0.87%
03/06/2025,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"14,346","$9,857,853.90",0.83%
03/06/2025,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"1,896,230","$7,660,769.20",0.65%
03/06/2025,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,669,017","$6,165,429.27",0.52%
03/06/2025,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"4,500,405","$4,500,404.78",0.38%
03/06/2025,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"3,627,357","$4,352,828.40",0.37%
03/06/2025,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"2,184,292","$2,642,993.32",0.22%
03/06/2025,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,137,"$6,525.31",0.00%
