date,fund,company,ticker,cusip,shares,market value ($),weight (%)
10/18/2024,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"2,209,075","$147,544,119.25",10.51%
10/18/2024,ARKW,ROKU INC,ROKU,77543R102,"1,698,324","$130,686,031.80",9.31%
10/18/2024,ARKW,TESLA INC,TSLA,88160R101,"565,234","$124,854,538.26",8.90%
10/18/2024,ARKW,BLOCK INC,SQ,852234103,"1,175,061","$86,578,494.48",6.17%
10/18/2024,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"408,316","$83,378,127.20",5.94%
10/18/2024,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,895,436","$75,552,078.96",5.38%
10/18/2024,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"2,560,636","$67,395,939.52",4.80%
10/18/2024,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,454,110","$61,072,620.00",4.35%
10/18/2024,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"95,723","$55,225,470.39",3.93%
10/18/2024,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"506,298","$41,329,105.74",2.94%
10/18/2024,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"928,717","$34,966,195.05",2.49%
10/18/2024,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"4,574,675","$34,538,796.25",2.46%
10/18/2024,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"99,652","$30,926,001.68",2.20%
10/18/2024,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"341,060","$30,831,824.00",2.20%
10/18/2024,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"231,905","$27,278,985.15",1.94%
10/18/2024,ARKW,UIPATH INC - CLASS A,PATH,90364P105,"1,977,507","$25,252,764.39",1.80%
10/18/2024,ARKW,UNITY SOFTWARE INC,U,91332U101,"1,179,264","$25,082,945.28",1.79%
10/18/2024,ARKW,PAGERDUTY INC,PD,69553P100,"1,298,943","$24,381,160.11",1.74%
10/18/2024,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"154,549","$24,148,281.25",1.72%
10/18/2024,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"64,293","$23,579,457.75",1.68%
10/18/2024,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"651,230","$21,451,516.20",1.53%
10/18/2024,ARKW,NVIDIA CORP,NVDA,67066G104,"141,477","$19,372,445.61",1.38%
10/18/2024,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"89,923","$18,509,750.32",1.32%
10/18/2024,ARKW,MERCADOLIBRE INC,MELI,58733R102,"8,882","$18,349,057.34",1.31%
10/18/2024,ARKW,NEXTDOOR HOLDINGS INC,KIND,65345M108,"6,743,392","$17,128,215.68",1.22%
10/18/2024,ARKW,REDDIT INC-CL A,RDDT,75734B100,"217,110","$16,563,321.90",1.18%
10/18/2024,ARKW,RUBRIK INC-A,RBRK,781154109,"411,620","$16,250,757.60",1.16%
10/18/2024,ARKW,TOAST INC-CLASS A,TOST,888787108,"544,720","$16,091,028.80",1.15%
10/18/2024,ARKW,GITLAB INC-CL A,GTLB,37637K108,"280,564","$15,271,098.52",1.09%
10/18/2024,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,"992,993","$14,914,754.86",1.06%
10/18/2024,ARKW,AMAZON.COM INC,AMZN,023135106,"65,857","$12,350,163.21",0.88%
10/18/2024,ARKW,MICROSOFT CORP,MSFT,594918104,"29,418","$12,259,068.96",0.87%
10/18/2024,ARKW,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"836,824","$11,849,427.84",0.84%
10/18/2024,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"188,949","$10,673,729.01",0.76%
10/18/2024,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"989,681","$10,112,324.42",0.72%
10/18/2024,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"75,471","$9,525,949.62",0.68%
10/18/2024,ARKW,QUALCOMM INC,QCOM,747525103,"41,949","$7,177,473.90",0.51%
10/18/2024,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,178,153","$1,178,152.59",0.08%
