date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/30/2026,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,"34,447","$2,532,887.91",92.06%
04/30/2026,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,171,"$260,607.42",9.47%
04/30/2026,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,222,"$58,037.46",2.11%
04/30/2026,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"23,696","$23,696.30",0.86%
04/30/2026,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-346,"-$123,743.44",-4.50%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks, and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.&nbsp;Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above, or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions, and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose Value&nbsp;All statements made regarding companies, securities, or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell, or hold any security. Holdings are subject to change without notice.&nbsp;Foreside Fund Services, LLC, distributor.©. 2026. ARK ETF Trust. No part of this material may be reproduced in any form or referred to in any other publication without written permission.&nbsp;"
