date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/06/2021,ARKX,TRIMBLE INC,TRMB,896239100,"721,323","$59,559,640.11",9.53%
07/06/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"1,095,858","$43,111,053.72",6.90%
07/06/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,417,778","$39,797,028.46",6.37%
07/06/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"910,271","$35,709,931.33",5.71%
07/06/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"150,416","$33,007,287.04",5.28%
07/06/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"5,315,408","$28,338,620.68",4.53%
07/06/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"69,691","$26,586,419.59",4.25%
07/06/2021,ARKX,THALES SA,HO,4162791,"241,827","$24,973,153.09",3.99%
07/06/2021,ARKX,KOMATSU LTD,6301,6496584,"895,688","$22,660,430.44",3.62%
07/06/2021,ARKX,AMAZON.COM INC,AMZN,023135106,"5,962","$20,932,462.76",3.35%
07/06/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"7,077","$18,218,887.26",2.91%
07/06/2021,ARKX,DASSAULT SYSTEMES SE,DSY,5330047,"71,907","$17,617,364.30",2.82%
07/06/2021,ARKX,BOEING CO/THE,BA,097023105,"74,056","$17,527,574.08",2.80%
07/06/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,"346,164","$16,280,092.92",2.60%
07/06/2021,ARKX,NETFLIX INC,NFLX,64110L106,"30,372","$16,218,040.56",2.59%
07/06/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,"386,272","$15,121,977.00",2.42%
07/06/2021,ARKX,NVIDIA CORP,NVDA,67066G104,"16,889","$13,840,197.72",2.21%
07/06/2021,ARKX,JD.COM INC-ADR,JD,47215P106,"177,252","$13,511,919.96",2.16%
07/06/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,"122,036","$12,946,799.24",2.07%
07/06/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,"1,190,925","$11,909,250.00",1.91%
07/06/2021,ARKX,TERADYNE INC,TER,880770102,"87,180","$11,205,245.40",1.79%
07/06/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"166,442","$11,076,715.10",1.77%
07/06/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"49,646","$10,810,416.50",1.73%
07/06/2021,ARKX,DEERE & CO,DE,244199105,"27,096","$9,551,340.00",1.53%
07/06/2021,ARKX,AIRBUS SE,AIR,4012250,"69,618","$9,269,184.27",1.48%
07/06/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"63,838","$8,209,566.80",1.31%
07/06/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"801,104","$8,107,172.48",1.30%
07/06/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,"693,861","$6,980,241.66",1.12%
07/06/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"31,092","$6,881,281.44",1.10%
07/06/2021,ARKX,SYNOPSYS INC,SNPS,871607107,"24,534","$6,848,911.44",1.10%
07/06/2021,ARKX,RAVEN INDUSTRIES INC,RAVN,754212108,"115,421","$6,625,165.40",1.06%
07/06/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,"44,236","$6,502,692.00",1.04%
07/06/2021,ARKX,HEICO CORP,HEI,422806109,"44,790","$6,346,743.00",1.02%
07/06/2021,ARKX,ANSYS INC,ANSS,03662Q105,"17,882","$6,319,677.62",1.01%
07/06/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,"60,521","$5,912,296.49",0.95%
07/06/2021,ARKX,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"75,287","$5,585,542.53",0.89%
07/06/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"12,260","$5,180,095.20",0.83%
07/06/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,"396,460","$3,948,741.60",0.63%
07/06/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"1,895,555.54","$1,895,555.54",0.30%
