date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/14/2021,ARKQ,TESLA INC,TSLA,88160R101,"489,379","$279,773,080.51",10.25%
05/14/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,"2,577,190","$172,749,045.70",6.33%
05/14/2021,ARKQ,TRIMBLE INC,TRMB,896239100,"2,218,278","$164,795,872.62",6.04%
05/14/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"6,376,061","$156,404,776.33",5.73%
05/14/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"58,503","$132,332,030.91",4.85%
05/14/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,"693,490","$124,342,757.00",4.55%
05/14/2021,ARKQ,TERADYNE INC,TER,880770102,"1,021,734","$119,788,094.16",4.39%
05/14/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"2,856,890","$104,447,898.40",3.83%
05/14/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,"535,769","$99,888,772.36",3.66%
05/14/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,"224,635","$87,106,713.95",3.19%
05/14/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"2,868,755","$85,689,711.85",3.14%
05/14/2021,ARKQ,DEERE & CO,DE,244199105,"224,565","$84,910,272.15",3.11%
05/14/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,"783,875","$63,423,326.25",2.32%
05/14/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,"3,097,262","$62,316,911.44",2.28%
05/14/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,"652,697","$61,895,256.51",2.27%
05/14/2021,ARKQ,CATERPILLAR INC,CAT,149123101,"249,580","$59,916,670.60",2.19%
05/14/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,"1,268,225","$50,969,962.75",1.87%
05/14/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,"1,895,578","$50,630,888.38",1.85%
05/14/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"457,945","$47,731,607.35",1.75%
05/14/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,"7,846,859","$43,393,130.27",1.59%
05/14/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,"1,139,458","$41,077,460.90",1.50%
05/14/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,"1,621,502","$38,397,167.36",1.41%
05/14/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,"70,040","$38,284,564.40",1.40%
05/14/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"92,813","$37,998,570.33",1.39%
05/14/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,"545,344","$36,221,748.48",1.33%
05/14/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,"269,756","$35,950,382.12",1.32%
05/14/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"458,624","$33,883,141.12",1.24%
05/14/2021,ARKQ,VUZIX CORP,VUZI,92921W300,"2,210,403","$33,531,813.51",1.23%
05/14/2021,ARKQ,PACCAR INC,PCAR,693718108,"352,614","$33,226,817.22",1.22%
05/14/2021,ARKQ,2U INC,TWOU,90214J101,"952,369","$32,304,356.48",1.18%
05/14/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,"135,075","$31,183,414.50",1.14%
05/14/2021,ARKQ,ANSYS INC,ANSS,03662Q105,"95,975","$30,488,378.25",1.12%
05/14/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,"35,250","$28,925,797.50",1.06%
05/14/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"131,835","$27,168,556.80",1.00%
05/14/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,"786,209","$27,305,038.57",1.00%
05/14/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,"2,580,321","$25,570,981.11",0.94%
05/14/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,"1,170,315","$22,072,140.90",0.81%
05/14/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,"2,046,054","$20,358,237.30",0.75%
05/14/2021,ARKQ,PROTO LABS INC,PRLB,743713109,"205,122","$19,037,372.82",0.70%
05/14/2021,ARKQ,AUTODESK INC,ADSK,052769106,"68,407","$18,450,736.04",0.68%
05/14/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,"2,605,662","$18,083,294.28",0.66%
05/14/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,"1,511,382","$14,887,112.70",0.55%
05/14/2021,ARKQ,GALILEO ACQUISITION CORP,GLEO,G3770A102,"1,478,160","$14,737,255.20",0.54%
05/14/2021,ARKQ,EXONE CO/THE,XONE,302104104,"790,729","$14,082,883.49",0.52%
05/14/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"3,403,040.59","$3,403,040.59",0.12%
05/14/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO,68620A203,"156,237","$1,038,976.05",0.04%
05/14/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,"27,443","$205,273.64",0.01%
05/14/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,"7,758","$120,249.00",0.00%
