date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/13/2025,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"1,636,584","$166,260,568.56",10.23%
05/13/2025,ARKW,TESLA INC,TSLA,88160R101,"438,310","$139,549,137.80",8.59%
05/13/2025,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"534,589","$110,777,532.58",6.82%
05/13/2025,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,839,560","$105,645,930.80",6.50%
05/13/2025,ARKW,ROKU INC,ROKU,77543R102,"1,394,900","$95,941,222.00",5.90%
05/13/2025,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,250,309","$91,885,208.41",5.65%
05/13/2025,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"690,921","$81,846,501.66",5.04%
05/13/2025,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"742,484","$77,470,780.56",4.77%
05/13/2025,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"114,305","$73,090,046.15",4.50%
05/13/2025,ARKW,BLOCK INC,XYZ,852234103,"727,375","$40,020,172.50",2.46%
05/13/2025,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"3,816,399","$39,385,237.68",2.42%
05/13/2025,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"89,737","$38,536,657.28",2.37%
05/13/2025,ARKW,GITLAB INC-CL A,GTLB,37637K108,"713,277","$37,133,200.62",2.29%
05/13/2025,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"323,954","$35,025,906.48",2.16%
05/13/2025,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"567,097","$33,169,503.53",2.04%
05/13/2025,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"798,766","$30,297,194.38",1.86%
05/13/2025,ARKW,AMAZON.COM INC,AMZN,023135106,"140,519","$29,317,884.16",1.80%
05/13/2025,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"197,181","$28,070,687.16",1.73%
05/13/2025,ARKW,MERCADOLIBRE INC,MELI,58733R102,"10,856","$27,190,046.16",1.67%
05/13/2025,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"38,913","$24,157,579.53",1.49%
05/13/2025,ARKW,TOAST INC-CLASS A,TOST,888787108,"554,732","$23,781,360.84",1.46%
05/13/2025,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"290,030","$23,028,382.00",1.42%
05/13/2025,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"691,401","$22,705,608.84",1.40%
05/13/2025,ARKW,PAGERDUTY INC,PD,69553P100,"1,262,703","$21,099,767.13",1.30%
05/13/2025,ARKW,RUBRIK INC-A,RBRK,781154109,"267,016","$20,990,127.76",1.29%
05/13/2025,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"155,915","$20,925,352.15",1.29%
05/13/2025,ARKW,SALESFORCE INC,CRM,79466L302,"68,902","$19,900,275.64",1.22%
05/13/2025,ARKW,NVIDIA CORP,NVDA,67066G104,"147,063","$18,088,749.00",1.11%
05/13/2025,ARKW,QUALCOMM INC,QCOM,747525103,"115,508","$17,571,076.96",1.08%
05/13/2025,ARKW,IBOTTA INC-CL A,IBTA,451051106,"347,910","$17,315,480.70",1.07%
05/13/2025,ARKW,UNITY SOFTWARE INC,U,91332U101,"783,421","$17,109,914.64",1.05%
05/13/2025,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"89,146","$16,668,519.08",1.03%
05/13/2025,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,"161,267","$14,718,839.09",0.91%
05/13/2025,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"266,344","$14,206,788.96",0.87%
05/13/2025,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"123,359","$13,991,377.78",0.86%
05/13/2025,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"1,349,847","$13,026,616.94",0.80%
05/13/2025,ARKW,REDDIT INC-CL A,RDDT,75734B100,"90,987","$10,118,664.27",0.62%
05/13/2025,ARKW,NEXTDOOR HOLDINGS INC,KIND,65345M108,"6,073,132","$8,441,653.48",0.52%
05/13/2025,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"482,507","$6,453,431.92",0.40%
05/13/2025,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0,$0.00,0.00%
