date,fund,company,ticker,cusip,shares,market value ($),weight (%)
01/15/2025,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"466,668","$3,405,220.87",3.37%
01/15/2025,IZRL,SIMILARWEB LTD,SMWB,M84137104,"203,674","$3,079,550.88",3.05%
01/15/2025,IZRL,QUALITAU LTD,QLTU,6221689,"41,669","$3,068,043.15",3.03%
01/15/2025,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"420,158","$2,819,697.23",2.79%
01/15/2025,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"25,507","$2,610,472.17",2.58%
01/15/2025,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"8,670","$2,532,942.96",2.51%
01/15/2025,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,577,549","$2,494,886.06",2.47%
01/15/2025,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"79,949","$2,500,804.72",2.47%
01/15/2025,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"137,957","$2,451,186.04",2.42%
01/15/2025,IZRL,WIX.COM LTD,WIX,M98068105,"10,263","$2,425,762.68",2.40%
01/15/2025,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"20,242","$2,404,565.65",2.38%
01/15/2025,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"364,314","$2,397,186.12",2.37%
01/15/2025,IZRL,MATRIX IT LTD,MTRX,6747754,"97,981","$2,391,719.50",2.37%
01/15/2025,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"16,905","$2,346,185.98",2.32%
01/15/2025,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,336,749","$2,336,748.68",2.31%
01/15/2025,IZRL,NAYAX LTD,NYAX,BMXT7N9,"68,294","$2,308,524.29",2.28%
01/15/2025,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"260,661","$2,291,210.19",2.27%
01/15/2025,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"141,812","$2,287,427.56",2.26%
01/15/2025,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"300,757","$2,248,158.58",2.22%
01/15/2025,IZRL,NOVA LTD,NVMI,M7516K103,"9,626","$2,203,583.92",2.18%
01/15/2025,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"98,823","$2,201,776.44",2.18%
01/15/2025,IZRL,HILAN LTD,HLAN,6267230,"36,448","$2,190,408.71",2.17%
01/15/2025,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"66,445","$2,165,442.55",2.14%
01/15/2025,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"41,351","$2,109,314.51",2.09%
01/15/2025,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"100,443","$2,107,294.14",2.08%
01/15/2025,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"6,169","$2,106,775.19",2.08%
01/15/2025,IZRL,STRATASYS LTD,SSYS,M85548101,"242,169","$2,077,810.02",2.06%
01/15/2025,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"165,154","$2,029,561.78",2.01%
01/15/2025,IZRL,WALKME LTD,WKME,M97628107,"145,813","$2,034,091.35",2.01%
