date,fund,company,ticker,cusip,shares,market value ($),weight (%)
06/24/2021,ARKQ,TESLA INC,TSLA,88160R101,"492,636","$323,450,018.52",10.73%
06/24/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,"2,718,737","$198,848,424.18",6.60%
06/24/2021,ARKQ,TRIMBLE INC,TRMB,896239100,"2,355,881","$186,680,010.44",6.19%
06/24/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"6,785,921","$182,405,556.48",6.05%
06/24/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"57,143","$144,527,789.89",4.80%
06/24/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,"677,391","$128,142,055.47",4.25%
06/24/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"3,125,565","$127,304,262.45",4.22%
06/24/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,"931,369","$105,207,442.24",3.49%
06/24/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,"2,743,588","$104,366,087.52",3.46%
06/24/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,"1,268,274","$87,827,974.50",2.91%
06/24/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,"219,416","$82,792,239.28",2.75%
06/24/2021,ARKQ,TERADYNE INC,TER,880770102,"600,171","$76,341,751.20",2.53%
06/24/2021,ARKQ,DEERE & CO,DE,244199105,"219,346","$76,277,571.50",2.53%
06/24/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,"2,283,352","$70,646,910.88",2.34%
06/24/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"2,802,131","$70,389,530.72",2.34%
06/24/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,"334,790","$66,673,428.50",2.21%
06/24/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,"7,664,621","$66,298,971.65",2.20%
06/24/2021,ARKQ,CATERPILLAR INC,CAT,149123101,"243,783","$52,118,367.57",1.73%
06/24/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,"886,123","$51,448,301.38",1.71%
06/24/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,"547,768","$50,904,080.24",1.69%
06/24/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,"857,924","$50,677,570.68",1.68%
06/24/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,"51,989","$47,071,880.38",1.56%
06/24/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,"767,951","$43,611,937.29",1.45%
06/24/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"382,405","$42,576,972.70",1.41%
06/24/2021,ARKQ,2U INC,TWOU,90214J101,"926,371","$38,490,715.05",1.28%
06/24/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"90,654","$38,266,866.48",1.27%
06/24/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,"1,577,238","$38,042,980.56",1.26%
06/24/2021,ARKQ,VUZIX CORP,VUZI,92921W300,"2,159,063","$37,956,327.54",1.26%
06/24/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,"131,946","$35,475,001.56",1.18%
06/24/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,"46,463","$35,418,280.27",1.18%
06/24/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,"263,495","$35,197,662.10",1.17%
06/24/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"156,568","$33,640,200.48",1.12%
06/24/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,"3,119,039","$32,593,957.55",1.08%
06/24/2021,ARKQ,ANSYS INC,ANSS,03662Q105,"93,748","$31,780,572.00",1.05%
06/24/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"411,656","$30,841,267.52",1.02%
06/24/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,"2,971,834","$29,540,029.96",0.98%
06/24/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,"1,138,363","$29,096,558.28",0.97%
06/24/2021,ARKQ,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,"2,744,670","$27,419,253.30",0.91%
06/24/2021,ARKQ,PACCAR INC,PCAR,693718108,"300,868","$26,398,158.32",0.88%
06/24/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,"2,131,486","$21,314,860.00",0.71%
06/24/2021,ARKQ,PROTO LABS INC,PRLB,743713109,"199,528","$18,350,590.16",0.61%
06/24/2021,ARKQ,EXONE CO/THE,XONE,302104104,"769,146","$17,944,176.18",0.60%
06/24/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"9,611,188.32","$9,611,188.32",0.32%
06/24/2021,ARKQ,KANZHUN LTD,BZ,48553T106,"219,743","$8,407,367.18",0.28%
06/24/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO,68620A203,"151,964","$1,290,174.36",0.04%
06/24/2021,ARKQ,GALILEO ACQUISITION CORP,GLEO,G3770A102,"23,845","$238,688.45",0.01%
