date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/07/2021,ARKK,TESLA INC,TSLA,88160R101,"3,374,252","$2,238,951,172.08",11.01%
05/07/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,"8,530,561","$1,295,792,215.90",6.37%
05/07/2021,ARKK,ROKU INC,ROKU,77543R102,"3,413,244","$969,975,679.92",4.77%
05/07/2021,ARKK,SQUARE INC - A,SQ,852234103,"4,221,365","$945,416,905.40",4.65%
05/07/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"685,932","$748,303,796.76",3.68%
05/07/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"2,991,625","$709,134,790.00",3.49%
05/07/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,"2,413,530","$707,284,966.50",3.48%
05/07/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,"6,147,712","$699,302,240.00",3.44%
05/07/2021,ARKK,TWILIO INC - A,TWLO,90138F102,"2,052,564","$624,225,763.68",3.07%
05/07/2021,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"2,191,015","$562,565,011.40",2.77%
05/07/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,"5,027,384","$543,007,745.84",2.67%
05/07/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,"6,093,173","$538,149,039.36",2.65%
05/07/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"4,848,938","$522,909,473.92",2.57%
05/07/2021,ARKK,DOCUSIGN INC,DOCU,256163106,"2,321,236","$449,437,714.32",2.21%
05/07/2021,ARKK,INVITAE CORP,NVTA,46185L103,"14,792,453","$435,785,665.38",2.14%
05/07/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,516,892","$363,565,049.40",1.79%
05/07/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"5,157,424","$342,865,547.52",1.69%
05/07/2021,ARKK,SEA LTD-ADR,SE,81141R100,"1,366,243","$325,507,394.75",1.60%
05/07/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"16,155,876","$324,571,548.84",1.60%
05/07/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,"4,624,703","$323,775,457.03",1.59%
05/07/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,"11,084,578","$317,129,776.58",1.56%
05/07/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"8,231,009","$314,589,163.98",1.55%
05/07/2021,ARKK,KE HOLDINGS INC-ADR,BEKE,482497104,"6,152,698","$309,234,601.48",1.52%
05/07/2021,ARKK,DRAFTKINGS INC - CL A,DKNG,26142R104,"5,370,279","$278,663,777.31",1.37%
05/07/2021,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,"1,434,656","$275,927,388.48",1.36%
05/07/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"3,927,255","$275,339,848.05",1.35%
05/07/2021,ARKK,TWITTER INC,TWTR,90184L102,"5,033,939","$270,876,257.59",1.33%
05/07/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,520,493","$262,887,419.90",1.29%
05/07/2021,ARKK,PROTO LABS INC,PRLB,743713109,"2,483,657","$251,495,107.82",1.24%
05/07/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"3,171,362","$248,507,926.32",1.22%
05/07/2021,ARKK,2U INC,TWOU,90214J101,"6,434,212","$245,465,187.80",1.21%
05/07/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,"3,069,701","$234,985,611.55",1.16%
05/07/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,"12,488,978","$228,173,628.06",1.12%
05/07/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"1,988,469","$225,929,847.78",1.11%
05/07/2021,ARKK,PAGERDUTY INC,PD,69553P100,"6,032,719","$226,166,635.31",1.11%
05/07/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,"2,272,193","$198,476,058.55",0.98%
05/07/2021,ARKK,TERADYNE INC,TER,880770102,"1,587,726","$199,958,212.44",0.98%
05/07/2021,ARKK,SKILLZ INC,SKLZ,83067L109,"12,758,313","$196,605,603.33",0.97%
05/07/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,"5,316,194","$182,558,101.96",0.90%
05/07/2021,ARKK,SYNOPSYS INC,SNPS,871607107,"727,260","$172,695,159.60",0.85%
05/07/2021,ARKK,VERACYTE INC,VCYT,92337F107,"3,867,065","$169,416,117.65",0.83%
05/07/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,"747,164","$143,044,547.80",0.70%
05/07/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"5,796,649","$141,206,369.64",0.69%
05/07/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,"6,420,328","$141,183,012.72",0.69%
05/07/2021,ARKK,BERKELEY LIGHTS INC,BLI,084310101,"2,699,926","$129,380,453.92",0.64%
05/07/2021,ARKK,UIPATH INC - CLASS A,PATH,90364P105,"1,829,745","$126,783,031.05",0.62%
05/07/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,"4,607,015","$122,454,458.70",0.60%
05/07/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,"1,883,947","$120,629,126.41",0.59%
05/07/2021,ARKK,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,"3,252,264","$116,561,141.76",0.57%
05/07/2021,ARKK,TRIMBLE INC,TRMB,896239100,"1,405,271","$106,688,174.32",0.52%
05/07/2021,ARKK,STRATASYS LTD,SSYS,M85548101,"5,171,902","$101,214,122.14",0.50%
05/07/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,"5,494,914","$91,765,063.80",0.45%
05/07/2021,ARKK,CERUS CORP,CERS,157085101,"15,226,621","$90,750,661.16",0.45%
05/07/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,"8,010,928","$59,601,304.32",0.29%
05/07/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,"113,003","$56,352,336.04",0.28%
05/07/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,"4,038,671","$22,333,850.63",0.11%
05/07/2021,ARKK,PACCAR INC,PCAR,693718108,"24,413","$2,288,230.49",0.01%
