date,fund,company,ticker,cusip,shares,market value ($),weight (%)
12/17/2024,ARKQ,TESLA INC,TSLA,88160R101,"384,174","$177,880,245.48",17.75%
12/17/2024,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"2,929,104","$82,864,352.16",8.27%
12/17/2024,ARKQ,TERADYNE INC,TER,880770102,"638,277","$82,644,105.96",8.25%
12/17/2024,ARKQ,ROCKET LAB USA INC,RKLB,773122106,"2,438,301","$63,151,995.90",6.30%
12/17/2024,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,"6,114,242","$54,233,326.54",5.41%
12/17/2024,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"1,621,162","$48,959,092.40",4.89%
12/17/2024,ARKQ,TRIMBLE INC,TRMB,896239100,"563,576","$41,839,882.24",4.18%
12/17/2024,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"508,397","$38,511,072.75",3.84%
12/17/2024,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,"2,087,029","$29,343,627.74",2.93%
12/17/2024,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"169,105","$28,544,924.00",2.85%
12/17/2024,ARKQ,DEERE & CO,DE,244199105,"60,736","$26,627,877.12",2.66%
12/17/2024,ARKQ,AMAZON.COM INC,AMZN,023135106,"112,789","$26,271,941.77",2.62%
12/17/2024,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"121,542","$24,578,223.24",2.45%
12/17/2024,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"885,561","$24,370,638.72",2.43%
12/17/2024,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,"5,480,933","$22,581,443.96",2.25%
12/17/2024,ARKQ,AURORA INNOVATION INC,AUR,051774107,"2,349,405","$18,771,745.95",1.87%
12/17/2024,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"92,912","$18,411,441.92",1.84%
12/17/2024,ARKQ,ADVANCED MICRO DEVICES,AMD,007903107,"144,939","$18,362,321.91",1.83%
12/17/2024,ARKQ,JOBY AVIATION INC,JOBY,G65163100,"2,217,773","$17,697,828.54",1.77%
12/17/2024,ARKQ,NVIDIA CORP,NVDA,67066G104,"122,616","$16,185,312.00",1.62%
12/17/2024,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,"52,484","$13,829,534.00",1.38%
12/17/2024,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,"162,550","$10,920,109.00",1.09%
12/17/2024,ARKQ,CAMECO CORP,CCJ,13321L108,"198,015","$10,730,432.85",1.07%
12/17/2024,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"22,339","$10,632,470.44",1.06%
12/17/2024,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,"18,957","$10,274,504.43",1.03%
12/17/2024,ARKQ,SYNOPSYS INC,SNPS,871607107,"19,816","$10,346,131.76",1.03%
12/17/2024,ARKQ,BWX TECHNOLOGIES INC,BWXT,05605H100,"82,033","$9,996,541.38",1.00%
12/17/2024,ARKQ,QUALCOMM INC,QCOM,747525103,"62,300","$9,836,547.00",0.98%
12/17/2024,ARKQ,3D SYSTEMS CORP,DDD,88554D205,"2,344,930","$9,285,922.80",0.93%
12/17/2024,ARKQ,OKLO INC,OKLO,02156V109,"454,294","$8,395,353.12",0.84%
12/17/2024,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,"16,212","$7,970,629.80",0.80%
12/17/2024,ARKQ,CATERPILLAR INC,CAT,149123101,"20,856","$7,902,755.52",0.79%
12/17/2024,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,"161,172","$7,051,275.00",0.70%
12/17/2024,ARKQ,ANSYS INC,ANSS,03662Q105,"18,342","$6,284,152.62",0.63%
12/17/2024,ARKQ,SYMBOTIC INC,SYM UQ,87151X101,"183,696","$4,956,118.08",0.49%
12/17/2024,ARKQ,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,857,377","$1,857,377.19",0.19%
12/17/2024,ARKQ,MARKFORGED HOLDING CORP,,57064N201,0,$0.00,0.00%
