date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/08/2024,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,527,253","$122,495,952.91",9.96%
07/08/2024,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,712,988","$90,959,662.80",7.40%
07/08/2024,ARKG,CAREDX INC,CDNA,14167L103,"5,514,394","$85,638,538.82",6.96%
07/08/2024,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"9,382,422","$68,679,329.04",5.59%
07/08/2024,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"1,315,898","$60,649,738.82",4.93%
07/08/2024,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,532,136","$57,631,415.36",4.69%
07/08/2024,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,367,856","$49,038,297.76",3.99%
07/08/2024,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,021,038","$46,645,557.04",3.79%
07/08/2024,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"2,245,636","$43,722,532.92",3.56%
07/08/2024,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"11,754,061","$41,609,375.94",3.38%
07/08/2024,ARKG,VERACYTE INC,VCYT,92337F107,"1,910,945","$41,142,645.85",3.35%
07/08/2024,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,899,482","$40,743,888.90",3.31%
07/08/2024,ARKG,MODERNA INC,MRNA,60770K107,"341,073","$40,355,757.36",3.28%
07/08/2024,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,074,892","$38,841,978.24",3.16%
07/08/2024,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"72,924","$34,607,542.68",2.81%
07/08/2024,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"162,296","$29,774,824.16",2.42%
07/08/2024,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"12,261,213","$22,805,856.18",1.85%
07/08/2024,ARKG,AMGEN INC,AMGN,031162100,"72,325","$22,484,396.00",1.83%
07/08/2024,ARKG,INCYTE CORP,INCY,45337C102,"376,408","$21,579,470.64",1.75%
07/08/2024,ARKG,ACCOLADE INC,ACCD,00437E102,"5,455,148","$19,693,084.28",1.60%
07/08/2024,ARKG,908 DEVICES INC,MASS,65443P102,"3,806,690","$18,043,710.60",1.47%
07/08/2024,ARKG,ABSCI CORP,ABSI,00091E109,"5,554,090","$17,606,465.30",1.43%
07/08/2024,ARKG,NATERA INC,NTRA,632307104,"143,672","$16,197,581.28",1.32%
07/08/2024,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"15,340","$15,865,088.20",1.29%
07/08/2024,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,147,943","$15,913,805.33",1.29%
07/08/2024,ARKG,TEMPUS AI INC,TEM,88023B103,"505,051","$15,595,974.88",1.27%
07/08/2024,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,860,260","$14,987,762.40",1.22%
07/08/2024,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,"331,953","$14,795,145.21",1.20%
07/08/2024,ARKG,TELADOC HEALTH INC,TDOC,87918A105,"1,570,326","$14,462,702.46",1.18%
07/08/2024,ARKG,CERUS CORP,CERS,157085101,"7,736,247","$13,151,619.90",1.07%
07/08/2024,ARKG,GUARDANT HEALTH INC,GH,40131M109,"438,385","$12,603,568.75",1.02%
07/08/2024,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"2,032,145","$12,599,299.00",1.02%
07/08/2024,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,"2,369,269","$12,438,662.25",1.01%
07/08/2024,ARKG,QUANTUM-SI INC,QSI,74765K105,"12,006,592","$11,157,725.95",0.91%
07/08/2024,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"10,620,850","$10,472,158.10",0.85%
07/08/2024,ARKG,UIPATH INC - CLASS A,PATH,90364P105,"724,432","$9,591,479.68",0.78%
07/08/2024,ARKG,PERSONALIS INC,PSNL,71535D106,"6,149,153","$9,408,204.09",0.77%
07/08/2024,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"2,542,876","$8,060,916.92",0.66%
07/08/2024,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,"20,300,788","$6,770,312.80",0.55%
07/08/2024,ARKG,SENTI BIOSCIENCES INC,SNTI,81726A100,"1,518,673","$507,844.25",0.04%
07/08/2024,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"243,553","$243,553.13",0.02%
07/08/2024,ARKG,Senti Bio - place holdershares,,DNBLFB2Y2,"243,471","$81,416.70",0.01%
