date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/03/2026,ARKK,TESLA INC,TSLA,88160R101,"1,702,962","$686,838,633.84",10.29%
03/03/2026,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"7,564,980","$459,723,834.60",6.89%
03/03/2026,ARKK,TEMPUS AI INC-CL A,TEM,88023B103,"6,451,628","$343,936,288.68",5.15%
03/03/2026,ARKK,ROKU INC,ROKU,77543R102,"3,321,624","$325,818,098.16",4.88%
03/03/2026,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,400,324","$286,550,679.12",4.29%
03/03/2026,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,518,428","$281,273,602.72",4.21%
03/03/2026,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"3,451,935","$271,943,439.30",4.07%
03/03/2026,ARKK,CIRCLE INTERNET GROUP INC,CRCL,172573107,"2,814,095","$270,547,093.30",4.05%
03/03/2026,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"8,700,058","$249,604,664.02",3.74%
03/03/2026,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"1,230,197","$244,341,728.14",3.66%
03/03/2026,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"3,550,659","$239,456,442.96",3.59%
03/03/2026,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,486,516","$215,797,527.72",3.23%
03/03/2026,ARKK,TERADYNE INC,TER,880770102,"576,350","$187,792,120.50",2.81%
03/03/2026,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"3,816,447","$175,136,752.83",2.62%
03/03/2026,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"7,309,946","$169,152,150.44",2.53%
03/03/2026,ARKK,BULLISH,BLSH,G16910120,"4,752,510","$160,682,363.10",2.41%
03/03/2026,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"19,369,343","$145,657,459.36",2.18%
03/03/2026,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"9,324,300","$143,967,192.00",2.16%
03/03/2026,ARKK,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"6,457,854","$131,740,221.60",1.97%
03/03/2026,ARKK,COREWEAVE INC-CL A,CRWV,21873S108,"1,475,483","$115,161,448.15",1.72%
03/03/2026,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"301,776","$111,388,539.36",1.67%
03/03/2026,ARKK,DEERE & CO,DE,244199105,"174,256","$109,934,625.28",1.65%
03/03/2026,ARKK,AMAZON.COM INC,AMZN,023135106,"524,799","$109,362,863.61",1.64%
03/03/2026,ARKK,NVIDIA CORP,NVDA,67066G104,"573,573","$104,665,601.04",1.57%
03/03/2026,ARKK,BLOCK INC,XYZ,852234103,"1,573,202","$101,392,868.90",1.52%
03/03/2026,ARKK,ILLUMINA INC,ILMN,452327109,"693,619","$92,175,028.91",1.38%
03/03/2026,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"23,501,729","$85,311,276.27",1.28%
03/03/2026,ARKK,NATERA INC,NTRA,632307104,"417,011","$83,473,091.87",1.25%
03/03/2026,ARKK,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"905,751","$82,169,730.72",1.23%
03/03/2026,ARKK,BWX TECHNOLOGIES INC,BWXT,05605H100,"368,204","$79,705,119.88",1.19%
03/03/2026,ARKK,BAIDU INC - SPON ADR,BIDU,056752108,"628,493","$77,656,595.08",1.16%
03/03/2026,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"112,326","$73,411,780.56",1.10%
03/03/2026,ARKK,VERACYTE INC,VCYT,92337F107,"1,999,457","$72,000,446.57",1.08%
03/03/2026,ARKK,BROADCOM INC,AVGO,11135F101,"195,930","$62,466,402.60",0.94%
03/03/2026,ARKK,ALPHABET INC-CL C,GOOG,02079K107,"181,690","$55,662,548.40",0.83%
03/03/2026,ARKK,GENEDX HOLDINGS CORP,WGS,81663L200,"711,229","$52,773,191.80",0.79%
03/03/2026,ARKK,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"356,759","$50,859,563.04",0.76%
03/03/2026,ARKK,FIGMA INC-CL A,,316841105,"1,560,466","$45,706,049.14",0.68%
03/03/2026,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"2,288,325","$42,082,296.75",0.63%
03/03/2026,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"21,211,780","$34,363,083.60",0.51%
03/03/2026,ARKK,CERUS CORP,CERS,157085101,"9,621,794","$24,343,138.82",0.36%
03/03/2026,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"8,555,975","$8,555,975.04",0.13%
03/03/2026,ARKK,BRERA HOLDINGS PLC-CL B,SLMT,G13311116,"6,991,978","$7,970,854.92",0.12%
03/03/2026,ARKK,BRERA HOLDINGS PLC WTS,,BREADUMMY,"4,316,257","$3,496,168.17",0.05%
03/03/2026,ARKK,PAGERDUTY INC,PD,69553P100,"93,300","$667,095.00",0.01%
