date,fund,company,ticker,cusip,shares,market value ($),weight (%)
10/22/2024,ARKK,TESLA INC,TSLA,88160R101,"3,315,083","$725,505,914.55",13.01%
10/22/2024,ARKK,ROKU INC,ROKU,77543R102,"7,928,642","$610,505,434.00",10.95%
10/22/2024,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"2,155,517","$460,677,093.24",8.26%
10/22/2024,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"8,124,992","$327,518,427.52",5.87%
10/22/2024,ARKK,BLOCK INC,SQ,852234103,"4,032,321","$298,028,845.11",5.34%
10/22/2024,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"6,930,564","$295,935,082.80",5.31%
10/22/2024,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"10,180,378","$274,564,794.66",4.92%
10/22/2024,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"5,211,459","$252,807,876.09",4.53%
10/22/2024,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,728,384","$225,528,221.44",4.04%
10/22/2024,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"8,356,204","$172,722,736.68",3.10%
10/22/2024,ARKK,UIPATH INC - CLASS A,PATH,90364P105,"13,006,828","$169,739,105.40",3.04%
10/22/2024,ARKK,PAGERDUTY INC,PD,69553P100,"7,423,996","$139,571,124.80",2.50%
10/22/2024,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"225,913","$129,936,121.08",2.33%
10/22/2024,ARKK,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"3,377,447","$125,505,930.52",2.25%
10/22/2024,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"8,097,711","$124,461,818.07",2.23%
10/22/2024,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"17,698,890","$119,644,496.40",2.15%
10/22/2024,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,513,233","$113,975,116.55",2.04%
10/22/2024,ARKK,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"898,496","$106,211,212.16",1.90%
10/22/2024,ARKK,UNITY SOFTWARE INC,U,91332U101,"4,785,248","$104,653,373.76",1.88%
10/22/2024,ARKK,VERACYTE INC,VCYT,92337F107,"2,875,206","$95,226,822.72",1.71%
10/22/2024,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"4,109,287","$95,129,994.05",1.71%
10/22/2024,ARKK,TERADYNE INC,TER,880770102,"748,169","$94,216,922.17",1.69%
10/22/2024,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,"2,499,462","$82,557,229.86",1.48%
10/22/2024,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"7,541,785","$78,434,564.00",1.41%
10/22/2024,ARKK,TEMPUS AI INC,TEM,88023B103,"1,521,756","$74,079,082.08",1.33%
10/22/2024,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"458,172","$72,345,358.80",1.30%
10/22/2024,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"13,989,952","$42,809,253.12",0.77%
10/22/2024,ARKK,AMAZON.COM INC,AMZN,023135106,"220,373","$41,665,923.11",0.75%
10/22/2024,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"18,253,853","$33,587,089.52",0.60%
10/22/2024,ARKK,NATERA INC,NTRA,632307104,"256,163","$30,867,641.50",0.55%
10/22/2024,ARKK,CERUS CORP,CERS,157085101,"9,910,721","$16,650,011.28",0.30%
10/22/2024,ARKK,MODERNA INC,MRNA,60770K107,"299,688","$16,123,214.40",0.29%
10/22/2024,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"15,925,974","$15,925,973.60",0.29%
10/22/2024,ARKK,PRIME MEDICINE INC,PRME,74168J101,"2,385,993","$10,426,789.41",0.19%
