date,fund,company,ticker,cusip,shares,market value ($),weight (%)
02/15/2024,ARKX,TRIMBLE INC,TRMB,896239100,"419,026","$24,391,503.46",9.44%
02/15/2024,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,092,681","$22,749,618.42",8.80%
02/15/2024,ARKX,AEROVIRONMENT INC,AVAV,008073108,"162,589","$20,487,839.89",7.93%
02/15/2024,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"537,726","$18,841,919.04",7.29%
02/15/2024,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"62,080","$13,047,974.40",5.05%
02/15/2024,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"560,828","$12,416,731.92",4.80%
02/15/2024,ARKX,KOMATSU LTD,6301,6496584,"415,188","$11,754,583.72",4.55%
02/15/2024,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"435,914","$11,338,123.14",4.39%
02/15/2024,ARKX,TERADYNE INC,TER,880770102,"106,863","$10,854,074.91",4.20%
02/15/2024,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,"1,972,396","$10,769,282.16",4.17%
02/15/2024,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"187,706","$8,629,385.56",3.34%
02/15/2024,ARKX,AMAZON.COM INC,AMZN,023135106,"49,550","$8,472,059.00",3.28%
02/15/2024,ARKX,DEERE & CO,DE,244199105,"18,527","$7,128,819.06",2.76%
02/15/2024,ARKX,JOBY AVIATION INC,JOBY,G65163100,"1,106,984","$6,907,580.16",2.67%
02/15/2024,ARKX,ROCKET LAB USA INC,RKLB,773122106,"1,342,288","$6,442,982.40",2.49%
02/15/2024,ARKX,GARMIN LTD,GRMN UN,B3Z5T14,"45,737","$5,617,875.71",2.17%
02/15/2024,ARKX,THALES SA,HO,4162791,"37,280","$5,512,935.27",2.13%
02/15/2024,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"36,026","$5,300,865.64",2.05%
02/15/2024,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"1,545,398","$4,790,733.80",1.85%
02/15/2024,ARKX,UNITY SOFTWARE INC,U,91332U101,"124,322","$4,340,081.02",1.68%
02/15/2024,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"20,428","$4,251,271.08",1.64%
02/15/2024,ARKX,SYNOPSYS INC,SNPS,871607107,"7,269","$4,090,484.37",1.58%
02/15/2024,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"19,224","$3,746,180.88",1.45%
02/15/2024,ARKX,AIRBUS SE,AIR,4012250,"21,860","$3,523,658.09",1.36%
02/15/2024,ARKX,HEICO CORP,HEI,422806109,"17,953","$3,471,571.61",1.34%
02/15/2024,ARKX,ANSYS INC,ANSS,03662Q105,"10,262","$3,386,460.00",1.31%
02/15/2024,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"7,032","$3,006,390.96",1.16%
02/15/2024,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"3,171,854","$2,957,411.26",1.14%
02/15/2024,ARKX,MYNARIC AG NA O.N.,MYNA,62857X101,"545,828","$2,832,847.32",1.10%
02/15/2024,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"6,234","$2,606,996.46",1.01%
02/15/2024,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,"2,962,508","$1,925,630.20",0.75%
02/15/2024,ARKX,3D SYSTEMS CORP,DDD,88554D205,"285,282","$1,551,934.08",0.60%
02/15/2024,ARKX,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"695,788","$695,787.92",0.27%
02/15/2024,ARKX,VELO3D INC,VLD,92259N104,"2,382,078","$617,196.41",0.24%
02/15/2024,ARKX,STRATASYS LTD,SSYS,M85548101,775,"$10,578.75",0.00%
