date,fund,company,ticker,cusip,shares,market value ($),weight (%)
12/07/2023,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"595,396","$2,751,216.52",2.99%
12/07/2023,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"693,773","$2,736,338.12",2.98%
12/07/2023,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"22,661","$2,486,460.25",2.71%
12/07/2023,IZRL,AUDIOCODES LTD,AUDC,M15342104,"210,120","$2,437,392.00",2.65%
12/07/2023,IZRL,JFROG LTD,FROG,M6191J100,"78,869","$2,306,918.25",2.51%
12/07/2023,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"13,011","$2,300,344.80",2.50%
12/07/2023,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"80,475","$2,252,495.25",2.45%
12/07/2023,IZRL,NICE LTD - SPON ADR,NICE,653656108,"11,240","$2,231,926.80",2.43%
12/07/2023,IZRL,WIX.COM LTD,WIX,M98068105,"21,248","$2,198,530.56",2.39%
12/07/2023,IZRL,NOVA LTD,NVMI,M7516K103,"17,488","$2,186,000.00",2.38%
12/07/2023,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"394,396","$2,167,206.02",2.36%
12/07/2023,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"169,617","$2,139,132.25",2.33%
12/07/2023,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"10,620","$2,129,947.20",2.32%
12/07/2023,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"215,344","$2,116,831.52",2.30%
12/07/2023,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"251,989","$2,101,588.26",2.29%
12/07/2023,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"156,114","$2,095,049.88",2.28%
12/07/2023,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,517,949","$2,080,105.35",2.26%
12/07/2023,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"479,759","$2,067,761.29",2.25%
12/07/2023,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,"1,105,793","$2,067,832.91",2.25%
12/07/2023,IZRL,CAMTEK LTD,CAMT,M20791105,"32,808","$2,053,780.80",2.24%
12/07/2023,IZRL,HILAN LTD,HLAN,6267230,"40,717","$2,054,895.10",2.24%
12/07/2023,IZRL,WALKME LTD,WKME,M97628107,"200,199","$2,044,031.79",2.22%
12/07/2023,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"24,835","$2,028,016.47",2.21%
12/07/2023,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"50,808","$2,019,618.00",2.20%
12/07/2023,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,"53,418","$1,962,577.32",2.14%
12/07/2023,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"73,779","$1,965,472.56",2.14%
12/07/2023,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"9,354","$1,957,145.39",2.13%
12/07/2023,IZRL,NEOGAMES SA,NGMS UQ,L6673X107,"69,394","$1,944,419.88",2.12%
12/07/2023,IZRL,INMODE LTD,INMD,M5425M103,"89,874","$1,910,721.24",2.08%
12/07/2023,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"13,247","$1,914,721.38",2.08%
12/07/2023,IZRL,PERION NETWORK LTD,PERI,M78673114,"68,969","$1,890,440.29",2.06%
12/07/2023,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"294,804","$1,874,953.44",2.04%
12/07/2023,IZRL,MATRIX IT LTD,MTRX,6747754,"103,449","$1,876,099.06",2.04%
12/07/2023,IZRL,NAYAX LTD,NYAX,BMXT7N9,"91,682","$1,840,412.40",2.00%
12/07/2023,IZRL,PAGAYA TECHNOLOGIES LTD -A,PGY,BQ5J6B6,"1,439,798","$1,828,543.46",1.99%
12/07/2023,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"298,742","$1,804,401.68",1.96%
12/07/2023,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"506,070","$1,801,609.20",1.96%
12/07/2023,IZRL,STRATASYS LTD,SSYS,M85548101,"153,547","$1,791,893.49",1.95%
12/07/2023,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"67,807","$1,790,104.80",1.95%
12/07/2023,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"69,985","$1,782,517.95",1.94%
12/07/2023,IZRL,RADWARE LTD,RDWR,M81873107,"110,390","$1,747,473.70",1.90%
12/07/2023,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"211,932","$1,742,081.04",1.90%
12/07/2023,IZRL,VALENS SEMICONDUCTOR LTD,VLN,M9607U115,"734,624","$1,719,020.16",1.87%
12/07/2023,IZRL,SIMILARWEB LTD,SMWB,M84137104,"329,338","$1,597,289.30",1.74%
12/07/2023,IZRL,SILICOM LTD,SILC,M84116108,"76,666","$1,334,755.06",1.45%
12/07/2023,IZRL,GAMIDA CELL LTD,GMDA,M47364100,"2,072,585","$658,460.25",0.72%
12/07/2023,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"85,113","$85,112.93",0.09%
