date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/29/2025,ARKW,TESLA INC,TSLA,88160R101,"572,856","$198,196,718.88",8.29%
08/29/2025,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"4,033,459","$150,044,674.80",6.27%
08/29/2025,ARKW,ROKU INC,ROKU,77543R102,"1,458,732","$142,284,719.28",5.95%
08/29/2025,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,024,399","$129,975,745.12",5.44%
08/29/2025,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"412,547","$127,258,373.09",5.32%
08/29/2025,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"863,322","$122,194,595.88",5.11%
08/29/2025,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"721,338","$121,603,160.04",5.09%
08/29/2025,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,047,851","$108,651,670.19",4.54%
08/29/2025,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"634,451","$100,319,392.12",4.20%
08/29/2025,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,"661,119","$86,566,921.86",3.62%
08/29/2025,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"87,308","$65,577,911.88",2.74%
08/29/2025,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"1,367,036","$62,295,830.52",2.61%
08/29/2025,ARKW,BLOCK INC,XYZ,852234103,"740,848","$59,845,701.44",2.50%
08/29/2025,ARKW,GITLAB INC-CL A,GTLB,37637K108,"996,530","$48,854,883.25",2.04%
08/29/2025,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"198,996","$47,414,776.92",1.98%
08/29/2025,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"432,355","$44,441,770.45",1.86%
08/29/2025,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"198,627","$42,390,974.34",1.77%
08/29/2025,ARKW,AMAZON.COM INC,AMZN,023135106,"176,972","$40,986,715.20",1.71%
08/29/2025,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"90,822","$40,143,324.00",1.68%
08/29/2025,ARKW,ALPHABET INC-CL C,GOOG,02079K107,"181,725","$38,592,938.25",1.61%
08/29/2025,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,942,192","$37,748,323.36",1.58%
08/29/2025,ARKW,UNITY SOFTWARE INC,U,91332U101,"857,981","$34,465,096.77",1.44%
08/29/2025,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"709,779","$34,232,641.17",1.43%
08/29/2025,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"848,380","$31,135,546.00",1.30%
08/29/2025,ARKW,NVIDIA CORP,NVDA,67066G104,"165,856","$29,882,275.52",1.25%
08/29/2025,ARKW,TOAST INC-CLASS A,TOST,888787108,"652,290","$29,320,435.50",1.23%
08/29/2025,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"500,481","$27,706,628.16",1.16%
08/29/2025,ARKW,MERCADOLIBRE INC,MELI,58733R102,"11,226","$27,753,927.54",1.16%
08/29/2025,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"40,280","$27,704,584.00",1.16%
08/29/2025,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"195,546","$27,564,164.16",1.15%
08/29/2025,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"209,148","$27,285,448.08",1.14%
08/29/2025,ARKW,BULLISH,BLSH,G16910120,"406,174","$26,169,790.82",1.09%
08/29/2025,ARKW,DOORDASH INC - A,DASH,25809K105,"105,064","$25,985,479.12",1.09%
08/29/2025,ARKW,RUBRIK INC-A,RBRK,781154109,"276,343","$25,708,189.29",1.08%
08/29/2025,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"1,444,691","$25,238,751.77",1.06%
08/29/2025,ARKW,PAGERDUTY INC,PD,69553P100,"1,457,361","$24,658,548.12",1.03%
08/29/2025,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"295,878","$23,830,014.12",1.00%
08/29/2025,ARKW,REDDIT INC-CL A,RDDT,75734B100,"94,185","$21,242,484.90",0.89%
08/29/2025,ARKW,QUALCOMM INC,QCOM,747525103,"128,042","$20,589,153.60",0.86%
08/29/2025,ARKW,SALESFORCE INC,CRM,79466L302,"71,340","$18,158,170.20",0.76%
08/29/2025,ARKW,NEXTDOOR HOLDINGS INC,NXDR,65345M108,"8,245,895","$16,904,084.75",0.71%
08/29/2025,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,"166,863","$15,179,527.11",0.63%
08/29/2025,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"744,767","$12,392,922.88",0.52%
08/29/2025,ARKW,IBOTTA INC-CL A,IBTA,451051106,"438,302","$11,163,551.94",0.47%
08/29/2025,ARKW,FIGMA INC-CL A,,316841105,"156,290","$11,137,225.40",0.47%
08/29/2025,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"514,326","$514,325.52",0.02%
