date,fund,company,ticker,cusip,shares,market value ($),weight (%)
11/27/2024,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"2,209,075","$200,495,647.00",11.49%
11/27/2024,ARKW,TESLA INC,TSLA,88160R101,"519,733","$175,789,292.59",10.08%
11/27/2024,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"415,924","$121,986,349.96",6.99%
11/27/2024,ARKW,ROKU INC,ROKU,77543R102,"1,786,992","$118,495,439.52",6.79%
11/27/2024,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"2,517,709","$91,694,961.78",5.26%
11/27/2024,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,846,294","$90,579,183.64",5.19%
11/27/2024,ARKW,BLOCK INC,SQ,852234103,"962,469","$85,669,365.69",4.91%
11/27/2024,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,230,562","$80,897,145.88",4.64%
11/27/2024,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"129,277","$74,145,530.58",4.25%
11/27/2024,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"654,903","$73,401,528.24",4.21%
11/27/2024,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"4,426,457","$43,246,484.89",2.48%
11/27/2024,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"946,023","$40,735,750.38",2.34%
11/27/2024,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"101,508","$36,979,364.40",2.12%
11/27/2024,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"347,414","$35,516,133.22",2.04%
11/27/2024,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"255,466","$32,950,004.68",1.89%
11/27/2024,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"65,493","$31,214,618.73",1.79%
11/27/2024,ARKW,UIPATH INC - CLASS A,PATH,90364P105,"2,014,359","$28,563,610.62",1.64%
11/27/2024,ARKW,MERCADOLIBRE INC,MELI,58733R102,"13,436","$28,349,960.00",1.63%
11/27/2024,ARKW,PAGERDUTY INC,PD,69553P100,"1,323,150","$27,667,066.50",1.59%
11/27/2024,ARKW,UNITY SOFTWARE INC,U,91332U101,"1,084,728","$25,339,246.08",1.45%
11/27/2024,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"177,438","$24,436,761.36",1.40%
11/27/2024,ARKW,TOAST INC-CLASS A,TOST,888787108,"554,872","$23,976,019.12",1.37%
11/27/2024,ARKW,REDDIT INC-CL A,RDDT,75734B100,"157,806","$21,400,071.66",1.23%
11/27/2024,ARKW,RUBRIK INC-A,RBRK,781154109,"419,294","$20,973,085.88",1.20%
11/27/2024,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"663,368","$20,564,408.00",1.18%
11/27/2024,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"1,526,752","$19,818,363.12",1.14%
11/27/2024,ARKW,NVIDIA CORP,NVDA,67066G104,"144,114","$19,732,088.88",1.13%
11/27/2024,ARKW,GITLAB INC-CL A,GTLB,37637K108,"285,796","$18,968,280.52",1.09%
11/27/2024,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"123,582","$19,079,824.98",1.09%
11/27/2024,ARKW,AMAZON.COM INC,AMZN,023135106,"86,568","$17,994,024.48",1.03%
11/27/2024,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"91,601","$16,839,927.84",0.97%
11/27/2024,ARKW,NEXTDOOR HOLDINGS INC,KIND,65345M108,"6,869,049","$16,966,551.03",0.97%
11/27/2024,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,"1,011,497","$14,626,246.62",0.84%
11/27/2024,ARKW,MICROSOFT CORP,MSFT,594918104,"29,966","$12,825,148.34",0.74%
11/27/2024,ARKW,NU HOLDINGS LTD/CAYMAN ISL-A,NU UN,G6683N103,"852,418","$11,882,706.92",0.68%
11/27/2024,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"192,471","$10,508,916.60",0.60%
11/27/2024,ARKW,QUALCOMM INC,QCOM,747525103,"42,731","$6,705,775.83",0.38%
11/27/2024,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"3,464,173","$3,464,173.31",0.20%
