date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/20/2021,ARKW,TESLA INC,TSLA,88160R101,"752,380","$571,425,086.20",10.19%
09/20/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,"8,411,825","$317,125,802.50",5.65%
09/20/2021,ARKW,TWITTER INC,TWTR,90184L102,"4,491,801","$280,602,808.47",5.00%
09/20/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,"1,905,711","$272,821,586.76",4.86%
09/20/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,097,055","$268,986,915.45",4.80%
09/20/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,"1,865,558","$255,003,123.02",4.55%
09/20/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"161,245","$239,656,831.05",4.27%
09/20/2021,ARKW,ROKU INC,ROKU,77543R102,"700,541","$227,045,338.10",4.05%
09/20/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"867,031","$215,110,391.10",3.83%
09/20/2021,ARKW,SQUARE INC - A,SQ,852234103,"838,424","$214,460,474.96",3.82%
09/20/2021,ARKW,TWILIO INC - A,TWLO,90138F102,"605,434","$213,639,495.58",3.81%
09/20/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,"3,468,823","$209,586,285.66",3.74%
09/20/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,"671,273","$193,111,816.64",3.44%
09/20/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"5,919,233","$169,941,179.43",3.03%
09/20/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,"1,644,952","$170,120,935.84",3.03%
09/20/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,"1,313,555","$126,140,686.65",2.25%
09/20/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,"2,328,418","$126,386,529.04",2.25%
09/20/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,350,384","$109,124,531.04",1.95%
09/20/2021,ARKW,ETSY INC,ETSY,29786A106,"435,011","$98,738,796.78",1.76%
09/20/2021,ARKW,SEA LTD-ADR,SE,81141R100,"287,653","$97,747,365.93",1.74%
09/20/2021,ARKW,SPLUNK INC,SPLK,848637104,"587,328","$89,144,643.84",1.59%
09/20/2021,ARKW,WALT DISNEY CO/THE,DIS,254687106,"410,349","$75,286,731.03",1.34%
09/20/2021,ARKW,PAGERDUTY INC,PD,69553P100,"1,575,673","$74,828,710.77",1.33%
09/20/2021,ARKW,SKILLZ INC,SKLZ,83067L109,"6,300,799","$69,371,796.99",1.24%
09/20/2021,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,545,770","$65,509,732.60",1.17%
09/20/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"486,136","$63,883,131.76",1.14%
09/20/2021,ARKW,OKTA INC,OKTA,679295105,"234,845","$60,625,236.75",1.08%
09/20/2021,ARKW,FARFETCH LTD-CLASS A,FTCH,30744W107,"1,475,295","$59,852,718.15",1.07%
09/20/2021,ARKW,VERACYTE INC,VCYT,92337F107,"1,169,375","$59,872,000.00",1.07%
09/20/2021,ARKW,SNAP INC - A,SNAP,83304A106,"792,528","$59,249,393.28",1.06%
09/20/2021,ARKW,VUZIX CORP,VUZI,92921W300,"5,007,591","$58,739,042.43",1.05%
09/20/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,"29,494","$55,396,515.62",0.99%
09/20/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,"197,381","$54,544,265.54",0.97%
09/20/2021,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"2,705,520","$54,083,344.80",0.96%
09/20/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,"1,640,812","$52,555,208.36",0.94%
09/20/2021,ARKW,DOCUSIGN INC,DOCU,256163106,"187,313","$52,024,312.62",0.93%
09/20/2021,ARKW,LIVEPERSON INC,LPSN,538146101,"756,514","$51,624,515.36",0.92%
09/20/2021,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,482505104,"4,942,603","$50,809,958.84",0.91%
09/20/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,"7,029,105","$43,018,122.60",0.77%
09/20/2021,ARKW,2U INC,TWOU,90214J101,"1,148,967","$41,190,466.95",0.73%
09/20/2021,ARKW,CONCORD ACQUISITION CORP -A,CND,206071102,"2,796,582","$28,609,033.86",0.51%
09/20/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"11,252,982.56","$11,252,982.56",0.20%
09/20/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,"39,735","$1,139,599.80",0.02%
09/20/2021,ARKW,SNOWFLAKE INC-CLASS A,SNOW,833445109,98,"$31,634.40",0.00%
