date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/09/2021,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,228,348","$42,034,068.56",7.84%
07/09/2021,PRNT,STRAUMANN HOLDING AG-REG,STMN,7156832,"19,142","$32,051,526.31",5.98%
07/09/2021,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"531,720","$26,820,343.34",5.00%
07/09/2021,PRNT,EXONE CO/THE,XONE,302104104,"1,384,832","$26,727,257.60",4.98%
07/09/2021,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,"395,210","$26,668,770.80",4.97%
07/09/2021,PRNT,MICROSOFT CORP,MSFT,594918104,"93,801","$26,022,273.42",4.85%
07/09/2021,PRNT,SLM SOLUTIONS GROUP AG,AM3D,BMHTHK2,"1,179,582","$25,155,173.80",4.69%
07/09/2021,PRNT,TRIMBLE INC,TRMB,896239100,"296,651","$24,174,089.99",4.51%
07/09/2021,PRNT,AUTODESK INC,ADSK,052769106,"81,444","$23,982,814.68",4.47%
07/09/2021,PRNT,PTC INC,PTC,69370C100,"164,968","$23,567,328.48",4.39%
07/09/2021,PRNT,HP INC,HPQ,40434L105,"767,759","$22,971,349.28",4.28%
07/09/2021,PRNT,ANSYS INC,ANSS,03662Q105,"64,991","$22,892,429.84",4.27%
07/09/2021,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,B18FJV7,"431,454","$22,491,263.65",4.19%
07/09/2021,PRNT,RENISHAW PLC,RSW,0732358,"291,050","$20,159,428.93",3.76%
07/09/2021,PRNT,DESKTOP METAL INC-A,DM,25058X105,"1,868,070","$19,932,306.90",3.72%
07/09/2021,PRNT,STRATASYS LTD,SSYS,M85548101,"669,717","$15,115,512.69",2.82%
07/09/2021,PRNT,PROTO LABS INC,PRLB,743713109,"120,567","$10,911,313.50",2.03%
07/09/2021,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"497,855","$7,510,344.03",1.40%
07/09/2021,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"309,471","$7,219,958.43",1.35%
07/09/2021,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"11,703","$7,218,293.37",1.35%
07/09/2021,PRNT,AMETEK INC,AME,031100100,"53,344","$7,096,352.32",1.32%
07/09/2021,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,"84,989","$6,602,795.41",1.23%
07/09/2021,PRNT,ARCONIC CORP,ARNC,03966V107,"179,345","$6,144,359.70",1.15%
07/09/2021,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"27,419","$5,814,747.33",1.08%
07/09/2021,PRNT,BERTRANDT AG,BDT,5130861,"87,340","$5,753,268.72",1.07%
07/09/2021,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"40,018","$5,315,991.12",0.99%
07/09/2021,PRNT,MICHELIN (CGDE),ML,4588364,"33,289","$5,249,349.45",0.98%
07/09/2021,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"43,239","$5,034,316.77",0.94%
07/09/2021,PRNT,STRYKER CORP,SYK,863667101,"19,190","$5,065,008.60",0.94%
07/09/2021,PRNT,MEDTRONIC PLC,MDT UN,G5960L103,"39,131","$4,986,854.64",0.93%
07/09/2021,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,007800105,"101,825","$4,852,979.50",0.90%
07/09/2021,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"424,447","$4,759,633.01",0.89%
07/09/2021,PRNT,NUVASIVE INC,NUVA,670704105,"71,410","$4,708,775.40",0.88%
07/09/2021,PRNT,GENERAL ELECTRIC CO,GE,369604103,"363,291","$4,675,555.17",0.87%
07/09/2021,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"57,181","$4,655,677.02",0.87%
07/09/2021,PRNT,SIEMENS AG-REG,SIE,5727973,"29,386","$4,561,469.23",0.85%
07/09/2021,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,90385V107,"89,874","$4,437,978.12",0.83%
07/09/2021,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"198,291","$1,413,814.83",0.26%
07/09/2021,PRNT,SGL CARBON SE,SGL,4818351,"89,002","$800,328.39",0.15%
07/09/2021,PRNT,EASTMAN KODAK CO,KODK,277461406,"92,313","$739,427.13",0.14%
07/09/2021,PRNT,ARKEMA,AKE,B0Z5YZ2,"5,355","$670,596.28",0.13%
07/09/2021,PRNT,HEXCEL CORP,HXL,428291108,"11,955","$718,615.05",0.13%
07/09/2021,PRNT,TORAY INDUSTRIES INC,3402,6897143,"107,308","$697,499.56",0.13%
07/09/2021,PRNT,KONINKLIJKE DSM NV,DSM,B0HZL93,"3,775","$709,774.78",0.13%
07/09/2021,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,01741R102,"30,238","$637,719.42",0.12%
07/09/2021,PRNT,XEROX HOLDINGS CORP,XRX UN,98421M106,"27,094","$645,379.08",0.12%
