date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/05/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,"15,549","$4,551,658.77",1.61%
08/05/2021,IZRL,CAMTEK LTD,CAMT,M20791105,"109,748","$4,353,703.16",1.54%
08/05/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"428,057","$4,280,570.00",1.52%
08/05/2021,IZRL,INMODE LTD,INMD,M5425M103,"36,594","$4,239,048.96",1.50%
08/05/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,"1,090,119","$4,229,661.72",1.50%
08/05/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,"32,491","$4,191,663.91",1.49%
08/05/2021,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"152,667","$4,169,335.77",1.48%
08/05/2021,IZRL,ARAD LTD,ARD,B0G7VP6,"297,836","$4,167,443.31",1.48%
08/05/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,"3,246,850","$4,176,483.78",1.48%
08/05/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"141,521","$4,139,489.25",1.47%
08/05/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"197,115","$4,139,623.48",1.47%
08/05/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"407,160","$4,108,244.40",1.46%
08/05/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"17,875","$4,121,617.50",1.46%
08/05/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,"14,736","$4,087,029.60",1.45%
08/05/2021,IZRL,MATRIX IT LTD,MTRX,6747754,"148,310","$4,044,776.24",1.44%
08/05/2021,IZRL,SIMILARWEB LTD,SMWB,M84137104,"164,980","$4,053,558.60",1.44%
08/05/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,"120,173","$4,048,633.08",1.44%
08/05/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"148,557","$4,034,808.12",1.43%
08/05/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,"73,484","$4,036,979.53",1.43%
08/05/2021,IZRL,SILICOM LTD,SILC,M84116108,"91,836","$4,005,886.32",1.42%
08/05/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,"1,295,887","$3,990,941.73",1.42%
08/05/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,"485,071","$3,967,880.78",1.41%
08/05/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"27,759","$3,979,530.24",1.41%
08/05/2021,IZRL,RADWARE LTD,RDWR,M81873107,"122,722","$3,970,056.70",1.41%
08/05/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"258,704","$3,958,171.20",1.40%
08/05/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"223,665","$3,906,797.04",1.39%
08/05/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,"54,212","$3,916,817.00",1.39%
08/05/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"3,692,271","$3,922,449.28",1.39%
08/05/2021,IZRL,NOVA LTD,NVMI,M7516K103,"39,953","$3,875,441.00",1.38%
08/05/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,"208,534","$3,897,500.46",1.38%
08/05/2021,IZRL,E & M COMPUTING,EMCO,6302216,"640,592","$3,881,892.66",1.38%
08/05/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"29,394","$3,872,444.16",1.37%
08/05/2021,IZRL,WIX.COM LTD,WIX,M98068105,"13,109","$3,858,765.24",1.37%
08/05/2021,IZRL,PRIORTECH LTD,PRTC,6677776,"145,838","$3,874,828.46",1.37%
08/05/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"30,403","$3,833,210.24",1.36%
08/05/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"130,970","$3,805,988.20",1.35%
08/05/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"17,944","$3,802,513.04",1.35%
08/05/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"891,236","$3,795,502.03",1.35%
08/05/2021,IZRL,HILAN LTD,HLAN,6267230,"72,721","$3,800,512.66",1.35%
08/05/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,"686,122","$3,807,757.26",1.35%
08/05/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"18,371","$3,810,670.94",1.35%
08/05/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"164,764","$3,774,743.24",1.34%
08/05/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,"499,502","$3,766,245.08",1.34%
08/05/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"252,313","$3,774,569.83",1.34%
08/05/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,"206,364","$3,784,715.76",1.34%
08/05/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,"117,648","$3,735,324.00",1.33%
08/05/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"153,168","$3,757,211.04",1.33%
08/05/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,"71,916","$3,760,679.28",1.33%
08/05/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,"313,235","$3,752,555.30",1.33%
08/05/2021,IZRL,JFROG LTD,FROG,M6191J100,"85,891","$3,707,055.56",1.32%
08/05/2021,IZRL,TUFIN SOFTWARE TECHNOLOGIES,TUFN,M8893U102,"364,785","$3,695,272.05",1.31%
08/05/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"1,001,993","$3,696,770.04",1.31%
08/05/2021,IZRL,PURPLE BIOTECH LTD-ADR,PPBT,74638P109,"739,182","$3,666,342.72",1.30%
08/05/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,"660,833","$3,548,673.21",1.26%
08/05/2021,IZRL,COLLPLANT BIOTECHNOLOGIES LT,CLGN UQ,M2R51X116,"202,679","$3,554,989.66",1.26%
08/05/2021,IZRL,ICECURE MEDICAL LTD,ICCM,B67PC92,"2,654,959","$3,548,920.18",1.26%
08/05/2021,IZRL,ABRA INFORMATION TECHNOLOGIE,ABRA,B2NB586,"2,681,356","$3,547,504.22",1.26%
08/05/2021,IZRL,AUGWIND ENERGY TECH STORAGE,AUGN,B290CJ7,"194,091","$3,533,318.40",1.25%
08/05/2021,IZRL,CHECK CAP LTD,CHEK,M2361E203,"3,232,331","$3,523,240.79",1.25%
08/05/2021,IZRL,WALKME LTD,WKME,M97628107,"125,378","$3,494,284.86",1.24%
08/05/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,"573,849","$3,494,740.41",1.24%
08/05/2021,IZRL,BIOLINERX LTD-SPONS ADR,BLRX,09071M205,"1,137,910","$3,447,867.30",1.22%
08/05/2021,IZRL,EVOGENE LTD,EVGN,B289530,"1,168,333","$3,438,924.55",1.22%
08/05/2021,IZRL,INNOVIZ TECHNOLOGIES LTD,INVZ UR,M5R635108,"373,830","$3,259,797.60",1.16%
08/05/2021,IZRL,AQUARIUS ENGINES AM LTD,AQUA,BN7JJ92,"275,214","$3,202,810.84",1.14%
08/05/2021,IZRL,VASCULAR BIOGENICS LTD,VBLT,M96883109,"1,476,500","$3,174,475.00",1.13%
08/05/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,"980,500","$3,088,575.00",1.10%
08/05/2021,IZRL,CHEMOMAB THERAPEUTICS LTD,CMMB,16385C104,"191,274","$3,081,424.14",1.09%
08/05/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"39,455","$2,955,504.26",1.05%
08/05/2021,IZRL,MEDIWOUND LTD,MDWD,M68830104,"810,453","$2,966,257.98",1.05%
08/05/2021,IZRL,STRATASYS LTD,SSYS,M85548101,"136,900","$2,696,930.00",0.96%
08/05/2021,IZRL,PHINERGY LTD,PNRG,BMZ52P2,"879,348","$2,629,071.62",0.93%
08/05/2021,IZRL,ENTERA BIO LTD,ENTX,M40527109,"531,569","$2,615,319.48",0.93%
08/05/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,"377,339","$2,550,811.64",0.91%
08/05/2021,IZRL,INTERCURE LTD,INCR,B23SD94,"304,800.15","$2,000,648.03",0.71%
08/05/2021,IZRL,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"1,808,027.91","$1,808,027.91",0.64%
08/05/2021,IZRL,ROBOGROUP T.E.K LTD,ROBO,6302722,"1,110,543","$963,511.61",0.34%
08/05/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,"20,266","$141,659.34",0.05%
