date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/11/2026,ARKW,TESLA INC,TSLA,88160R101,"396,370","$158,244,776.95",9.64%
03/11/2026,ARKW,ADVANCED MICRO DEVICES,AMD,007903107,"553,831","$112,555,074.13",6.86%
03/11/2026,ARKW,ARK BITCOIN ETF HOLDCO (ARKW),,MM0051EWE,"4,346,374","$101,074,492.73",6.16%
03/11/2026,ARKW,CIRCLE INTERNET GROUP INC,CRCL,172573107,"738,510","$87,210,645.90",5.31%
03/11/2026,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"646,974","$83,692,556.64",5.10%
03/11/2026,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"1,017,823","$79,929,640.19",4.87%
03/11/2026,ARKW,ROKU INC,ROKU,77543R102,"727,369","$73,136,952.95",4.45%
03/11/2026,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"345,138","$67,826,519.76",4.13%
03/11/2026,ARKW,ALPHABET INC-CL C,GOOG,02079K107,"183,719","$56,388,872.67",3.43%
03/11/2026,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"956,332","$56,261,011.56",3.43%
03/11/2026,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"340,314","$51,435,057.96",3.13%
03/11/2026,ARKW,COREWEAVE INC-CL A,CRWV,21873S108,"630,165","$47,211,961.80",2.88%
03/11/2026,ARKW,BLOCK INC,XYZ,852234103,"717,003","$47,035,396.80",2.86%
03/11/2026,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"126,284","$43,831,913.56",2.67%
03/11/2026,ARKW,META PLATFORMS INC-CLASS A,META,30303M102,"63,467","$41,511,860.69",2.53%
03/11/2026,ARKW,BULLISH,BLSH,G16910120,"1,027,767","$37,749,881.91",2.30%
03/11/2026,ARKW,AMAZON.COM INC,AMZN,023135106,"174,849","$37,475,386.17",2.28%
03/11/2026,ARKW,BROADCOM INC,AVGO,11135F101,"100,192","$34,323,775.36",2.09%
03/11/2026,ARKW,BITMINE IMMERSION TECHNOLOGI,BMNR,09175A206,"1,629,793","$33,785,608.89",2.06%
03/11/2026,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"157,547","$32,689,427.03",1.99%
03/11/2026,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,"72,431","$31,603,818.23",1.92%
03/11/2026,ARKW,FIGMA INC-CL A,,316841105,"1,012,199","$28,695,841.65",1.75%
03/11/2026,ARKW,NVIDIA CORP,NVDA,67066G104,"139,910","$25,849,771.60",1.57%
03/11/2026,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"198,175","$24,391,379.00",1.49%
03/11/2026,ARKW,NETFLIX INC,NFLX,64110L106,"226,009","$21,909,312.46",1.33%
03/11/2026,ARKW,EVERPURE INC-A,PSTG,74624M102,"354,359","$21,630,073.36",1.32%
03/11/2026,ARKW,RUBRIK INC-A,RBRK,781154109,"366,841","$20,524,753.95",1.25%
03/11/2026,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"139,663","$19,112,881.55",1.16%
03/11/2026,ARKW,TOAST INC-CLASS A,TOST,888787108,"637,655","$18,428,229.50",1.12%
03/11/2026,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,"143,686","$18,032,593.00",1.10%
03/11/2026,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"33,982","$18,019,295.32",1.10%
03/11/2026,ARKW,DOORDASH INC - A,DASH,25809K105,"104,160","$17,699,908.80",1.08%
03/11/2026,ARKW,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"708,243","$17,805,229.02",1.08%
03/11/2026,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"3,357,732","$17,393,051.76",1.06%
03/11/2026,ARKW,GITLAB INC-CL A,GTLB,37637K108,"699,987","$16,232,698.53",0.99%
03/11/2026,ARKW,MERCADOLIBRE INC,MELI,58733R102,"9,336","$16,264,152.24",0.99%
03/11/2026,ARKW,AIRBNB INC-CLASS A,ABNB,009066101,"71,121","$9,419,265.24",0.57%
03/11/2026,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"856,153","$6,832,100.94",0.42%
03/11/2026,ARKW,3IQ SOLANA STAKING ETF,SOLQ/U,BTRDQ40,"457,434","$3,137,997.24",0.19%
03/11/2026,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,317,363","$2,317,363.38",0.14%
03/11/2026,ARKW,BRERA HOLDINGS PLC-CL B,SLMT,G13311116,"1,769,377","$1,946,314.70",0.12%
03/11/2026,ARKW,BRERA HOLDINGS PLC WTS,,BREADUMMY,"1,395,691","$1,088,638.98",0.07%
03/11/2026,ARKW,NEXTDOOR HOLDINGS INC,NXDR,65345M108,"2,200","$3,432.00",0.00%
