date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/23/2024,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,594,187","$110,149,180.02",7.96%
08/23/2024,ARKG,CAREDX INC,CDNA,14167L103,"3,218,372","$99,640,797.12",7.20%
08/23/2024,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"12,280,035","$90,258,257.25",6.52%
08/23/2024,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,793,030","$85,168,925.00",6.15%
08/23/2024,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"3,076,298","$70,754,854.00",5.11%
08/23/2024,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"1,355,127","$64,422,737.58",4.66%
08/23/2024,ARKG,VERACYTE INC,VCYT,92337F107,"1,835,486","$57,010,195.16",4.12%
08/23/2024,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,563,483","$57,037,496.75",4.12%
08/23/2024,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"2,243,525","$51,780,557.00",3.74%
08/23/2024,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"11,743,013","$51,669,257.20",3.73%
08/23/2024,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"1,974,930","$48,425,283.60",3.50%
08/23/2024,ARKG,TEMPUS AI INC,TEM,88023B103,"747,185","$48,215,848.05",3.48%
08/23/2024,ARKG,NATERA INC,NTRA,632307104,"380,108","$46,605,041.88",3.37%
08/23/2024,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,365,634","$46,106,206.66",3.33%
08/23/2024,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,071,851","$44,482,640.97",3.21%
08/23/2024,ARKG,PERSONALIS INC,PSNL,71535D106,"6,240,839","$35,635,190.69",2.58%
08/23/2024,ARKG,GUARDANT HEALTH INC,GH,40131M109,"1,171,691","$32,655,028.17",2.36%
08/23/2024,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"162,143","$31,951,899.58",2.31%
08/23/2024,ARKG,MODERNA INC,MRNA,60770K107,"391,887","$31,758,522.48",2.30%
08/23/2024,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"57,888","$27,779,872.32",2.01%
08/23/2024,ARKG,AMGEN INC,AMGN,031162100,"77,546","$25,166,003.38",1.82%
08/23/2024,ARKG,ABSCI CORP,ABSI,00091E109,"5,866,101","$24,813,607.23",1.79%
08/23/2024,ARKG,ACCOLADE INC,ACCD,00437E102,"5,450,018","$22,890,075.60",1.65%
08/23/2024,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"15,326","$18,202,077.16",1.32%
08/23/2024,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,413,153","$17,874,940.32",1.29%
08/23/2024,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"9,060,606","$17,668,181.70",1.28%
08/23/2024,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,"286,212","$16,903,680.72",1.22%
08/23/2024,ARKG,CERUS CORP,CERS,157085101,"7,728,996","$16,694,631.36",1.21%
08/23/2024,ARKG,908 DEVICES INC,MASS,65443P102,"3,699,307","$14,945,200.28",1.08%
08/23/2024,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"2,030,235","$14,110,133.25",1.02%
08/23/2024,ARKG,INCYTE CORP,INCY,45337C102,"214,070","$13,490,691.40",0.97%
08/23/2024,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,857,577","$11,830,368.78",0.85%
08/23/2024,ARKG,QUANTUM-SI INC,QSI,74765K105,"11,995,330","$11,268,413.00",0.81%
08/23/2024,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"10,269,145","$9,273,037.94",0.67%
08/23/2024,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"2,540,481","$7,545,228.57",0.55%
08/23/2024,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"6,954,274","$6,954,274.13",0.50%
08/23/2024,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,"418,069","$2,023,453.96",0.15%
08/23/2024,ARKG,SENTI BIOSCIENCES INC,SNTI,81726A209,"175,545","$477,482.40",0.03%
08/23/2024,ARKG,TELADOC HEALTH INC,TDOC,87918A105,"19,220","$136,654.20",0.01%
08/23/2024,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA   U,37611X209,"1,228","$10,192.40",0.00%
