date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/23/2024,ARKQ,TESLA INC,TSLA,88160R101,"451,276","$95,065,802.16",13.03%
08/23/2024,ARKQ,TERADYNE INC,TER,880770102,"568,765","$74,621,968.00",10.23%
08/23/2024,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"3,130,713","$67,779,936.45",9.29%
08/23/2024,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"1,668,906","$44,125,874.64",6.05%
08/23/2024,ARKQ,TRIMBLE INC,TRMB,896239100,"602,370","$33,762,838.50",4.63%
08/23/2024,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"180,750","$33,259,807.50",4.56%
08/23/2024,ARKQ,ROCKET LAB USA INC,RKLB,773122106,"4,277,312","$29,256,814.08",4.01%
08/23/2024,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,"2,230,683","$26,902,036.98",3.69%
08/23/2024,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"946,522","$26,303,846.38",3.61%
08/23/2024,ARKQ,DEERE & CO,DE,244199105,"64,918","$24,447,469.62",3.35%
08/23/2024,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"134,448","$22,377,525.12",3.07%
08/23/2024,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,"5,794,519","$21,323,829.92",2.92%
08/23/2024,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"580,993","$18,545,296.56",2.54%
08/23/2024,ARKQ,ADVANCED MICRO DEVICES,AMD,007903107,"108,528","$16,463,697.60",2.26%
08/23/2024,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"99,304","$16,433,818.96",2.25%
08/23/2024,ARKQ,NVIDIA CORP,NVDA,67066G104,"131,058","$16,217,116.92",2.22%
08/23/2024,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,"5,070,965","$15,263,604.65",2.09%
08/23/2024,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,"26,803","$13,144,995.29",1.80%
08/23/2024,ARKQ,SYNOPSYS INC,SNPS,871607107,"21,176","$11,605,718.56",1.59%
08/23/2024,ARKQ,QUALCOMM INC,QCOM,747525103,"66,584","$11,252,696.00",1.54%
08/23/2024,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,"56,105","$11,110,473.15",1.52%
08/23/2024,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"23,869","$9,971,274.75",1.37%
08/23/2024,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,"173,736","$9,996,769.44",1.37%
08/23/2024,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,"17,334","$9,655,558.02",1.32%
08/23/2024,ARKQ,JOBY AVIATION INC,JOBY,G65163100,"1,890,140","$9,412,897.20",1.29%
08/23/2024,ARKQ,ANSYS INC,ANSS,03662Q105,"27,050","$8,797,471.50",1.21%
08/23/2024,ARKQ,CAMECO CORP,CCJ,13321L108,"211,649","$8,542,153.64",1.17%
08/23/2024,ARKQ,AURORA INNOVATION INC,AUR,051774107,"2,156,249","$7,827,183.87",1.07%
08/23/2024,ARKQ,CATERPILLAR INC,CAT,149123101,"22,284","$7,629,150.24",1.05%
08/23/2024,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,"172,273","$7,071,806.65",0.97%
08/23/2024,ARKQ,OKLO INC,OKLO,02156V109,"996,818","$6,748,457.86",0.93%
08/23/2024,ARKQ,AMAZON.COM INC,AMZN,023135106,"20,938","$3,687,809.94",0.51%
08/23/2024,ARKQ,3D SYSTEMS CORP,DDD,88554D205,"1,424,697","$3,604,483.41",0.49%
08/23/2024,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,"573,818","$3,087,140.84",0.42%
08/23/2024,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,"8,941,043","$2,413,187.51",0.33%
08/23/2024,ARKQ,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,139,253","$1,139,253.19",0.16%
08/23/2024,ARKQ,VUZIX CORP,VUZI,92921W300,"788,495","$702,627.89",0.10%
08/23/2024,ARKQ,VELO3D INC,VLD,92259N203,1,$1.23,0.00%
08/23/2024,ARKQ,UNITY SOFTWARE INC,U,91332U101,428,"$7,220.36",0.00%
