date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/25/2024,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"160,625","$2,708,137.50",2.87%
09/25/2024,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"8,921","$2,512,510.44",2.66%
09/25/2024,IZRL,RADWARE LTD,RDWR,M81873107,"113,495","$2,495,755.05",2.64%
09/25/2024,IZRL,SIMILARWEB LTD,SMWB,M84137104,"276,097","$2,402,043.90",2.54%
09/25/2024,IZRL,QUALITAU LTD,QLTU,6221689,"50,954","$2,359,843.17",2.50%
09/25/2024,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"11,799","$2,304,226.71",2.44%
09/25/2024,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"86,822","$2,272,999.96",2.41%
09/25/2024,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"510,363","$2,277,926.34",2.41%
09/25/2024,IZRL,NAYAX LTD,NYAX,BMXT7N9,"86,869","$2,230,468.78",2.36%
09/25/2024,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"7,818","$2,224,299.18",2.35%
09/25/2024,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"123,865","$2,196,126.45",2.33%
09/25/2024,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"50,181","$2,167,317.39",2.29%
09/25/2024,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"434,963","$2,157,416.48",2.28%
09/25/2024,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"10,899","$2,123,976.24",2.25%
09/25/2024,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"79,690","$2,104,612.90",2.23%
09/25/2024,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"182,389","$2,098,381.66",2.22%
09/25/2024,IZRL,WIX.COM LTD,WIX,M98068105,"12,519","$2,056,746.51",2.18%
09/25/2024,IZRL,WALKME LTD,WKME,M97628107,"145,813","$2,034,091.35",2.15%
09/25/2024,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"23,498","$2,002,989.05",2.12%
09/25/2024,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"32,712","$2,002,553.01",2.12%
09/25/2024,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"254,671","$1,991,527.22",2.11%
09/25/2024,IZRL,NOVA LTD,NVMI,M7516K103,"9,791","$1,989,041.65",2.11%
09/25/2024,IZRL,COMPUGEN LTD,CGEN,6432403,"1,092,183","$1,952,245.63",2.07%
09/25/2024,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"149,486","$1,938,250.17",2.05%
09/25/2024,IZRL,NICE LTD - SPON ADR,NICE,653656108,"11,308","$1,932,424.12",2.05%
09/25/2024,IZRL,PERION NETWORK LTD,PERI,M78673114,"238,544","$1,927,435.52",2.04%
09/25/2024,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"52,381","$1,895,144.58",2.01%
09/25/2024,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"594,590","$1,896,742.10",2.01%
09/25/2024,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,651,341","$1,891,939.12",2.00%
09/25/2024,IZRL,MATRIX IT LTD,MTRX,6747754,"100,547","$1,882,768.08",1.99%
09/25/2024,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"437,411","$1,866,013.25",1.98%
09/25/2024,IZRL,INMODE LTD,INMD,M5425M103,"112,192","$1,867,996.80",1.98%
09/25/2024,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"17,249","$1,848,361.73",1.96%
09/25/2024,IZRL,HILAN LTD,HLAN,6267230,"36,255","$1,838,583.94",1.95%
09/25/2024,IZRL,TELSYS LTD,TLSY,6878977,"38,459","$1,831,405.37",1.94%
09/25/2024,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"270,315","$1,811,110.50",1.92%
09/25/2024,IZRL,AUDIOCODES LTD,AUDC,M15342104,"188,538","$1,760,944.92",1.86%
09/25/2024,IZRL,MEDIWOUND LTD,MDWD UQ,M68830112,"99,994","$1,727,896.32",1.83%
09/25/2024,IZRL,PAGAYA TECHNOLOGIES LTD -A,PGY,BQ5J6B6,"139,850","$1,674,004.50",1.77%
09/25/2024,IZRL,STRATASYS LTD,SSYS,M85548101,"223,334","$1,654,904.94",1.75%
09/25/2024,IZRL,ISROTEL LTD,ISRO,6468226,"88,511","$1,653,143.02",1.75%
09/25/2024,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"121,634","$1,588,540.04",1.68%
09/25/2024,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"323,018","$1,556,946.76",1.65%
09/25/2024,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"252,633","$1,551,166.62",1.64%
09/25/2024,IZRL,JFROG LTD,FROG,M6191J100,"54,263","$1,545,410.24",1.64%
09/25/2024,IZRL,CAMTEK LTD,CAMT,M20791105,"18,170","$1,373,470.30",1.45%
09/25/2024,IZRL,VALENS SEMICONDUCTOR LTD,VLN,M9607U115,"619,309","$1,362,479.80",1.44%
09/25/2024,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"74,878","$980,901.80",1.04%
09/25/2024,IZRL,ALARUM TECHNOLOGIES LTD-ADR,ALAR,78643B500,"73,749","$820,088.88",0.87%
09/25/2024,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"110,449","$110,448.69",0.12%
