date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/08/2023,ARKX,TRIMBLE INC,TRMB,896239100,"455,354","$23,295,910.64",8.25%
03/08/2023,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"381,861","$23,220,967.41",8.23%
03/08/2023,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,615,474","$21,405,030.50",7.58%
03/08/2023,ARKX,AEROVIRONMENT INC,AVAV,008073108,"207,274","$18,919,970.72",6.70%
03/08/2023,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"703,588","$16,133,272.84",5.72%
03/08/2023,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"72,526","$15,363,907.84",5.44%
03/08/2023,ARKX,KOMATSU LTD,6301,6496584,"550,888","$13,737,054.03",4.87%
03/08/2023,ARKX,DEERE & CO,DE,244199105,"23,888","$9,988,767.20",3.54%
03/08/2023,ARKX,TERADYNE INC,TER,880770102,"97,979","$9,854,727.82",3.49%
03/08/2023,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"578,594","$8,835,130.38",3.13%
03/08/2023,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"219,291","$8,598,989.24",3.05%
03/08/2023,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"1,805,326","$8,015,647.44",2.84%
03/08/2023,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"3,913,826","$7,398,970.41",2.62%
03/08/2023,ARKX,VELO3D INC,VLD,92259N104,"2,133,071","$6,527,197.26",2.31%
03/08/2023,ARKX,THALES SA,HO,4162791,"43,544","$6,094,359.03",2.16%
03/08/2023,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,"1,958,922","$5,857,176.78",2.08%
03/08/2023,ARKX,JOBY AVIATION INC,JOBY,G65163100,"1,293,190","$5,418,466.10",1.92%
03/08/2023,ARKX,AMAZON.COM INC,AMZN,023135106,"57,902","$5,416,732.10",1.92%
03/08/2023,ARKX,3D SYSTEMS CORP,DDD,88554D205,"501,383","$5,419,950.23",1.92%
03/08/2023,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,"160,295","$5,387,514.95",1.91%
03/08/2023,ARKX,GARMIN LTD,GRMN UN,B3Z5T14,"53,444","$5,252,476.32",1.86%
03/08/2023,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"55,356","$5,212,874.52",1.85%
03/08/2023,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"27,259","$4,746,337.08",1.68%
03/08/2023,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"22,472","$4,395,972.64",1.56%
03/08/2023,ARKX,ROCKET LAB USA INC,RKLB,773122106,"976,208","$4,295,315.20",1.52%
03/08/2023,ARKX,AIRBUS SE,AIR,4012250,"31,722","$4,150,923.67",1.47%
03/08/2023,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,"2,953,450","$3,780,416.00",1.34%
03/08/2023,ARKX,MYNARIC AG NA O.N.,MYNA,62857X101,"637,677","$3,711,280.14",1.31%
03/08/2023,ARKX,HEICO CORP,HEI,422806109,"20,969","$3,616,313.74",1.28%
03/08/2023,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"8,204","$3,520,008.24",1.25%
03/08/2023,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"7,278","$3,483,687.48",1.23%
03/08/2023,ARKX,SYNOPSYS INC,SNPS,871607107,"9,453","$3,415,179.84",1.21%
03/08/2023,ARKX,UNITY SOFTWARE INC,U,91332U101,"115,732","$3,394,419.56",1.20%
03/08/2023,ARKX,ANSYS INC,ANSS,03662Q105,"10,524","$3,170,986.44",1.12%
03/08/2023,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"653,421","$653,421.18",0.23%
03/08/2023,ARKX,STRATASYS LTD,SSYS,M85548101,"39,837","$566,083.77",0.20%
