date,fund,company,ticker,cusip,weight,shares_held,market_value
2020-10-30,ARKW,TWOUQ US Equity,TWOUQ,90214J200,2.5061,64175.5,70946015.25
2020-10-30,ARKW,HUYA US Equity,HUYA,44852D108,2.443,3087493,69159843.2
2020-10-30,ARKW,SE US Equity,SE,81141R100,2.2018,395267,62333605.9
2020-10-30,ARKW,Z US Equity,Z,98954M200,2.1494,686616,60847909.92
2020-10-30,ARKW,NFLX US Equity,NFLX,64110L106,2.0827,123938,58962264.12
2020-10-30,ARKW,ICE US Equity,ICE,45866F104,2.0655,619416,58472870.4
2020-10-30,ARKW,VCYT US Equity,VCYT,92337F107,1.8693,1526791,52918576.06
2020-10-30,ARKW,BABA US Equity,BABA,01609W102,1.8651,173296,52801558.24
2020-10-30,ARKW,SPLK US Equity,SPLK,848637104,1.8028,257714,51037680.56
2020-10-30,ARKW,MELI US Equity,MELI,58733R102,1.5007,34993,42483251.65
2020-10-30,ARKW,FSLY US Equity,FSLY,31188V100,1.4303,637559,40491372.09
2020-10-30,ARKW,AMZN US Equity,AMZN,023135106,1.4195,264720,40186481.4
2020-10-30,ARKW,TTD US Equity,TTD,88339J105,1.2599,629650,35666524.25
2020-10-30,ARKW,OPEN US Equity,OPEN,683712103,1.2297,2117598,34813311.12
2020-10-30,ARKW,CRWD US Equity,CRWD,22788C105,1.1755,268719,33278160.96
2020-10-30,ARKW,HUBS US Equity,HUBS,443573100,1.1749,114670,33262326.9
2020-10-30,ARKW,TSM US Equity,TSM,874039100,1.1428,385733,32351426.71
2020-10-30,ARKW,U US Equity,U,91332U101,1.0998,328159,31135725.92
2020-10-30,ARKW,TEAM US Equity,TEAM,049468101,1.0511,155286,29755903.32
2020-10-30,ARKW,NTDOY US Equity,NTDOY,654445303,1.0278,2148005,29096875.73
2020-10-30,ARKW,JD US Equity,JD,47215P106,1.0108,351024,28615476.48
2020-10-30,ARKW,NVDA US Equity,NVDA,67066G104,0.9861,2227320,27917228.88
2020-10-30,ARKW,PYPL US Equity,PYPL,70450Y103,0.9803,149101,27752169.13
2020-10-30,ARKW,SNPS US Equity,SNPS,871607107,0.9741,128953,27577888.58
2020-10-30,ARKW,API US Equity,API,00851L103,0.9687,712299,27423511.5
2020-10-30,ARKW,OKTA US Equity,OKTA,679295105,0.9599,129509,27174873.47
2020-10-30,ARKW,ADYEY US Equity,ADYEY,00783V104,0.9477,1597468,26829475.06
2020-10-30,ARKW,ADBE US Equity,ADBE,00724F101,0.9081,57498,25707355.8
2020-10-30,ARKW,DOCU US Equity,DOCU,256163106,0.902,126255,25535073.75
2020-10-30,ARKW,ZM US Equity,ZM,98980L101,0.896,55036,25366642.76
2020-10-30,ARKW,LC US Equity,LC,52603A208,0.7767,4708556,21988956.52
2020-10-30,ARKW,BEKE US Equity,BEKE,482497104,0.5094,206758,14421370.5
2020-10-30,ARKW,NET US Equity,NET,18915M107,0.5073,276318,14360246.46
2020-10-30,ARKW,MVRXX US Equity,MVRXX,61747C707,0.3905,11053603.15,11053603.15
2020-10-30,ARKW,SHOP CN Equity,SHOP,82509L107,0.3858,118030,10922850.29
2020-10-30,ARKW,PLTR US Equity,PLTR,69608A108,0.0088,24700,250211
2020-10-30,ARKW,SNOW US Equity,SNOW,833445109,0.0009,100,25002
2020-10-30,ARKW,WIX US Equity,WIX,,0,3,741.96
2020-10-30,ARKW,USD Curncy,USD,,0,210.13,0
2020-10-30,ARKW,TWTR US Equity,TWTR,90184L102,0,0,0
2020-11-02,ARKW,TSLA US Equity,TSLA,88160R101,9.636,2056140,274501543.8
2020-11-02,ARKW,ROKU US Equity,ROKU,77543R102,6.3592,875660,181156540.8
2020-11-02,ARKW,XYZ US Equity,XYZ,852234103,5.5357,1015892,157696915.16
2020-11-02,ARKW,PINS US Equity,PINS,72352L106,3.545,1729808,100986191.04
2020-11-02,ARKW,META US Equity,META,30303M102,3.2368,352800,92207808
2020-11-02,ARKW,SPOT US Equity,SPOT,,3.0814,379021,87781263.6
2020-11-02,ARKW,PSTG US Equity,PSTG,74624M102,2.8745,4938834,81885867.72
2020-11-02,ARKW,SNAP US Equity,SNAP,83304A106,2.8328,1978410,80699343.9
2020-11-02,ARKW,TREE US Equity,TREE,52603B107,2.8076,243840,79979520
2020-11-02,ARKW,WORK US Equity,WORK,83088V102,2.7241,3097868,77601593.4
2020-11-02,ARKW,GBTC US Equity,GBTC,389637109,2.6898,4940302,76624084.02
2020-11-02,ARKW,TCEHY US Equity,TCEHY,88032Q109,2.5475,936661,72572494.28
2020-11-02,ARKW,TWLO US Equity,TWLO,90138F102,2.5458,265286,72523886.68
2020-11-02,ARKW,PD US Equity,PD,69553P100,2.5035,2671027,71316420.9
2020-11-02,ARKW,TWOUQ US Equity,TWOUQ,90214J200,2.4688,64175.5,70329930.45
2020-11-02,ARKW,TDOC US Equity,TDOC,87918A105,2.4611,368220,70109088
2020-11-02,ARKW,HUYA US Equity,HUYA,44852D108,2.3898,3087493,68079220.65
2020-11-02,ARKW,SE US Equity,SE,81141R100,2.2155,395267,63112281.89
2020-11-02,ARKW,Z US Equity,Z,98954M200,2.149,686616,61218682.56
2020-11-02,ARKW,NFLX US Equity,NFLX,64110L106,2.1062,123938,60000864.56
2020-11-02,ARKW,ICE US Equity,ICE,45866F104,2.0583,619416,58633918.56
2020-11-02,ARKW,BABA US Equity,BABA,01609W102,1.8909,173296,53867328.64
2020-11-02,ARKW,VCYT US Equity,VCYT,92337F107,1.8758,1526791,53437685
2020-11-02,ARKW,SPLK US Equity,SPLK,848637104,1.731,257714,49310996.76
2020-11-02,ARKW,MELI US Equity,MELI,58733R102,1.4935,34993,42546588.98
2020-11-02,ARKW,FSLY US Equity,FSLY,31188V100,1.4572,637559,41511466.49
2020-11-02,ARKW,AMZN US Equity,AMZN,023135106,1.396,264720,39767297.28
2020-11-02,ARKW,TTD US Equity,TTD,88339J105,1.2359,629650,35207509.4
2020-11-02,ARKW,CRWD US Equity,CRWD,22788C105,1.1741,268719,33447453.93
2020-11-02,ARKW,HUBS US Equity,HUBS,443573100,1.1709,114670,33355209.6
2020-11-02,ARKW,TSM US Equity,TSM,874039100,1.1606,385733,33061175.43
2020-11-02,ARKW,OPEN US Equity,OPEN,683712103,1.1559,2117598,32928648.9
2020-11-02,ARKW,U US Equity,U,91332U101,1.0843,328159,30889606.67
2020-11-02,ARKW,NTDOY US Equity,NTDOY,654445303,1.0365,2148005,29526476.73
2020-11-02,ARKW,JD US Equity,JD,47215P106,1.0144,351024,28896295.68
2020-11-02,ARKW,TEAM US Equity,TEAM,049468101,1.0046,155286,28617656.94
2020-11-02,ARKW,NVDA US Equity,NVDA,67066G104,0.9836,2227320,28021356.09
2020-11-02,ARKW,PYPL US Equity,PYPL,70450Y103,0.9827,149101,27995203.76
2020-11-02,ARKW,SNPS US Equity,SNPS,871607107,0.9768,128953,27825478.34
2020-11-02,ARKW,ADYEY US Equity,ADYEY,00783V104,0.9589,1597468,27316702.8
2020-11-02,ARKW,API US Equity,API,00851L103,0.9457,712299,26939148.18
2020-11-02,ARKW,OKTA US Equity,OKTA,679295105,0.9268,129509,26401704.74
2020-11-02,ARKW,ADBE US Equity,ADBE,00724F101,0.8981,57498,25583160.12
2020-11-02,ARKW,DOCU US Equity,DOCU,256163106,0.8933,126255,25447957.8
2020-11-02,ARKW,ZM US Equity,ZM,98980L101,0.8752,55036,24931308
2020-11-02,ARKW,LC US Equity,LC,52603A208,0.8198,4708556,23354437.76
2020-11-02,ARKW,MVRXX US Equity,MVRXX,61747C707,0.6884,19609742.36,19609742.36
2020-11-02,ARKW,BEKE US Equity,BEKE,482497104,0.5067,206758,14435843.56
2020-11-02,ARKW,NET US Equity,NET,18915M107,0.5049,276318,14382351.9
2020-11-02,ARKW,SHOP CN Equity,SHOP,82509L107,0.3791,118030,10799626.97
2020-11-02,ARKW,PLTR US Equity,PLTR,69608A108,0.0091,24700,260338
2020-11-02,ARKW,SNOW US Equity,SNOW,833445109,0.0009,100,25223
2020-11-02,ARKW,WIX US Equity,WIX,,0,3,759.72
2020-11-02,ARKW,USD Curncy,USD,,0,274.19,0
2020-11-03,ARKW,TSLA US Equity,TSLA,88160R101,10.0423,2056140,290532582
2020-11-03,ARKW,ROKU US Equity,ROKU,77543R102,6.1591,875660,178188053.4
2020-11-03,ARKW,XYZ US Equity,XYZ,852234103,5.5555,1015892,160724273.32
2020-11-03,ARKW,SPOT US Equity,SPOT,,3.2974,403315,95396096.95
2020-11-03,ARKW,PINS US Equity,PINS,72352L106,3.1611,1534957,91452738.06
2020-11-03,ARKW,META US Equity,META,30303M102,2.9897,326024,86494167.2
2020-11-03,ARKW,PSTG US Equity,PSTG,74624M102,2.8867,4938834,83515682.94
2020-11-03,ARKW,TREE US Equity,TREE,52603B107,2.8641,243840,82861708.8
2020-11-03,ARKW,SNAP US Equity,SNAP,83304A106,2.8154,1978410,81451139.7
2020-11-03,ARKW,TDOC US Equity,TDOC,87918A105,2.7416,406257,79317616.68
2020-11-03,ARKW,WORK US Equity,WORK,83088V102,2.7177,3097868,78623889.84
2020-11-03,ARKW,GBTC US Equity,GBTC,389637109,2.6332,4940302,76179456.84
2020-11-03,ARKW,TWLO US Equity,TWLO,90138F102,2.5709,265286,74378235.82
2020-11-03,ARKW,TWOUQ US Equity,TWOUQ,90214J200,2.5048,64175.5,72466974.6
