date,fund,company,ticker,cusip,shares,market value ($),weight (%)
10/14/2024,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"160,625","$2,900,887.50",3.05%
10/14/2024,IZRL,RADWARE LTD,RDWR,M81873107,"113,495","$2,709,125.65",2.85%
10/14/2024,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"8,921","$2,583,164.76",2.71%
10/14/2024,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"11,799","$2,460,563.46",2.59%
10/14/2024,IZRL,SIMILARWEB LTD,SMWB,M84137104,"276,097","$2,460,024.27",2.59%
10/14/2024,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"32,712","$2,356,455.69",2.48%
10/14/2024,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"7,818","$2,308,655.40",2.43%
10/14/2024,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"50,181","$2,299,293.42",2.42%
10/14/2024,IZRL,QUALITAU LTD,QLTU,6221689,"50,954","$2,259,420.89",2.37%
10/14/2024,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"10,899","$2,218,491.93",2.33%
10/14/2024,IZRL,NAYAX LTD,NYAX,BMXT7N9,"86,869","$2,201,854.61",2.31%
10/14/2024,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"510,363","$2,181,762.36",2.29%
10/14/2024,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"79,690","$2,140,473.40",2.25%
10/14/2024,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"123,865","$2,136,671.25",2.25%
10/14/2024,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"434,963","$2,144,367.59",2.25%
10/14/2024,IZRL,NOVA LTD,NVMI,M7516K103,"9,791","$2,119,653.59",2.23%
10/14/2024,IZRL,WIX.COM LTD,WIX,M98068105,"12,519","$2,098,059.21",2.20%
10/14/2024,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"86,822","$2,050,735.64",2.16%
10/14/2024,IZRL,WALKME LTD,WKME,M97628107,"145,813","$2,034,091.35",2.14%
10/14/2024,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"23,498","$2,034,623.63",2.14%
10/14/2024,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"594,590","$1,985,930.60",2.09%
10/14/2024,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"182,389","$1,989,442.83",2.09%
10/14/2024,IZRL,NICE LTD - SPON ADR,NICE,653656108,"11,308","$1,934,685.72",2.03%
10/14/2024,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"149,486","$1,932,206.23",2.03%
10/14/2024,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,651,341","$1,914,795.26",2.01%
10/14/2024,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"52,381","$1,915,573.17",2.01%
10/14/2024,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"254,671","$1,907,485.79",2.00%
10/14/2024,IZRL,PERION NETWORK LTD,PERI,M78673114,"238,544","$1,886,883.04",1.98%
10/14/2024,IZRL,MATRIX IT LTD,MTRX,6747754,"100,547","$1,871,498.67",1.97%
10/14/2024,IZRL,COMPUGEN LTD,CGEN,6432403,"1,092,183","$1,865,569.15",1.96%
10/14/2024,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"17,249","$1,850,781.54",1.95%
10/14/2024,IZRL,INMODE LTD,INMD,M5425M103,"112,192","$1,851,168.00",1.95%
10/14/2024,IZRL,HILAN LTD,HLAN,6267230,"36,255","$1,808,827.18",1.90%
10/14/2024,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"270,315","$1,808,407.35",1.90%
10/14/2024,IZRL,AUDIOCODES LTD,AUDC,M15342104,"188,538","$1,800,537.90",1.89%
10/14/2024,IZRL,TELSYS LTD,TLSY,6878977,"38,459","$1,767,654.74",1.86%
10/14/2024,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"437,411","$1,770,015.44",1.86%
10/14/2024,IZRL,MEDIWOUND LTD,MDWD UQ,M68830112,"99,994","$1,680,899.14",1.77%
10/14/2024,IZRL,JFROG LTD,FROG,M6191J100,"54,263","$1,684,866.15",1.77%
10/14/2024,IZRL,ISROTEL LTD,ISRO,6468226,"88,511","$1,675,672.58",1.76%
10/14/2024,IZRL,STRATASYS LTD,SSYS,M85548101,"223,334","$1,623,638.18",1.71%
10/14/2024,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"121,634","$1,532,588.40",1.61%
10/14/2024,IZRL,CAMTEK LTD,CAMT,M20791105,"18,170","$1,529,187.20",1.61%
10/14/2024,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"252,633","$1,515,798.00",1.59%
10/14/2024,IZRL,PAGAYA TECHNOLOGIES LTD -A,PGY,BQ5J6B6,"139,850","$1,507,583.00",1.58%
10/14/2024,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"323,018","$1,489,112.98",1.56%
10/14/2024,IZRL,VALENS SEMICONDUCTOR LTD,VLN,M9607U115,"619,309","$1,306,741.99",1.37%
10/14/2024,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"74,878","$965,177.42",1.01%
10/14/2024,IZRL,ALARUM TECHNOLOGIES LTD-ADR,ALAR,78643B500,"73,749","$772,152.03",0.81%
10/14/2024,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"165,258","$165,257.63",0.17%
