date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/20/2021,ARKW,TESLA INC,TSLA,88160R101,"843,781","$568,261,190.07",10.38%
08/20/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,"8,614,253","$322,948,344.97",5.90%
08/20/2021,ARKW,TWITTER INC,TWTR,90184L102,"4,599,891","$285,423,236.55",5.21%
08/20/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,"1,951,575","$264,633,570.00",4.84%
08/20/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"1,065,001","$264,375,848.24",4.83%
08/20/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"170,715","$250,286,968.65",4.57%
08/20/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,"2,127,492","$247,661,343.72",4.52%
08/20/2021,ARKW,SQUARE INC - A,SQ,852234103,"937,825","$241,349,263.75",4.41%
08/20/2021,ARKW,TWILIO INC - A,TWLO,90138F102,"619,993","$211,585,011.11",3.87%
08/20/2021,ARKW,ROKU INC,ROKU,77543R102,"536,498","$184,206,588.30",3.37%
08/20/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,"551,622","$183,348,120.36",3.35%
08/20/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"887,893","$182,089,096.44",3.33%
08/20/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,"3,349,849","$172,651,217.46",3.15%
08/20/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,"1,569,769","$169,221,098.20",3.09%
08/20/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"6,061,672","$146,449,995.52",2.68%
08/20/2021,ARKW,UIPATH INC - CLASS A,PATH,90364P105,"2,032,204","$122,684,155.48",2.24%
08/20/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,"1,337,820","$121,875,402.00",2.23%
08/20/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"1,382,877","$112,497,043.95",2.06%
08/20/2021,ARKW,SEA LTD-ADR,SE,81141R100,"310,264","$99,631,975.68",1.82%
08/20/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,"52,437","$92,287,022.52",1.69%
08/20/2021,ARKW,ETSY INC,ETSY,29786A106,"445,487","$85,658,240.36",1.57%
08/20/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,"3,009,780","$79,819,365.60",1.46%
08/20/2021,ARKW,OKTA INC,OKTA,679295105,"340,147","$78,543,343.77",1.44%
08/20/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,"1,119,920","$66,131,276.00",1.21%
08/20/2021,ARKW,SKILLZ INC,SKLZ,83067L109,"6,452,431","$65,105,028.79",1.19%
08/20/2021,ARKW,WALT DISNEY CO/THE,DIS,254687106,"342,080","$59,265,360.00",1.08%
08/20/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"497,836","$58,819,323.40",1.07%
08/20/2021,ARKW,SNAP INC - A,SNAP,83304A106,"811,608","$57,510,542.88",1.05%
08/20/2021,ARKW,VUZIX CORP,VUZI,92921W300,"4,965,143","$56,701,933.06",1.04%
08/20/2021,ARKW,SPLUNK INC,SPLK,848637104,"399,139","$56,386,366.53",1.03%
08/20/2021,ARKW,DOCUSIGN INC,DOCU,256163106,"191,810","$55,018,780.40",1.01%
08/20/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,"202,133","$54,693,147.14",1.00%
08/20/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"700,435","$53,085,968.65",0.97%
08/20/2021,ARKW,PAGERDUTY INC,PD,69553P100,"1,362,022","$52,492,327.88",0.96%
08/20/2021,ARKW,FARFETCH LTD-CLASS A,FTCH,30744W107,"1,144,575","$43,757,102.25",0.80%
08/20/2021,ARKW,VERACYTE INC,VCYT,92337F107,"1,144,685","$42,433,472.95",0.78%
08/20/2021,ARKW,KHOSLA VENTURES ACQUISITIO-A,KVSB,482505104,"4,227,137","$42,398,184.11",0.77%
08/20/2021,ARKW,LIVEPERSON INC,LPSN,538146101,"701,125","$42,200,713.75",0.77%
08/20/2021,ARKW,2U INC,TWOU,90214J101,"1,193,595","$42,074,223.75",0.77%
08/20/2021,ARKW,ROBINHOOD MARKETS INC - A,HOOD,770700102,"925,922","$41,379,454.18",0.76%
08/20/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,"7,198,262","$39,230,527.90",0.72%
08/20/2021,ARKW,CONCORD ACQUISITION CORP -A,CND,206071102,"2,812,887","$29,197,767.06",0.53%
08/20/2021,ARKW,GENIUS SPORTS LTD,GENI,G3934V109,"922,355","$15,698,482.10",0.29%
08/20/2021,ARKW,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"11,991,923.39","$11,991,923.39",0.22%
08/20/2021,ARKW,NETFLIX INC,NFLX,64110L106,192,"$104,392.32",0.00%
08/20/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,"1,231","$72,690.55",0.00%
08/20/2021,ARKW,SNOWFLAKE INC-CLASS A,SNOW,833445109,98,"$27,386.10",0.00%
