date,fund,company,ticker,cusip,shares,market value ($),weight (%)
06/11/2024,IZRL,WALKME LTD,WKME,M97628107,"269,343","$3,703,466.25",3.56%
06/11/2024,IZRL,CAMTEK LTD,CAMT,M20791105,"26,490","$2,954,959.50",2.84%
06/11/2024,IZRL,WIX.COM LTD,WIX,M98068105,"17,278","$2,917,044.74",2.81%
06/11/2024,IZRL,NOVA LTD,NVMI,M7516K103,"12,513","$2,818,240.43",2.71%
06/11/2024,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"161,527","$2,721,729.95",2.62%
06/11/2024,IZRL,RISKIFIED LTD-A,RSKD,M8216R109,"433,595","$2,688,289.00",2.59%
06/11/2024,IZRL,ODDITY TECH LTD-CL A,ODD,M7518J104,"61,300","$2,675,132.00",2.57%
06/11/2024,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"307,123","$2,675,041.33",2.57%
06/11/2024,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"68,761","$2,647,298.50",2.55%
06/11/2024,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"105,377","$2,596,489.28",2.50%
06/11/2024,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"11,469","$2,582,933.49",2.48%
06/11/2024,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"320,625","$2,542,556.25",2.45%
06/11/2024,IZRL,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,524,510","$2,524,509.65",2.43%
06/11/2024,IZRL,PAGAYA TECHNOLOGIES LTD -A,PGY,BQ5J6B6,"204,944","$2,479,822.40",2.39%
06/11/2024,IZRL,RADWARE LTD,RDWR,M81873107,"130,551","$2,447,831.25",2.35%
06/11/2024,IZRL,CELLEBRITE DI LTD,CLBT,M2197Q107,"205,100","$2,393,517.00",2.30%
06/11/2024,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"70,378","$2,339,364.72",2.25%
06/11/2024,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"9,018","$2,276,684.28",2.19%
06/11/2024,IZRL,COMPUGEN LTD,CGEN,6432403,"1,088,271","$2,263,554.84",2.18%
06/11/2024,IZRL,INMODE LTD,INMD,M5425M103,"121,440","$2,262,427.20",2.18%
06/11/2024,IZRL,MOBILEYE GLOBAL INC-A,MBLY,60741F104,"68,764","$2,232,767.08",2.15%
06/11/2024,IZRL,SIMILARWEB LTD,SMWB,M84137104,"283,660","$2,223,894.40",2.14%
06/11/2024,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"83,924","$2,200,487.28",2.12%
06/11/2024,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,"50,167","$2,145,140.92",2.06%
06/11/2024,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"399,020","$2,094,855.00",2.02%
06/11/2024,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"13,402","$2,092,186.22",2.01%
06/11/2024,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"487,777","$2,069,242.46",1.99%
06/11/2024,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"542,302","$2,038,331.75",1.96%
06/11/2024,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"23,877","$2,041,123.59",1.96%
06/11/2024,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"1,741,823","$2,017,124.42",1.94%
06/11/2024,IZRL,STRATASYS LTD,SSYS,M85548101,"214,340","$2,019,082.80",1.94%
06/11/2024,IZRL,HILAN LTD,HLAN,6267230,"38,141","$2,009,271.16",1.93%
06/11/2024,IZRL,NAYAX LTD,NYAX,BMXT7N9,"85,424","$2,008,405.90",1.93%
06/11/2024,IZRL,AUDIOCODES LTD,AUDC,M15342104,"200,106","$2,001,060.00",1.93%
06/11/2024,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"153,958","$1,971,695.55",1.90%
06/11/2024,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"18,592","$1,979,219.68",1.90%
06/11/2024,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"186,974","$1,965,465.93",1.89%
06/11/2024,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"10,659","$1,959,329.99",1.88%
06/11/2024,IZRL,MATRIX IT LTD,MTRX,6747754,"104,723","$1,947,111.76",1.87%
06/11/2024,IZRL,TABOOLA.COM LTD,TBLA,M8744T106,"538,328","$1,937,980.80",1.86%
06/11/2024,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"148,815","$1,900,367.55",1.83%
06/11/2024,IZRL,JFROG LTD,FROG,M6191J100,"55,979","$1,835,551.41",1.77%
06/11/2024,IZRL,TELSYS LTD,TLSY,6878977,"38,961","$1,817,246.74",1.75%
06/11/2024,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"233,130","$1,743,812.40",1.68%
06/11/2024,IZRL,NICE LTD - SPON ADR,NICE,653656108,"9,231","$1,616,163.48",1.55%
06/11/2024,IZRL,PERION NETWORK LTD,PERI,M78673114,"182,212","$1,568,845.32",1.51%
