date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/08/2024,ARKK,TESLA INC,TSLA,88160R101,"3,633,517","$696,763,219.92",13.68%
08/08/2024,ARKK,ROKU INC,ROKU,77543R102,"8,873,682","$468,885,356.88",9.20%
08/08/2024,ARKK,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"2,322,313","$415,485,018.83",8.15%
08/08/2024,ARKK,ROBLOX CORP -CLASS A,RBLX,771049103,"8,760,874","$316,968,421.32",6.22%
08/08/2024,ARKK,BLOCK INC,SQ,852234103,"4,464,423","$259,159,755.15",5.09%
08/08/2024,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,"5,383,667","$254,485,939.09",4.99%
08/08/2024,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"8,084,042","$212,771,985.44",4.18%
08/08/2024,ARKK,ROBINHOOD MARKETS INC - A,HOOD,770700102,"12,423,174","$212,684,738.88",4.17%
08/08/2024,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,"2,827,394","$180,642,202.66",3.55%
08/08/2024,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"8,298,568","$176,842,484.08",3.47%
08/08/2024,ARKK,UIPATH INC - CLASS A,PATH,90364P105,"15,623,650","$167,954,237.50",3.30%
08/08/2024,ARKK,PAGERDUTY INC,PD,69553P100,"7,868,172","$147,606,906.72",2.90%
08/08/2024,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,"7,880,595","$142,875,187.35",2.80%
08/08/2024,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,894,564","$128,952,826.20",2.53%
08/08/2024,ARKK,META PLATFORMS INC-CLASS A,META,30303M102,"247,609","$121,060,992.28",2.38%
08/08/2024,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,"4,773,719","$116,765,166.74",2.29%
08/08/2024,ARKK,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"1,275,747","$108,323,677.77",2.13%
08/08/2024,ARKK,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"16,850,216","$107,335,875.92",2.11%
08/08/2024,ARKK,UNITY SOFTWARE INC,U,91332U101,"7,397,583","$103,048,331.19",2.02%
08/08/2024,ARKK,VERACYTE INC,VCYT,92337F107,"3,781,226","$102,282,163.30",2.01%
08/08/2024,ARKK,DRAFTKINGS INC-CL A,DKNG UW,26142V105,"3,326,599","$100,263,693.86",1.97%
08/08/2024,ARKK,TERADYNE INC,TER,880770102,"820,037","$93,689,227.25",1.84%
08/08/2024,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,"2,739,454","$78,868,880.66",1.55%
08/08/2024,ARKK,MODERNA INC,MRNA,60770K107,"735,459","$59,976,681.45",1.18%
08/08/2024,ARKK,ARCHER AVIATION INC-A,ACHR,03945R102,"15,333,760","$58,881,638.40",1.16%
08/08/2024,ARKK,SOFI TECHNOLOGIES INC,SOFI,83406F102,"8,266,333","$52,243,224.56",1.03%
08/08/2024,ARKK,ADVANCED MICRO DEVICES,AMD,007903107,"404,861","$52,093,464.87",1.02%
08/08/2024,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"18,357,309","$28,086,682.77",0.55%
08/08/2024,ARKK,AMAZON.COM INC,AMZN,023135106,"154,221","$25,102,552.17",0.49%
08/08/2024,ARKK,NATERA INC,NTRA,632307104,"235,699","$23,654,751.64",0.46%
08/08/2024,ARKK,CERUS CORP,CERS,157085101,"10,007,283","$20,915,221.47",0.41%
08/08/2024,ARKK,TELADOC HEALTH INC,TDOC,87918A105,"2,070,031","$14,821,421.96",0.29%
08/08/2024,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,"243,980","$13,594,565.60",0.27%
08/08/2024,ARKK,TEMPUS AI INC,TEM,88023B103,"338,827","$13,153,264.14",0.26%
08/08/2024,ARKK,PRIME MEDICINE INC,PRME,74168J101,"2,615,247","$11,507,086.80",0.23%
08/08/2024,ARKK,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"7,404,739","$7,404,739.04",0.15%
