date,fund,company,ticker,cusip,shares,market value ($),weight (%)
11/26/2021,ARKQ,TESLA INC,TSLA,88160R101,"260,271","$290,462,436.00",11.42%
11/26/2021,ARKQ,TRIMBLE INC,TRMB,896239100,"2,011,798","$173,477,341.54",6.82%
11/26/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"8,120,246","$168,170,294.66",6.61%
11/26/2021,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,"3,345,827","$164,480,855.32",6.47%
11/26/2021,ARKQ,UNITY SOFTWARE INC,U,91332U101,"851,576","$154,825,032.56",6.09%
11/26/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"2,753,086","$108,141,218.08",4.25%
11/26/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,"1,184,640","$105,859,430.40",4.16%
11/26/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"3,650,211","$91,693,300.32",3.61%
11/26/2021,ARKQ,3D SYSTEMS CORP,DDD,88554D205,"3,672,229","$86,444,270.66",3.40%
11/26/2021,ARKQ,DEERE & CO,DE,244199105,"218,799","$80,487,400.14",3.17%
11/26/2021,ARKQ,TUSIMPLE HOLDINGS INC - A,TSP,90089L108,"1,896,540","$73,547,821.20",2.89%
11/26/2021,ARKQ,TERADYNE INC,TER,880770102,"451,404","$68,085,265.32",2.68%
11/26/2021,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,"9,485,006","$67,058,992.42",2.64%
11/26/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,"3,134,522","$65,824,962.00",2.59%
11/26/2021,ARKQ,VELO3D INC,VLD,92259N104,"5,237,090","$59,074,375.20",2.32%
11/26/2021,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"668,040","$57,638,491.20",2.27%
11/26/2021,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,"9,703,160","$57,539,738.80",2.26%
11/26/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,"662,902","$54,702,673.04",2.15%
11/26/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"17,645","$51,776,605.75",2.04%
11/26/2021,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,"5,582,135","$48,341,289.10",1.90%
11/26/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,"9,412,517","$48,003,836.70",1.89%
11/26/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,"135,745","$46,639,267.10",1.83%
11/26/2021,ARKQ,CATERPILLAR INC,CAT,149123101,"204,564","$42,359,067.48",1.67%
11/26/2021,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"1,595,936","$33,690,208.96",1.33%
11/26/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,"221,090","$33,557,040.20",1.32%
11/26/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,056752108,"220,566","$33,391,486.74",1.31%
11/26/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,"1,316,141","$32,048,033.35",1.26%
11/26/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"68,276","$29,885,770.72",1.18%
11/26/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,"83,378","$29,116,431.38",1.15%
11/26/2021,ARKQ,PROTO LABS INC,PRLB,743713109,"522,159","$27,643,097.46",1.09%
11/26/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,"976,878","$27,411,196.68",1.08%
11/26/2021,ARKQ,VUZIX CORP,VUZI,92921W300,"2,241,427","$27,210,923.78",1.07%
11/26/2021,ARKQ,ANSYS INC,ANSS,03662Q105,"68,931","$26,886,536.55",1.06%
11/26/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,"70,365","$23,883,288.30",0.94%
11/26/2021,ARKQ,2U INC,TWOU,90214J101,"829,371","$19,722,442.38",0.78%
11/26/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,"203,805","$16,508,205.00",0.65%
11/26/2021,ARKQ,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"16,274,809","$16,274,808.80",0.64%
11/26/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO,68620A203,"126,758","$607,170.82",0.02%
