date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-04-30,ARKSX,"Groq, Inc.",,,0.38,,
2026-04-30,ARKSX,Umoja Biopharma,,,0.34,,
2026-04-30,ARKSX,"Coinbase Global, Inc.",COIN,19260Q107,0.32,,
2026-04-30,ARKSX,Shopify Inc.,SHOP,82509L107,0.31,,
2026-04-30,ARKSX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.28,,
2026-04-30,ARKSX,Archer Aviation Inc.,ACHR,03945R102,0.27,,
2026-04-30,ARKSX,"Bitmine Immersion Technologies, Inc.",BMNR,09175A206,0.27,,
2026-04-30,ARKSX,Roblox Corporation,RBLX,771049103,0.26,,
2026-04-30,ARKSX,"Freenome, Inc",,,0.16,,
2026-04-30,ARKSX,Chipper Cash,,,0.14,,
2026-04-30,ARKSX,"Outrider Technologies, Inc.",,,0.14,,
2026-04-30,ARKSX,"GameFam, Inc.",,,0.13,,
2026-04-30,ARKSX,"Firmly, Inc.",,,0.10,,
2026-04-30,ARKSX,"Atomic Vaults, Inc.",,,0.09,,
2026-04-30,ARKSX,"KINO Tech, Inc.",,,0.09,,
2026-04-30,ARKSX,"Axiom Space, Inc.",,,0.08,,
2026-04-30,ARKSX,Pave Financial Inc.,,,0.08,,
2026-04-30,ARKSX,Tilda Technologies Inc. (DBA Humata),,,0.03,,
2026-04-30,ARKSX,Sortium Inc.,,,0.02,,
2026-04-30,ARKSX,"Flexport, Inc",,,0.01,,
2026-05-31,ARKSX,SpaceX,,,11.38,,
2026-05-31,ARKSX,OpenAI,,,8.48,,
2026-05-31,ARKSX,"Anthropic, Inc.",,,6.40,,
2026-05-31,ARKSX,Tenstorrent Holdings Inc.,,,4.52,,
2026-05-31,ARKSX,Kalshi Inc.,,,3.96,,
2026-05-31,ARKSX,"Replit, Inc.",,,3.49,,
2026-05-31,ARKSX,Ayar Labs,,,3.17,,
2026-05-31,ARKSX,Figure AI Inc.,,,2.99,,
2026-05-31,ARKSX,Absci,ABSI,00091E109,2.38,,
2026-05-31,ARKSX,Cellares inc.,,,2.34,,
2026-05-31,ARKSX,"Databricks, Inc.",,,2.33,,
2026-05-31,ARKSX,Zipline International Inc.,,,2.15,,
2026-05-31,ARKSX,"Radiant Industries, Inc",,,1.99,,
2026-05-31,ARKSX,"Boom Technology, Inc.",,,1.96,,
2026-05-31,ARKSX,Neuralink Corp.,,,1.93,,
2026-05-31,ARKSX,Beam Therapeutics,BEAM,07373V105,1.83,,
2026-05-31,ARKSX,"Hydra Host, inc.",,,1.75,,
2026-05-31,ARKSX,CRISPR Therapeutics AG,CRSP,H17182108,1.63,,
2026-05-31,ARKSX,"X-energy Reactor Company, LLC",,,1.62,,
2026-05-31,ARKSX,Manna Drone Delivery Inc.,,,1.61,,
2026-05-31,ARKSX,"10x Genomics, Inc.",TXG,88025U109,1.45,,
2026-05-31,ARKSX,"Epic Games, Inc",,,1.43,,
2026-05-31,ARKSX,"Iambic Therapeutics, Inc.",,,1.42,,
2026-05-31,ARKSX,Tempus AI,TEM,88023B103,1.42,,
2026-05-31,ARKSX,Lambda,,,1.41,,
2026-05-31,ARKSX,"Alamar Biosciences, Inc.",ALMR,010911105,1.27,,
2026-05-31,ARKSX,Shield AI,,,1.21,,
2026-05-31,ARKSX,Canton Strategic Holdings,THAR,432705309,1.18,,
2026-05-31,ARKSX,"Securitize, Inc.",,,1.17,,
2026-05-31,ARKSX,Lucra Inc.,,,1.16,,
2026-05-31,ARKSX,"Apptronik, Inc.",,,1.15,,
2026-05-31,ARKSX,Crusoe Inc,,,1.15,,
2026-05-31,ARKSX,Impulse Labs Inc.,,,1.14,,
2026-05-31,ARKSX,Architect Financial Technologies Inc.,,,1.05,,
2026-05-31,ARKSX,Prime Medicine,PRME,74168J101,1.03,,
2026-05-31,ARKSX,Intellia Therapeutics,NTLA,45826J105,0.94,,
2026-05-31,ARKSX,"Kodiak Robotics, Inc.",KDK,500081104,0.81,,
2026-05-31,ARKSX,Gatik AI Inc.,,,0.71,,
2026-05-31,ARKSX,"Tesla, Inc.",TSLA,88160R101,0.67,,
2026-05-31,ARKSX,Discord Inc.,,,0.64,,
2026-05-31,ARKSX,"Hammerspace, Inc.",,,0.64,,
2026-05-31,ARKSX,"Blockdaemon, inc.",,,0.63,,
2026-05-31,ARKSX,Portal Space Systems,,,0.61,,
2026-05-31,ARKSX,"Hark Labs, Inc.",,,0.58,,
2026-05-31,ARKSX,"Robinhood Markets, Inc.",HOOD,770700102,0.57,,
2026-05-31,ARKSX,Twist Biosciences,TWST,90184D100,0.54,,
2026-05-31,ARKSX,"Recursion Pharmaceuticals, Inc.",RXRX,75629V104,0.46,,
2026-05-31,ARKSX,"Mythical, Inc.",,,0.44,,
2026-05-31,ARKSX,"Perplexity AI, Inc.",,,0.41,,
2026-05-31,ARKSX,Revolut Group Holdings LTD,,,0.38,,
2026-05-31,ARKSX,GeneDx Holdings Corp,WGS,81663L200,0.37,,
2026-05-31,ARKSX,"Generate:Biomedicines, Inc.",GENB,370920100,0.37,,
2026-05-31,ARKSX,"Lila Sciences, Inc.",,,0.37,,
2026-05-31,ARKSX,Relation Therapeutics Inc.,,,0.37,,
2026-05-31,ARKSX,Umoja Biopharma,,,0.35,,
2026-05-31,ARKSX,"Coinbase Global, Inc.",COIN,19260Q107,0.30,,
2026-05-31,ARKSX,Archer Aviation Inc.,ACHR,03945R102,0.29,,
2026-05-31,ARKSX,Shopify Inc.,SHOP,82509L107,0.27,,
2026-05-31,ARKSX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.24,,
2026-05-31,ARKSX,"Bitmine Immersion Technologies, Inc.",BMNR,09175A206,0.22,,
2026-05-31,ARKSX,Roblox Corporation,RBLX,771049103,0.20,,
2026-05-31,ARKSX,"Freenome, Inc",,,0.14,,
2026-05-31,ARKSX,Chipper Cash,,,0.13,,
2026-05-31,ARKSX,"GameFam, Inc.",,,0.12,,
2026-05-31,ARKSX,"Groq, Inc.",,,0.12,,
2026-05-31,ARKSX,"Atomic Vaults, Inc.",,,0.09,,
2026-05-31,ARKSX,"Firmly, Inc.",,,0.09,,
2026-05-31,ARKSX,"KINO Tech, Inc.",,,0.08,,
2026-05-31,ARKSX,Pave Financial Inc.,,,0.08,,
2026-05-31,ARKSX,"Axiom Space, Inc.",,,0.07,,
2026-05-31,ARKSX,"Flexport, Inc",,,0.00,,
2026-05-31,ARKSX,"Outrider Technologies, Inc.",,,0.00,,
2026-05-31,ARKSX,Sortium Inc.,,,0.00,,
2026-05-31,ARKSX,Tilda Technologies Inc. (DBA Humata),,,0.00,,
2026-06-30,ARKSX,SpaceX,SPCX,84615Q103,13.77,,
2026-06-30,ARKSX,OpenAI,,,6.33,,
2026-06-30,ARKSX,"Anthropic, Inc.",,,4.58,,
2026-06-30,ARKSX,"Stripe, Inc.",,,4.36,,
2026-06-30,ARKSX,Tenstorrent Holdings Inc.,,,3.49,,
2026-06-30,ARKSX,Ayar Labs,,,3.17,,
2026-06-30,ARKSX,Kalshi Inc.,,,2.93,,
2026-06-30,ARKSX,"Replit, Inc.",,,2.61,,
2026-06-30,ARKSX,Figure AI Inc.,,,2.23,,
2026-06-30,ARKSX,Absci,ABSI,00091E109,2.18,,
2026-06-30,ARKSX,"Lila Sciences, Inc.",,,2.03,,
2026-06-30,ARKSX,Cellares inc.,,,1.92,,
2026-06-30,ARKSX,"10x Genomics, Inc.",TXG,88025U109,1.86,,
2026-06-30,ARKSX,Zipline International Inc.,,,1.86,,
2026-06-30,ARKSX,Beam Therapeutics,BEAM,07373V105,1.80,,
2026-06-30,ARKSX,Tempus AI,TEM,88023B103,1.77,,
2026-06-30,ARKSX,"Boom Technology, Inc.",,,1.74,,
2026-06-30,ARKSX,"Wonder Group, Inc.",,,1.74,,
2026-06-30,ARKSX,"Databricks, Inc.",,,1.70,,
2026-06-30,ARKSX,Neuralink Corp.,,,1.63,,
2026-06-30,ARKSX,"Alamar Biosciences, Inc.",ALMR,010911105,1.58,,
2026-06-30,ARKSX,"Hydra Host, inc.",,,1.53,,
2026-06-30,ARKSX,"Lambda, Inc.",,,1.52,,
2026-06-30,ARKSX,CRISPR Therapeutics AG,CRSP,H17182108,1.49,,
2026-06-30,ARKSX,Alphabet Inc.,GOOG,02079K206,1.36,,
2026-06-30,ARKSX,Manna Drone Delivery Inc.,,,1.35,,
2026-06-30,ARKSX,"CoreWeave, Inc.",CRWV,21873S108,1.15,,
2026-06-30,ARKSX,Crusoe Inc,,,1.15,,
2026-06-30,ARKSX,"Epic Games, Inc",,,1.11,,
2026-06-30,ARKSX,"Iambic Therapeutics, Inc.",,,1.10,,
2026-06-30,ARKSX,NVIDIA Corporation,NVDA,67066G104,1.10,,
2026-06-30,ARKSX,"X-energy Reactor Company, LLC",XE,98386P102,1.06,,
2026-06-30,ARKSX,Prime Medicine,PRME,74168J101,1.05,,
2026-06-30,ARKSX,"Securitize, Inc.",,,0.99,,
2026-06-30,ARKSX,"Apptronik, Inc.",,,0.93,,
2026-06-30,ARKSX,"Radiant Industries, Inc",,,0.92,,
2026-06-30,ARKSX,Architect Financial Technologies Inc.,,,0.91,,
2026-06-30,ARKSX,Impulse Labs Inc.,,,0.91,,
2026-06-30,ARKSX,Lucra Inc.,,,0.88,,
2026-06-30,ARKSX,Roblox Corporation,RBLX,771049103,0.88,,
2026-06-30,ARKSX,Shield AI,,,0.88,,
2026-06-30,ARKSX,Intellia Therapeutics,NTLA,45826J105,0.84,,
2026-06-30,ARKSX,Canton Strategic Holdings,CNTN,432705309,0.80,,
2026-06-30,ARKSX,Twist Biosciences,TWST,90184D100,0.80,,
2026-06-30,ARKSX,"Hammerspace, Inc.",,,0.71,,
2026-06-30,ARKSX,"Tesla, Inc.",TSLA,88160R101,0.61,,
2026-06-30,ARKSX,"Generate:Biomedicines, Inc.",GENB,370920100,0.60,,
2026-06-30,ARKSX,"Robinhood Markets, Inc.",HOOD,770700102,0.59,,
2026-06-30,ARKSX,"Recursion Pharmaceuticals, Inc.",RXRX,75629V104,0.58,,
2026-06-30,ARKSX,Gatik AI Inc.,,,0.57,,
2026-06-30,ARKSX,"Kodiak Robotics, Inc.",KDK,500081104,0.55,,
2026-06-30,ARKSX,Portal Space Systems,,,0.47,,
2026-06-30,ARKSX,GeneDx Holdings Corp,WGS,81663L200,0.46,,
2026-06-30,ARKSX,"Hark Labs, Inc.",,,0.46,,
2026-06-30,ARKSX,Discord Inc.,,,0.45,,
2026-06-30,ARKSX,"Coinbase Global, Inc.",COIN,19260Q107,0.39,,
2026-06-30,ARKSX,"Mythical, Inc.",,,0.34,,
2026-06-30,ARKSX,"Perplexity AI, Inc.",,,0.33,,
2026-06-30,ARKSX,"Blockdaemon, inc.",,,0.32,,
2026-06-30,ARKSX,Revolut Group Holdings LTD,,,0.30,,
2026-06-30,ARKSX,Relation Therapeutics Inc.,,,0.29,,
2026-06-30,ARKSX,Umoja Biopharma,,,0.26,,
2026-06-30,ARKSX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.25,,
2026-06-30,ARKSX,Shopify Inc.,SHOP,82509L107,0.24,,
2026-06-30,ARKSX,Archer Aviation Inc.,ACHR,03945R102,0.18,,
2026-06-30,ARKSX,SonaThera,,,0.17,,
2026-06-30,ARKSX,"Bitmine Immersion Technologies, Inc.",BMNR,09175A206,0.15,,
2026-06-30,ARKSX,"Freenome, Inc",,,0.11,,
2026-06-30,ARKSX,"GameFam, Inc.",,,0.10,,
2026-06-30,ARKSX,"Groq, Inc.",,,0.09,,
2026-06-30,ARKSX,Chipper Cash,,,0.07,,
2026-06-30,ARKSX,"Firmly, Inc.",,,0.07,,
2026-06-30,ARKSX,"Atomic Vaults, Inc.",,,0.05,,
2026-06-30,ARKSX,"Axiom Space, Inc.",,,0.05,,
2026-06-30,ARKSX,"KINO Tech, Inc.",,,0.05,,
2026-06-30,ARKSX,"Outrider Technologies, Inc.",,,0.05,,
2026-06-30,ARKSX,Pave Financial Inc.,,,0.05,,
2026-06-30,ARKSX,Sortium Inc.,,,0.02,,
2026-06-30,ARKSX,Tilda Technologies Inc. (DBA Humata),,,0.02,,
2026-06-30,ARKSX,"Flexport, Inc",,,0.01,,
2026-07-31,ARKSX,SpaceX,SPCX,84615Q103,8.72,,
2026-07-31,ARKSX,OpenAI,,,6.18,,
2026-07-31,ARKSX,"Stripe, Inc.",,,4.65,,
2026-07-31,ARKSX,"Anthropic, Inc.",,,4.32,,
2026-07-31,ARKSX,"Lila Sciences, Inc.",,,4.16,,
2026-07-31,ARKSX,Tenstorrent Holdings Inc.,,,3.68,,
2026-07-31,ARKSX,Ayar Labs,,,3.17,,
2026-07-31,ARKSX,Kalshi Inc.,,,2.86,,
2026-07-31,ARKSX,Figure AI Inc.,,,2.63,,
2026-07-31,ARKSX,Wayve,,,2.61,,
2026-07-31,ARKSX,"Replit, Inc.",,,2.60,,
2026-07-31,ARKSX,Crusoe Inc,,,2.34,,
2026-07-31,ARKSX,"Databricks, Inc.",,,2.30,,
2026-07-31,ARKSX,K2 Space,,,2.15,,
2026-07-31,ARKSX,"Freenome, Inc",,,1.96,,
2026-07-31,ARKSX,"Boom Technology, Inc.",,,1.94,,
2026-07-31,ARKSX,Shield AI,,,1.92,,
2026-07-31,ARKSX,Cellares inc.,,,1.82,,
2026-07-31,ARKSX,Zipline International Inc.,,,1.80,,
2026-07-31,ARKSX,"Wonder Group, Inc.",,,1.74,,
2026-07-31,ARKSX,Neuralink Corp.,,,1.59,,
2026-07-31,ARKSX,"Hydra Host, inc.",,,1.52,,
2026-07-31,ARKSX,"Lambda, Inc.",,,1.52,,
2026-07-31,ARKSX,"Alamar Biosciences, Inc.",ALMR,010911105,1.47,,
2026-07-31,ARKSX,Manna Drone Delivery Inc.,,,1.31,,
2026-07-31,ARKSX,Alphabet Inc.,GOOG,02079K206,1.27,,
2026-07-31,ARKSX,Tempus AI,TEM,88023B103,1.25,,
2026-07-31,ARKSX,"Epic Games, Inc",,,1.18,,
2026-07-31,ARKSX,Absci,ABSI,00091E109,1.10,,
2026-07-31,ARKSX,"Iambic Therapeutics, Inc.",,,1.09,,
2026-07-31,ARKSX,CRISPR Therapeutics AG,CRSP,H17182108,1.04,,
2026-07-31,ARKSX,Lucra Inc.,,,1.03,,
2026-07-31,ARKSX,Beam Therapeutics,BEAM,07373V105,1.02,,
2026-07-31,ARKSX,NVIDIA Corporation,NVDA,67066G104,1.02,,
2026-07-31,ARKSX,"Radiant Industries, Inc",,,0.96,,
2026-07-31,ARKSX,"X-energy Reactor Company, LLC",XE,98386P102,0.94,,
2026-07-31,ARKSX,Architect Financial Technologies Inc.,,,0.90,,
2026-07-31,ARKSX,"Apptronik, Inc.",,,0.89,,
2026-07-31,ARKSX,"10x Genomics, Inc.",TXG,88025U109,0.86,,
2026-07-31,ARKSX,Impulse Labs Inc.,,,0.85,,
2026-07-31,ARKSX,"CoreWeave, Inc.",CRWV,21873S108,0.83,,
2026-07-31,ARKSX,Prime Medicine,PRME,74168J101,0.75,,
2026-07-31,ARKSX,"Securitize, Inc.",,,0.75,,
2026-07-31,ARKSX,"Hammerspace, Inc.",,,0.74,,
2026-07-31,ARKSX,Gatik AI Inc.,,,0.57,,
2026-07-31,ARKSX,Twist Biosciences,TWST,90184D100,0.55,,
2026-07-31,ARKSX,"Recursion Pharmaceuticals, Inc.",RXRX,75629V104,0.54,,
2026-07-31,ARKSX,Canton Strategic Holdings,CNTN,432705309,0.53,,
2026-07-31,ARKSX,Revolut Group Holdings LTD,,,0.51,,
2026-07-31,ARKSX,"Generate:Biomedicines, Inc.",GENB,370920100,0.50,,
2026-07-31,ARKSX,"Hark Labs, Inc.",,,0.50,,
2026-07-31,ARKSX,Intellia Therapeutics,NTLA,45826J105,0.50,,
2026-07-31,ARKSX,Discord Inc.,,,0.49,,
2026-07-31,ARKSX,"Kodiak Robotics, Inc.",KDK,500081104,0.47,,
2026-07-31,ARKSX,"Robinhood Markets, Inc.",HOOD,770700102,0.47,,
2026-07-31,ARKSX,"Tesla, Inc.",TSLA,88160R101,0.45,,
2026-07-31,ARKSX,GeneDx Holdings Corp,WGS,81663L200,0.44,,
2026-07-31,ARKSX,Portal Space Systems,,,0.40,,
2026-07-31,ARKSX,"Coinbase Global, Inc.",COIN,19260Q107,0.39,,
2026-07-31,ARKSX,Roblox Corporation,RBLX,771049103,0.36,,
2026-07-31,ARKSX,"Mythical, Inc.",,,0.35,,
2026-07-31,ARKSX,"Blockdaemon, inc.",,,0.29,,
2026-07-31,ARKSX,"Perplexity AI, Inc.",,,0.29,,
2026-07-31,ARKSX,Relation Therapeutics Inc.,,,0.28,,
2026-07-31,ARKSX,Umoja Biopharma,,,0.26,,
2026-07-31,ARKSX,Shopify Inc.,SHOP,82509L107,0.25,,
2026-07-31,ARKSX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.21,,
2026-07-31,ARKSX,Archer Aviation Inc.,ACHR,03945R102,0.18,,
2026-07-31,ARKSX,SonaThera,,,0.17,,
2026-07-31,ARKSX,"GameFam, Inc.",,,0.10,,
2026-07-31,ARKSX,"Groq, Inc.",,,0.09,,
2026-07-31,ARKSX,Chipper Cash,,,0.07,,
2026-07-31,ARKSX,"Firmly, Inc.",,,0.07,,
2026-07-31,ARKSX,"Atomic Vaults, Inc.",,,0.05,,
2026-07-31,ARKSX,"KINO Tech, Inc.",,,0.05,,
2026-07-31,ARKSX,"Outrider Technologies, Inc.",,,0.05,,
2026-07-31,ARKSX,Pave Financial Inc.,,,0.05,,
2026-07-31,ARKSX,"Axiom Space, Inc.",,,0.04,,
2026-07-31,ARKSX,Sortium Inc.,,,0.02,,
2026-07-31,ARKSX,Tilda Technologies Inc. (DBA Humata),,,0.02,,
2026-07-31,ARKSX,"Flexport, Inc",,,0.01,,
2026-08-31,ARKSX,SpaceX,SPCX,84615Q103,7.54,,
2026-08-31,ARKSX,Kalshi Inc.,,,5.81,,
2026-08-31,ARKSX,Ayar Labs,,,5.65,,
2026-08-31,ARKSX,OpenAI,,,5.26,,
2026-08-31,ARKSX,"Stripe, Inc.",,,4.16,,
2026-08-31,ARKSX,"Anthropic, Inc.",,PPANTHROP,3.86,,
2026-08-31,ARKSX,"Lila Sciences, Inc.",,,3.71,,
2026-08-31,ARKSX,Crusoe Inc,,,3.66,,
2026-08-31,ARKSX,Tenstorrent Holdings Inc.,,,3.17,,
2026-08-31,ARKSX,Figure AI Inc.,,,2.35,,
2026-08-31,ARKSX,"Replit, Inc.",,,2.33,,
2026-08-31,ARKSX,Wayve,,,2.33,,
2026-08-31,ARKSX,"Freenome, Inc",,,2.30,,
2026-08-31,ARKSX,"Databricks, Inc.",,,2.06,,
2026-08-31,ARKSX,K2 Space,,,1.92,,
2026-08-31,ARKSX,Shield AI,,,1.72,,
2026-08-31,ARKSX,Cellares inc.,,,1.63,,
2026-08-31,ARKSX,Zipline International Inc.,,,1.60,,
2026-08-31,ARKSX,"Wonder Group, Inc.",,,1.55,,
2026-08-31,ARKSX,"Boom Technology, Inc.",,,1.47,,
2026-08-31,ARKSX,Neuralink Corp.,,,1.42,,
2026-08-31,ARKSX,"Epic Games, Inc",,,1.39,,
