date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-04-30,ARKVX,"Anthropic, Inc.",,,2.96,,
2026-04-30,ARKVX,"Databricks, Inc.",,,2.56,,
2026-04-30,ARKVX,Zipline International Inc.,,,2.36,,
2026-04-30,ARKVX,"Radiant Industries, Inc",,,2.18,,
2026-04-30,ARKVX,"Boom Technology, Inc.",,,2.15,,
2026-04-30,ARKVX,Neuralink Corp.,,,2.12,,
2026-04-30,ARKVX,"X-energy Reactor Company, LLC",,,2.10,,
2026-04-30,ARKVX,Absci,ABSI,00091E109,1.92,,
2026-04-30,ARKVX,"Hydra Host, inc.",,,1.92,,
2026-04-30,ARKVX,Beam Therapeutics,BEAM,07373V105,1.85,,
2026-04-30,ARKVX,Manna Drone Delivery Inc.,,,1.77,,
2026-04-30,ARKVX,Tenstorrent Holdings Inc.,,,1.75,,
2026-04-30,ARKVX,"Alamar Biosciences, Inc.",ALMR,010911105,1.71,,
2026-04-30,ARKVX,Tempus AI,TEM,88023B103,1.71,,
2026-04-30,ARKVX,CRISPR Therapeutics AG,CRSP,H17182108,1.66,,
2026-04-30,ARKVX,"Epic Games, Inc",,,1.57,,
2026-04-30,ARKVX,"Iambic Therapeutics, Inc.",,,1.56,,
2026-04-30,ARKVX,Lambda,,,1.54,,
2026-04-30,ARKVX,Canton Strategic Holdings,THAR,432705309,1.35,,
2026-04-30,ARKVX,Shield AI,,,1.32,,
2026-04-30,ARKVX,"Securitize, Inc.",,,1.28,,
2026-04-30,ARKVX,Lucra Inc.,,,1.27,,
2026-04-30,ARKVX,"Apptronik, Inc.",,,1.26,,
2026-04-30,ARKVX,Crusoe Inc,,,1.26,,
2026-04-30,ARKVX,Impulse Labs Inc.,,,1.25,,
2026-04-30,ARKVX,"10x Genomics, Inc.",TXG,88025U109,1.24,,
2026-04-30,ARKVX,Prime Medicine,PRME,74168J101,1.13,,
2026-04-30,ARKVX,"Kodiak Robotics, Inc.",KDK,500081104,1.07,,
2026-04-30,ARKVX,Intellia Therapeutics,NTLA,45826J105,0.98,,
2026-04-30,ARKVX,Gatik AI Inc.,,,0.78,,
2026-04-30,ARKVX,Discord Inc.,,,0.70,,
2026-04-30,ARKVX,"Hammerspace, Inc.",,,0.70,,
2026-04-30,ARKVX,Portal Space Systems,,,0.67,,
2026-04-30,ARKVX,"Hark Labs, Inc.",,,0.64,,
2026-04-30,ARKVX,"Tesla, Inc.",TSLA,88160R101,0.64,,
2026-04-30,ARKVX,"Generate:Biomedicines, Inc.",GENB,370920100,0.51,,
2026-04-30,ARKVX,Twist Biosciences,TWST,90184D100,0.51,,
2026-04-30,ARKVX,Architect Financial Technologies Inc.,,,0.50,,
2026-04-30,ARKVX,GeneDx Holdings Corp,WGS,81663L200,0.49,,
2026-04-30,ARKVX,"Mythical, Inc.",,,0.48,,
2026-04-30,ARKVX,"Recursion Pharmaceuticals, Inc.",RXRX,75629V104,0.48,,
2026-04-30,ARKVX,"Robinhood Markets, Inc.",HOOD,770700102,0.48,,
2026-04-30,ARKVX,"Perplexity AI, Inc.",,,0.45,,
2026-04-30,ARKVX,"Blockdaemon, inc.",,,0.43,,
2026-04-30,ARKVX,Revolut Group Holdings LTD,,,0.41,,
2026-04-30,ARKVX,"Lila Sciences, Inc.",,,0.40,,
2026-04-30,ARKVX,Relation Therapeutics Inc.,,,0.40,,
2026-04-30,ARKVX,"Groq, Inc.",,,0.38,,
2026-04-30,ARKVX,Umoja Biopharma,,,0.34,,
2026-04-30,ARKVX,"Coinbase Global, Inc.",COIN,19260Q107,0.32,,
2026-04-30,ARKVX,Shopify Inc.,SHOP,82509L107,0.31,,
2026-04-30,ARKVX,"Pacific Biosciences of California, Inc.",PACB,69404D108,0.28,,
2026-04-30,ARKVX,Archer Aviation Inc.,ACHR,03945R102,0.27,,
2026-04-30,ARKVX,"Bitmine Immersion Technologies, Inc.",BMNR,09175A206,0.27,,
2026-04-30,ARKVX,Roblox Corporation,RBLX,771049103,0.26,,
