date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-05-28,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-13.31,-194,-200413.64
2026-05-29,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.39,19332,1566085.32
2026-05-29,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,7.98,121,123194.94
2026-05-29,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.14,96,79464.00
2026-05-29,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9997,9997.03
2026-05-29,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.15,-194,-234070.70
2026-06-01,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,102.33,19332,1584257.40
2026-06-01,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,8.62,121,133415.81
2026-06-01,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,4.74,96,73386.24
2026-06-01,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9997,9997.03
2026-06-01,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-16.33,-194,-252853.78
2026-06-02,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.79,19332,1570918.32
2026-06-02,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,8.45,121,130404.12
2026-06-02,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.03,96,77622.72
2026-06-02,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.65,9997,9997.03
2026-06-02,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.91,-194,-245615.64
2026-06-03,ARKD,ARK INNOVATION ETF,ARKK,00214Q104,101.53,19332,1544820.12
2026-06-03,ARKD,4ARKK US 12/31/26 C80.77,,D26C08077,8.07,121,122754.50
2026-06-03,ARKD,4ARKK US 12/31/26 P76.92,,D26P07692,5.11,96,77751.36
2026-06-03,ARKD,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.66,10027,10026.83
2026-06-03,ARKD,4ARKK US 12/31/26 C76.92,,D26C07692,-15.37,-194,-233832.08
