date,fund,company,ticker,cusip,weight,shares_held,market_value
2026-05-22,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-3.97,-287,-104387.64
2026-05-26,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,83.65,28695,2192298.00
2026-05-26,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,11.55,302697,302697.42
2026-05-26,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,6.99,142,183202.72
2026-05-26,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,1.86,185,48825.20
2026-05-26,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-4.05,-287,-106098.16
2026-05-27,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,84.14,28695,2216114.85
2026-05-27,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,11.49,302697,302697.42
2026-05-27,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,6.65,142,175210.96
2026-05-27,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,1.93,185,50893.50
2026-05-27,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-4.22,-287,-111060.39
2026-05-28,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,95.35,28695,2236775.25
2026-05-28,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,7.35,142,172383.74
2026-05-28,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,2.33,185,54600.90
2026-05-28,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-5.02,-287,-117781.93
2026-05-29,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,96.29,28695,2324581.95
2026-05-29,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,6.10,142,147337.78
2026-05-29,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,2.84,185,68503.65
2026-05-29,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.84,20291,20291.46
2026-05-29,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-6.07,-287,-146550.81
2026-06-01,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,97.02,28695,2351555.25
2026-06-01,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,5.73,142,138796.48
2026-06-01,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,3.23,185,78245.75
2026-06-01,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.84,20291,20291.46
2026-06-01,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-6.81,-287,-165007.78
2026-06-02,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,96.61,22953,1865160.78
2026-06-02,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,5.91,113,114017.00
2026-06-02,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,3.24,148,62604.00
2026-06-02,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,1.05,20291,20291.46
2026-06-02,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-6.81,-230,-131560.00
2026-06-03,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,96.51,22953,1834174.23
2026-06-03,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,6.39,113,121398.16
2026-06-03,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,2.90,148,55045.64
2026-06-03,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.29,5582,5581.76
2026-06-03,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-6.09,-230,-115786.60
2026-06-04,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,95.43,22953,1794006.48
2026-06-04,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,7.09,113,133291.41
2026-06-04,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,2.47,148,46495.68
2026-06-04,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.30,5582,5581.76
2026-06-04,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-5.29,-230,-99371.50
2026-06-05,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,96.40,22953,1837846.71
2026-06-05,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,6.50,113,123924.84
2026-06-05,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,2.81,148,53624.84
2026-06-05,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.29,5582,5581.76
2026-06-05,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-6.00,-230,-114429.60
2026-06-08,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,93.28,22953,1709768.97
2026-06-08,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,8.71,113,159649.79
2026-06-08,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,2.01,148,36865.32
2026-06-08,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.30,5582,5581.76
2026-06-08,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-4.30,-230,-78860.10
2026-06-09,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,93.90,22953,1741673.64
2026-06-09,ARKT,4ARKK US 9/30/26 P 86.30,,T26P08630,8.17,113,151461.81
2026-06-09,ARKT,4ARKK US 9/30/26 C 90.62,,T26C09062,2.10,148,39036.48
2026-06-09,ARKT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,0.30,5582,5581.76
2026-06-09,ARKT,4ARKK US 9/30/26 C 86.30,,T26C08630,-4.47,-230,-82972.50
2026-06-10,ARKT,ARK INNOVATION ETF,ARKK,00214Q104,93.32,22953,1721475.00
