date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/09/2024,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,541,533","$124,408,040.35",9.93%
07/09/2024,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,722,666","$91,697,511.18",7.32%
07/09/2024,ARKG,CAREDX INC,CDNA,14167L103,"5,545,552","$86,455,155.68",6.90%
07/09/2024,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"9,495,471","$70,266,485.40",5.61%
07/09/2024,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"1,323,338","$62,514,487.12",4.99%
07/09/2024,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,568,059","$58,911,273.46",4.70%
07/09/2024,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,381,236","$50,458,390.84",4.03%
07/09/2024,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,032,462","$48,474,218.70",3.87%
07/09/2024,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"2,258,326","$46,295,683.00",3.70%
07/09/2024,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"11,820,475","$42,671,914.75",3.41%
07/09/2024,ARKG,VERACYTE INC,VCYT,92337F107,"1,921,745","$41,701,866.50",3.33%
07/09/2024,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,910,216","$41,203,359.12",3.29%
07/09/2024,ARKG,MODERNA INC,MRNA,60770K107,"342,999","$39,942,233.55",3.19%
07/09/2024,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,086,616","$38,498,065.20",3.07%
07/09/2024,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"73,338","$35,340,848.82",2.82%
07/09/2024,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"163,214","$29,850,208.46",2.38%
07/09/2024,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"12,330,489","$22,811,404.65",1.82%
07/09/2024,ARKG,AMGEN INC,AMGN,031162100,"72,733","$22,653,420.18",1.81%
07/09/2024,ARKG,INCYTE CORP,INCY,45337C102,"350,652","$20,397,426.84",1.63%
07/09/2024,ARKG,ACCOLADE INC,ACCD,00437E102,"5,485,970","$19,420,333.80",1.55%
07/09/2024,ARKG,908 DEVICES INC,MASS,65443P102,"3,828,200","$18,681,616.00",1.49%
07/09/2024,ARKG,ABSCI CORP,ABSI,00091E109,"5,585,470","$18,432,051.00",1.47%
07/09/2024,ARKG,TEMPUS AI INC,TEM,88023B103,"507,907","$16,862,512.40",1.35%
07/09/2024,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,291,473","$16,470,573.82",1.31%
07/09/2024,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"15,424","$16,229,904.00",1.30%
07/09/2024,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,876,424","$15,791,567.76",1.26%
07/09/2024,ARKG,NATERA INC,NTRA,632307104,"144,488","$15,824,325.76",1.26%
07/09/2024,ARKG,CERUS CORP,CERS,157085101,"7,779,957","$15,248,715.72",1.22%
07/09/2024,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,"333,831","$15,085,822.89",1.20%
07/09/2024,ARKG,TELADOC HEALTH INC,TDOC,87918A105,"1,579,200","$14,623,392.00",1.17%
07/09/2024,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,"2,379,739","$13,493,120.13",1.08%
07/09/2024,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"2,043,629","$12,772,681.25",1.02%
07/09/2024,ARKG,GUARDANT HEALTH INC,GH,40131M109,"440,863","$12,154,592.91",0.97%
07/09/2024,ARKG,QUANTUM-SI INC,QSI,74765K105,"12,074,434","$11,539,536.57",0.92%
07/09/2024,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"10,680,862","$10,787,670.62",0.86%
07/09/2024,ARKG,PERSONALIS INC,PSNL,71535D106,"6,199,665","$9,361,494.15",0.75%
07/09/2024,ARKG,UIPATH INC - CLASS A,PATH,90364P105,"728,530","$9,339,754.60",0.75%
07/09/2024,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"2,557,246","$8,208,759.66",0.66%
07/09/2024,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,"20,415,496","$6,951,476.39",0.55%
07/09/2024,ARKG,SENTI BIOSCIENCES INC,SNTI,81726A100,"1,527,265","$499,110.20",0.04%
07/09/2024,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"352,199","$352,198.83",0.03%
07/09/2024,ARKG,Senti Bio - place holdershares,,DNBLFB2Y2,"243,471","$79,566.32",0.01%
