date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/13/2025,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"836,319","$24,755,042.40",9.44%
03/13/2025,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"860,099","$23,523,707.65",8.97%
03/13/2025,ARKX,ROCKET LAB USA INC,RKLB,773122106,"943,821","$17,394,621.03",6.63%
03/13/2025,ARKX,TRIMBLE INC,TRMB,896239100,"249,365","$16,797,226.40",6.40%
03/13/2025,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,"2,156,220","$16,128,525.60",6.15%
03/13/2025,ARKX,TERADYNE INC,TER,880770102,"172,961","$15,002,637.14",5.72%
03/13/2025,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"165,456","$13,840,394.40",5.28%
03/13/2025,ARKX,AEROVIRONMENT INC,AVAV,008073108,"91,222","$11,086,209.66",4.23%
03/13/2025,ARKX,AMAZON.COM INC,AMZN,023135106,"55,601","$11,058,482.89",4.22%
03/13/2025,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"51,226","$10,703,672.70",4.08%
03/13/2025,ARKX,KOMATSU LTD,6301,6496584,"349,188","$10,461,636.23",3.99%
03/13/2025,ARKX,THALES SA,HO,4162791,"31,340","$8,150,454.68",3.11%
03/13/2025,ARKX,DEERE & CO,DE,244199105,"16,872","$7,952,954.64",3.03%
03/13/2025,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"2,381,223","$6,738,861.09",2.57%
03/13/2025,ARKX,JOBY AVIATION INC,JOBY,G65163100,"1,068,533","$6,742,443.23",2.57%
03/13/2025,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"153,171","$6,458,927.63",2.46%
03/13/2025,ARKX,GARMIN LTD,GRMN UN,B3Z5T14,"26,717","$5,760,452.37",2.20%
03/13/2025,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"31,341","$5,296,629.00",2.02%
03/13/2025,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"13,469","$4,771,123.87",1.82%
03/13/2025,ARKX,ADVANCED MICRO DEVICES,AMD,007903107,"45,089","$4,544,520.31",1.73%
03/13/2025,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"202,954","$4,133,239.39",1.58%
03/13/2025,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"2,396,925","$4,109,384.50",1.57%
03/13/2025,ARKX,HEICO CORP,HEI,422806109,"15,093","$3,814,453.89",1.45%
03/13/2025,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"7,444","$3,613,317.60",1.38%
03/13/2025,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"16,144","$3,331,314.40",1.27%
03/13/2025,ARKX,AIRBUS SE,AIR,4012250,"18,386","$3,285,824.47",1.25%
03/13/2025,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"5,721","$2,640,241.50",1.01%
03/13/2025,ARKX,SYNOPSYS INC,SNPS,871607107,"5,700","$2,465,022.00",0.94%
03/13/2025,ARKX,ANSYS INC,ANSS,03662Q105,"7,655","$2,430,385.95",0.93%
03/13/2025,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"199,803","$2,363,669.49",0.90%
03/13/2025,ARKX,3D SYSTEMS CORP,DDD,88554D205,"597,403","$1,630,910.19",0.62%
03/13/2025,ARKX,INTUITIVE MACHINES INC,LUNR,46125A100,"156,921","$1,164,353.82",0.44%
03/13/2025,ARKX,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"192,713","$192,712.99",0.07%
