date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/10/2021,ARKW,TESLA INC,TSLA,88160R101,"958,195","$644,261,572.15",10.85%
05/10/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,"7,364,926","$345,267,730.88",5.82%
05/10/2021,ARKW,SQUARE INC - A,SQ,852234103,"1,177,377","$274,740,922.95",4.63%
05/10/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,"1,786,630","$269,852,595.20",4.55%
05/10/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,"232,746","$258,022,215.60",4.35%
05/10/2021,ARKW,TWITTER INC,TWTR,90184L102,"4,301,113","$231,356,868.27",3.90%
05/10/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,"957,877","$229,325,332.57",3.86%
05/10/2021,ARKW,ROKU INC,ROKU,77543R102,"595,679","$188,830,243.00",3.18%
05/10/2021,ARKW,TWILIO INC - A,TWLO,90138F102,"569,135","$174,809,815.25",2.94%
05/10/2021,ARKW,SEA LTD-ADR,SE,81141R100,"690,224","$165,847,022.72",2.79%
05/10/2021,ARKW,COINBASE GLOBAL INC -CLASS A,COIN,19260Q107,"627,344","$165,430,612.80",2.79%
05/10/2021,ARKW,JD.COM INC-ADR,JD,47215P106,"2,112,189","$159,491,391.39",2.69%
05/10/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,"535,879","$158,212,915.96",2.66%
05/10/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,"1,772,671","$148,567,556.51",2.50%
05/10/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,"1,661,801","$148,598,245.42",2.50%
05/10/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,"1,220,587","$144,694,485.92",2.44%
05/10/2021,ARKW,SKILLZ INC,SKLZ,83067L109,"8,151,818","$128,065,060.78",2.16%
05/10/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"192,583","$127,380,173.69",2.15%
05/10/2021,ARKW,PINDUODUO INC-ADR,PDD,722304102,"920,072","$123,096,432.88",2.07%
05/10/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,"6,322,218","$118,225,476.60",1.99%
05/10/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,"1,383,161","$108,135,526.98",1.82%
05/10/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,"1,983,285","$96,030,659.70",1.62%
05/10/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"4,800,689","$94,813,607.75",1.60%
05/10/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,"356,427","$90,304,344.72",1.52%
05/10/2021,ARKW,NETFLIX INC,NFLX,64110L106,"173,267","$87,298,845.28",1.47%
05/10/2021,ARKW,KE HOLDINGS INC-ADR,BEKE,482497104,"1,647,732","$83,869,558.80",1.41%
05/10/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"1,035,405","$74,155,706.10",1.25%
05/10/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,"1,461,994","$68,114,300.46",1.15%
05/10/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,"585,623","$67,235,376.63",1.13%
05/10/2021,ARKW,SNAP INC - A,SNAP,83304A106,"1,198,862","$65,577,751.40",1.10%
05/10/2021,ARKW,DOCUSIGN INC,DOCU,256163106,"330,915","$64,621,081.20",1.09%
05/10/2021,ARKW,PAGERDUTY INC,PD,69553P100,"1,712,784","$64,297,911.36",1.08%
05/10/2021,ARKW,HUBSPOT INC,HUBS,443573100,"124,702","$63,555,621.32",1.07%
05/10/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,"4,377,491","$63,473,619.50",1.07%
05/10/2021,ARKW,ROBLOX CORP -CLASS A,RBLX,771049103,"927,619","$62,985,330.10",1.06%
05/10/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"3,277,742","$61,031,556.04",1.03%
05/10/2021,ARKW,OKTA INC,OKTA,679295105,"251,844","$59,755,025.88",1.01%
05/10/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,"3,588,015","$58,735,805.55",0.99%
05/10/2021,ARKW,VERACYTE INC,VCYT,92337F107,"1,315,040","$58,322,024.00",0.98%
05/10/2021,ARKW,2U INC,TWOU,90214J101,"1,504,524","$56,622,760.74",0.95%
05/10/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,"791,802","$54,626,419.98",0.92%
05/10/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,"36,775","$54,473,336.50",0.92%
05/10/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,"7,030,657","$46,894,482.19",0.79%
