date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/05/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"2,007,123","$112,017,534.63",9.28%
05/05/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,012,159","$107,811,479.22",8.93%
05/05/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,817,811","$102,142,800.09",8.46%
05/05/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,091,853","$66,938,617.45",5.54%
05/05/2026,ARKG,ABSCI CORP,ABSI,00091E109,"11,359,242","$63,838,940.04",5.29%
05/05/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,115,889","$63,645,941.12",5.27%
05/05/2026,ARKG,ILLUMINA INC,ILMN,452327109,"375,735","$52,366,186.95",4.34%
05/05/2026,ARKG,NATERA INC,NTRA,632307104,"233,134","$49,321,829.04",4.08%
05/05/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"3,346,119","$46,410,670.53",3.84%
05/05/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"7,668,258","$45,242,722.20",3.75%
05/05/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"474,436","$43,254,330.12",3.58%
05/05/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"12,002,976","$42,250,475.52",3.50%
05/05/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,922,277","$40,290,925.92",3.34%
05/05/2026,ARKG,VERACYTE INC,VCYT,92337F107,"956,451","$31,993,285.95",2.65%
05/05/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"3,171,752","$30,195,079.04",2.50%
05/05/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"2,031,149","$29,451,660.50",2.44%
05/05/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,648,710","$27,912,660.30",2.31%
05/05/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"383,832","$26,073,707.76",2.16%
05/05/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,002,083","$25,826,870.70",2.14%
05/05/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,686,787","$23,025,764.59",1.91%
05/05/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"4,676,233","$22,679,730.05",1.88%
05/05/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"275,702","$20,801,715.90",1.72%
05/05/2026,ARKG,CERUS CORP,CERS,157085101,"7,126,210","$19,383,291.20",1.61%
05/05/2026,ARKG,ATAIBECKLEY INC,ATAI UQ,04650F101,"4,191,840","$17,605,728.00",1.46%
05/05/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"10,487,607","$16,255,790.85",1.35%
05/05/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"4,711,448","$16,348,724.56",1.35%
05/05/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"570,629","$13,558,145.04",1.12%
05/05/2026,ARKG,908 DEVICES INC,MASS,65443P102,"1,867,556","$12,232,491.80",1.01%
05/05/2026,ARKG,BIONTECH SE-ADR,BNTX,09075V102,"121,421","$12,063,176.35",1.00%
05/05/2026,ARKG,ELI LILLY & CO,LLY,532457108,"12,031","$11,645,165.83",0.96%
05/05/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"481,643","$6,964,557.78",0.58%
05/05/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"6,626,771","$6,437,908.03",0.53%
05/05/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,583,044","$1,583,044.28",0.13%
