date,fund,company,ticker,cusip,shares,market value ($),weight (%)
01/16/2026,PRNT,SIEMENS AG-REG,SIE,5727973,"15,359","$4,649,030.66",6.43%
01/16/2026,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"343,166","$4,317,028.28",5.97%
01/16/2026,PRNT,AUTODESK INC,ADSK,052769106,"14,078","$3,692,096.28",5.10%
01/16/2026,PRNT,PTC INC,PTC,69370C100,"21,071","$3,516,539.19",4.86%
01/16/2026,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"121,439","$3,415,855.00",4.72%
01/16/2026,PRNT,XOMETRY INC-A,XMTR,98423F109,"53,576","$3,405,826.32",4.71%
01/16/2026,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"26,978","$3,317,322.17",4.59%
01/16/2026,PRNT,STRATASYS LTD,SSYS,M85548101,"270,820","$3,146,928.40",4.35%
01/16/2026,PRNT,PROTO LABS INC,PRLB,743713109,"56,744","$3,120,920.00",4.32%
01/16/2026,PRNT,RENISHAW PLC,RSW,0732358,"60,219","$3,105,276.29",4.29%
01/16/2026,PRNT,TITOMIC LTD,TTT,BYZ03N6,"17,263,650","$2,948,402.81",4.08%
01/16/2026,PRNT,NIKON CORP,7731,6642321,"248,163","$2,890,763.81",4.00%
01/16/2026,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,657,901","$2,859,879.23",3.95%
01/16/2026,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"492,932","$2,755,489.88",3.81%
01/16/2026,PRNT,3D SYSTEMS CORP,DDD,88554D205,"945,298","$2,495,586.72",3.45%
01/16/2026,PRNT,BICO GROUP AB,BICO,BKMFJ94,"1,201,306","$2,416,307.88",3.34%
01/16/2026,PRNT,HP INC,HPQ,40434L105,"108,001","$2,225,900.61",3.08%
01/16/2026,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"14,877","$1,952,159.94",2.70%
01/16/2026,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"5,680","$1,664,467.20",2.30%
01/16/2026,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"9,138","$1,566,892.86",2.17%
01/16/2026,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"329,124","$1,499,722.63",2.07%
01/16/2026,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"13,383","$1,453,661.46",2.01%
01/16/2026,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"4,086","$1,390,956.12",1.92%
01/16/2026,PRNT,AMETEK INC,AME,031100100,"6,414","$1,379,138.28",1.91%
01/16/2026,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"4,924","$1,297,769.44",1.79%
01/16/2026,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"36,504","$1,283,911.30",1.78%
01/16/2026,PRNT,GENERAL ELECTRIC,GE,369604301,"3,847","$1,230,809.18",1.70%
01/16/2026,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"100,284","$1,170,490.80",1.62%
01/16/2026,PRNT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"426,451","$426,451.13",0.59%
01/16/2026,PRNT,ATI INC,ATI,01741R102,889,"$111,471.71",0.15%
01/16/2026,PRNT,KENNAMETAL INC,KMT,489170100,"3,210","$110,937.60",0.15%
01/16/2026,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,304,"$103,393.44",0.14%
01/16/2026,PRNT,HEXCEL CORP,HXL,428291108,"1,159","$97,657.34",0.14%
01/16/2026,PRNT,VOESTALPINE AG,VOE,4943402,"1,969","$90,479.36",0.13%
01/16/2026,PRNT,5N PLUS INC,VNP,B2B3VZ3,"5,688","$84,633.48",0.12%
01/16/2026,PRNT,DOWLAIS GROUP PLC,DWL,BMWRZ07,"69,657","$87,306.52",0.12%
01/16/2026,PRNT,JABIL INC,JBL,466313103,343,"$86,840.74",0.12%
01/16/2026,PRNT,MATERION CORP,MTRN,576690101,565,"$84,292.35",0.12%
01/16/2026,PRNT,SANDVIK AB,SAND,B1VQ252,"2,480","$88,289.23",0.12%
01/16/2026,PRNT,SGL CARBON SE,SGL,4818351,"19,135","$84,154.30",0.12%
01/16/2026,PRNT,TORAY INDUSTRIES INC,3402,6897143,"12,117","$86,727.31",0.12%
01/16/2026,PRNT,3M CO,MMM,88579Y101,471,"$80,588.10",0.11%
01/16/2026,PRNT,AVIENT CORP,AVNT,05368V106,"2,282","$82,152.00",0.11%
01/16/2026,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,"1,169","$82,098.87",0.11%
01/16/2026,PRNT,EASTMAN KODAK CO,KODK,277461406,"10,745","$79,727.90",0.11%
01/16/2026,PRNT,ARKEMA,AKE,B0Z5YZ2,"1,187","$73,759.65",0.10%
01/16/2026,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,855,"$71,652.65",0.10%
01/16/2026,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,"4,100","$64,228.27",0.09%
01/16/2026,PRNT,QNITY ELECTRONICS INC,Q UN,74743L100,447,"$41,624.64",0.06%
01/16/2026,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,895,"$38,834.05",0.05%
