date,fund,company,ticker,cusip,shares,market value ($),weight (%)
06/17/2026,PRNT,VELO3D INC,VELO,92259N302,"194,753","$4,876,615.12",7.57%
06/17/2026,PRNT,XOMETRY INC-A,XMTR,98423F109,"46,048","$3,959,207.04",6.15%
06/17/2026,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,032,786","$3,294,587.34",5.11%
06/17/2026,PRNT,SIEMENS AG-REG,SIE,5727973,"10,225","$3,240,897.83",5.03%
06/17/2026,PRNT,SYNOPSYS INC,SNPS,871607107,"6,597","$2,957,962.86",4.59%
06/17/2026,PRNT,RENISHAW PLC,RSW,0732358,"40,703","$2,854,826.77",4.43%
06/17/2026,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"419,784","$2,795,761.44",4.34%
06/17/2026,PRNT,PROTO LABS INC,PRLB,743713109,"35,418","$2,788,813.32",4.33%
06/17/2026,PRNT,HP INC,HPQ,40434L105,"113,869","$2,765,878.01",4.29%
06/17/2026,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"130,212","$2,624,736.07",4.07%
06/17/2026,PRNT,PTC INC,PTC,69370C100,"21,049","$2,487,570.82",3.86%
06/17/2026,PRNT,AUTODESK INC,ADSK,052769106,"12,226","$2,462,071.88",3.82%
06/17/2026,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"235,538","$2,461,372.10",3.82%
06/17/2026,PRNT,NIKON CORP,7731,6642321,"184,258","$2,411,378.18",3.74%
06/17/2026,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"19,606","$2,305,512.36",3.58%
06/17/2026,PRNT,STRATASYS LTD,SSYS,M85548101,"257,471","$2,250,296.54",3.49%
06/17/2026,PRNT,BICO GROUP AB,BICO,BKMFJ94,"1,022,629","$1,768,479.97",2.75%
06/17/2026,PRNT,TITOMIC LTD,TTT,BYZ03N6,"10,268,180","$1,668,761.54",2.59%
06/17/2026,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,247,498","$1,534,422.54",2.38%
06/17/2026,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"3,455","$1,386,526.05",2.15%
06/17/2026,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"7,530","$1,368,351.60",2.12%
06/17/2026,PRNT,GENERAL ELECTRIC,GE,369604301,"3,610","$1,269,745.30",1.97%
06/17/2026,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"251,718","$1,226,460.85",1.90%
06/17/2026,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"4,193","$1,146,953.22",1.78%
06/17/2026,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"29,054","$1,137,917.70",1.77%
06/17/2026,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"3,148","$977,296.60",1.52%
06/17/2026,PRNT,AMETEK INC,AME,031100100,"4,186","$970,733.40",1.51%
06/17/2026,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"5,264","$944,993.28",1.47%
06/17/2026,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"88,975","$761,744.61",1.18%
06/17/2026,PRNT,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"313,683","$313,683.15",0.49%
06/17/2026,PRNT,OCTAVE INTELLIGENCE PLC-SDR,,BN72QH8,"8,897","$153,670.02",0.24%
06/17/2026,PRNT,MATERION CORP,MTRN,576690101,455,"$116,698.40",0.18%
06/17/2026,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,178,"$99,963.02",0.16%
06/17/2026,PRNT,ATI INC,ATI,01741R102,487,"$95,602.97",0.15%
06/17/2026,PRNT,JABIL INC,JBL,466313103,245,"$91,999.95",0.14%
06/17/2026,PRNT,SGL CARBON SE,SGL,4818351,"15,730","$92,940.79",0.14%
06/17/2026,PRNT,VOESTALPINE AG,VOE,4943402,"1,539","$84,214.73",0.13%
06/17/2026,PRNT,3M CO,MMM,88579Y101,470,"$75,966.10",0.12%
06/17/2026,PRNT,AVIENT CORP,AVNT,05368V106,"2,015","$75,905.05",0.12%
06/17/2026,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,959,"$77,969.47",0.12%
06/17/2026,PRNT,SANDVIK AB,SAND,B1VQ252,"1,891","$78,868.21",0.12%
06/17/2026,PRNT,TORAY INDUSTRIES INC,3402,6897143,"10,290","$75,476.46",0.12%
06/17/2026,PRNT,ARKEMA,AKE,B0Z5YZ2,"1,049","$70,808.44",0.11%
06/17/2026,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,"3,736","$67,697.03",0.11%
06/17/2026,PRNT,KENNAMETAL INC,KMT,489170100,"1,979","$72,233.50",0.11%
06/17/2026,PRNT,DAUCH CORPORATION,DCH,024061103,"6,386","$42,211.46",0.07%
06/17/2026,PRNT,DAUCH CORPORATION,DCH,BNBV4N3,"5,681","$37,061.94",0.06%
