date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/13/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"2,008,479","$98,154,368.73",9.54%
03/13/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"1,980,443","$98,091,341.79",9.53%
03/13/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,979,293","$85,149,184.86",8.28%
03/13/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"3,028,626","$57,362,176.44",5.58%
03/13/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,118,717","$54,217,968.03",5.27%
03/13/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"7,648,870","$50,406,053.30",4.90%
03/13/2026,ARKG,NATERA INC,NTRA,632307104,"232,546","$44,255,829.26",4.30%
03/13/2026,ARKG,ILLUMINA INC,ILMN,452327109,"374,741","$43,305,069.96",4.21%
03/13/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"494,819","$41,574,692.38",4.04%
03/13/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"11,972,628","$39,389,946.12",3.83%
03/13/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,899,319","$37,256,249.15",3.62%
03/13/2026,ARKG,CAREDX INC,CDNA,14167L103,"2,133,205","$35,091,222.25",3.41%
03/13/2026,ARKG,VERACYTE INC,VCYT,92337F107,"1,034,477","$31,996,373.61",3.11%
03/13/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"339,906","$26,121,776.10",2.54%
03/13/2026,ARKG,ABSCI CORP,ABSI,00091E109,"11,330,522","$26,060,200.60",2.53%
03/13/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,644,542","$25,671,300.62",2.50%
03/13/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"2,026,015","$25,223,886.75",2.45%
03/13/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"1,997,021","$24,283,775.36",2.36%
03/13/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"296,746","$21,466,605.64",2.09%
03/13/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"3,163,734","$20,975,556.42",2.04%
03/13/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"5,195,146","$18,910,331.44",1.84%
03/13/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,537,626","$17,763,382.00",1.73%
03/13/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"4,699,536","$17,529,269.28",1.70%
03/13/2026,ARKG,ATAIBECKLEY INC,ATAI UQ,04650F101,"4,181,242","$15,972,344.44",1.55%
03/13/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"10,501,593","$13,337,023.11",1.30%
03/13/2026,ARKG,CERUS CORP,CERS,157085101,"7,108,192","$12,083,926.40",1.17%
03/13/2026,ARKG,ELI LILLY & CO,LLY,532457108,"12,001","$11,727,977.25",1.14%
03/13/2026,ARKG,908 DEVICES INC,MASS,65443P102,"1,862,834","$11,195,632.34",1.09%
03/13/2026,ARKG,BIONTECH SE-ADR,BNTX,09075V102,"121,115","$10,912,461.50",1.06%
03/13/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"6,610,017","$6,451,376.59",0.63%
03/13/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"480,427","$6,380,070.56",0.62%
03/13/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"582,594","$582,593.59",0.06%
03/13/2026,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"1,638","$1,524.16",0.00%
