date,fund,company,ticker,cusip,shares,market value ($),weight (%)
05/22/2026,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"1,678,954","$98,781,258.59",8.53%
05/22/2026,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,920,771","$95,846,472.90",8.28%
05/22/2026,ARKG,TEMPUS AI INC-CL A,TEM,88023B103,"1,997,372","$92,857,824.28",8.02%
05/22/2026,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,914,686","$71,934,450.48",6.21%
05/22/2026,ARKG,PERSONALIS INC,PSNL,71535D106,"7,367,744","$60,783,888.00",5.25%
05/22/2026,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,019,795","$55,887,727.65",4.83%
05/22/2026,ARKG,ABSCI CORP,ABSI,00091E109,"10,939,513","$55,682,121.17",4.81%
05/22/2026,ARKG,GUARDANT HEALTH INC,GH,40131M109,"455,867","$53,796,864.67",4.65%
05/22/2026,ARKG,ILLUMINA INC,ILMN,452327109,"361,010","$52,285,078.30",4.52%
05/22/2026,ARKG,NATERA INC,NTRA,632307104,"241,468","$49,184,616.92",4.25%
05/22/2026,ARKG,VERACYTE INC,VCYT,92337F107,"881,772","$39,847,276.68",3.44%
05/22/2026,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"3,169,069","$39,201,383.53",3.39%
05/22/2026,ARKG,CAREDX INC,CDNA,14167L103,"1,725,557","$37,220,264.49",3.21%
05/22/2026,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"11,532,582","$35,866,330.02",3.10%
05/22/2026,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"3,047,473","$35,320,212.07",3.05%
05/22/2026,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,584,106","$27,769,378.18",2.40%
05/22/2026,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"1,872,557","$25,972,365.59",2.24%
05/22/2026,ARKG,SCHRODINGER INC,SDGR,80810D103,"1,923,622","$25,449,519.06",2.20%
05/22/2026,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"4,492,992","$20,128,604.16",1.74%
05/22/2026,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"264,914","$20,075,182.92",1.73%
05/22/2026,ARKG,GENEDX HOLDINGS CORP,WGS,81663L200,"420,974","$19,924,699.42",1.72%
05/22/2026,ARKG,CERUS CORP,CERS,157085101,"6,802,476","$18,638,784.24",1.61%
05/22/2026,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"2,581,511","$18,122,207.22",1.57%
05/22/2026,ARKG,ATAIBECKLEY INC,ATAI UQ,04650F101,"4,027,571","$17,439,382.43",1.51%
05/22/2026,ARKG,PRIME MEDICINE INC,PRME,74168J101,"4,526,812","$13,354,095.40",1.15%
05/22/2026,ARKG,908 DEVICES INC,MASS,65443P102,"1,794,365","$12,775,878.80",1.10%
05/22/2026,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"10,011,179","$12,513,973.75",1.08%
05/22/2026,ARKG,ALAMAR BIOSCIENCES INC,ALMR,010911105,"548,278","$12,062,116.00",1.04%
05/22/2026,ARKG,ELI LILLY & CO,LLY,532457108,"11,566","$12,047,723.90",1.04%
05/22/2026,ARKG,BIONTECH SE-ADR,BNTX,09075V102,"116,678","$10,609,530.54",0.92%
05/22/2026,ARKG,GENERATE BIOMEDICINES INC,GENB,370920100,"462,795","$6,469,874.10",0.56%
05/22/2026,ARKG,QUANTUM-SI INC,QSI,74765K105,"6,367,084","$6,303,413.16",0.54%
05/22/2026,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"3,753,270","$3,753,270.22",0.32%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2026. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
