date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/16/2021,IZRL,MONDAY.COM LTD,MNDY,M7S64H106,"17,080","$6,421,567.60",2.37%
09/16/2021,IZRL,PLASSON INDUSTRIES LTD,PLSN,6094728,"69,949","$5,138,673.98",1.90%
09/16/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,"461,691","$5,041,665.72",1.86%
09/16/2021,IZRL,INMODE LTD,INMD,M5425M103,"34,841","$4,651,273.50",1.72%
09/16/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,"30,936","$4,454,474.64",1.65%
09/16/2021,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,6328074,"212,894","$4,432,401.23",1.64%
09/16/2021,IZRL,PLAYTIKA HOLDING CORP,PLTK,72815L107,"156,826","$4,446,017.10",1.64%
09/16/2021,IZRL,CAMTEK LTD,CAMT,M20791105,"104,467","$4,439,847.50",1.64%
09/16/2021,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,M2682V108,"26,427","$4,287,516.48",1.59%
09/16/2021,IZRL,RADWARE LTD,RDWR,M81873107,"116,811","$4,256,592.84",1.57%
09/16/2021,IZRL,PRIORTECH LTD,PRTC,6677776,"138,811","$4,185,906.62",1.55%
09/16/2021,IZRL,ARAD LTD,ARD,B0G7VP6,"283,483","$4,188,093.28",1.55%
09/16/2021,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,M87915274,"134,710","$4,176,010.00",1.54%
09/16/2021,IZRL,ELBIT SYSTEMS LTD,ESLT,6308913,"27,990","$4,145,632.28",1.53%
09/16/2021,IZRL,NAYAX LTD,NYAX,BMXT7N9,"1,233,414","$4,134,391.57",1.53%
09/16/2021,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,6098032,"3,514,247","$4,117,971.42",1.52%
09/16/2021,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,83417M104,"14,811","$4,114,199.58",1.52%
09/16/2021,IZRL,NICE LTD - SPON ADR,NICE,653656108,"14,034","$4,095,963.24",1.51%
09/16/2021,IZRL,COGNYTE SOFTWARE LTD,CGNT,M25133105,"145,316","$4,025,253.20",1.49%
09/16/2021,IZRL,NOVA LTD,NVMI,M7516K103,"38,038","$4,024,800.78",1.49%
09/16/2021,IZRL,HILAN LTD,HLAN,6267230,"69,222","$4,012,525.47",1.48%
09/16/2021,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,G7T16G103,"141,404","$3,993,248.96",1.48%
09/16/2021,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,B85PTW0,"3,090,301","$3,963,270.92",1.47%
09/16/2021,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,6987709,"240,156","$3,926,904.99",1.45%
09/16/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,"145,788","$3,806,524.68",1.41%
09/16/2021,IZRL,MATRIX IT LTD,MTRX,6747754,"141,164","$3,799,528.06",1.41%
09/16/2021,IZRL,SILICOM LTD,SILC,M84116108,"87,419","$3,811,468.40",1.41%
09/16/2021,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,6103936,"187,622","$3,811,469.51",1.41%
09/16/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,"198,483","$3,798,964.62",1.40%
09/16/2021,IZRL,TUFIN SOFTWARE TECHNOLOGIES,TUFN,M8893U102,"347,203","$3,798,400.82",1.40%
09/16/2021,IZRL,UROGEN PHARMA LTD,URGN UQ,M96088105,"246,241","$3,750,250.43",1.39%
09/16/2021,IZRL,MALAM - TEAM LTD,MLTM,6875923,"114,388","$3,762,939.15",1.39%
09/16/2021,IZRL,WALKME LTD,WKME,M97628107,"119,341","$3,748,500.81",1.39%
09/16/2021,IZRL,CERAGON NETWORKS LTD,CRNT,M22013102,"1,037,563","$3,735,226.80",1.38%
09/16/2021,IZRL,PURPLE BIOTECH LTD-ADR,PPBT,74638P109,"742,280","$3,703,977.20",1.37%
09/16/2021,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,881624209,"407,431","$3,654,656.07",1.35%
09/16/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,"17,489","$3,649,892.49",1.35%
09/16/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,"475,422","$3,660,749.40",1.35%
09/16/2021,IZRL,AUDIOCODES LTD,AUDC,M15342104,"111,989","$3,598,206.57",1.33%
09/16/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,"387,542","$3,588,638.92",1.33%
09/16/2021,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,B536CY7,"68,460","$3,532,882.24",1.31%
09/16/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,"848,271","$3,488,780.81",1.29%
09/16/2021,IZRL,TARO PHARMACEUTICAL INDUS,TARO,M8737E108,"51,602","$3,448,561.66",1.28%
09/16/2021,IZRL,E & M COMPUTING,EMCO,6302216,"609,717","$3,462,043.49",1.28%
09/16/2021,IZRL,KAMADA LTD,KMDA,B0L2CR5,"653,046","$3,469,825.49",1.28%
09/16/2021,IZRL,SIMILARWEB LTD,SMWB,M84137104,"157,035","$3,432,785.10",1.27%
09/16/2021,IZRL,CHECK POINT SOFTWARE TECH,CHKP,M22465104,"28,945","$3,401,905.85",1.26%
09/16/2021,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,BG1YKN5,"37,565","$3,359,362.03",1.24%
09/16/2021,IZRL,COLLPLANT BIOTECHNOLOGIES LT,CLGN UQ,M2R51X116,"192,916","$3,318,155.20",1.23%
09/16/2021,IZRL,NANO DIMENSION LTD - ADR,NNDM,63008G203,"546,185","$3,288,033.70",1.22%
09/16/2021,IZRL,VASCULAR BIOGENICS LTD,VBLT,M96883109,"1,405,313","$3,274,379.29",1.21%
09/16/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,"17,029","$3,213,202.01",1.19%
09/16/2021,IZRL,EVOGENE LTD,EVGN,B289530,"1,112,005","$3,206,629.84",1.19%
09/16/2021,IZRL,ENTERA BIO LTD,ENTX,M40527109,"688,815","$3,161,660.85",1.17%
09/16/2021,IZRL,ABRA INFORMATION TECHNOLOGIE,ABRA,B2NB586,"2,552,077","$3,145,682.29",1.16%
09/16/2021,IZRL,CHECK CAP LTD,CHEK,M2361E203,"3,076,481","$3,091,863.41",1.14%
09/16/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,"298,137","$3,043,978.77",1.13%
09/16/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,"196,421","$3,017,026.56",1.12%
09/16/2021,IZRL,JFROG LTD,FROG,M6191J100,"81,762","$2,976,136.80",1.10%
09/16/2021,IZRL,STRATASYS LTD,SSYS,M85548101,"130,305","$2,955,317.40",1.09%
09/16/2021,IZRL,ICECURE MEDICAL LTD,ICCM,B67PC92,"315,871.87","$2,936,075.35",1.09%
09/16/2021,IZRL,BIOLINERX LTD-SPONS ADR,BLRX,09071M205,"1,083,048","$2,924,229.60",1.08%
09/16/2021,IZRL,AQUARIUS ENGINES AM LTD,AQUA,BN7JJ92,"261,952","$2,915,160.94",1.08%
09/16/2021,IZRL,CELLCOM ISRAEL LTD,CEL,B23WQK8,"953,682","$2,893,414.78",1.07%
09/16/2021,IZRL,NANO-X IMAGING LTD,NNOX,M70700105,"124,663","$2,799,930.98",1.04%
09/16/2021,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,"933,233","$2,762,369.68",1.02%
09/16/2021,IZRL,MEDIWOUND LTD,MDWD,M68830104,"771,383","$2,746,123.48",1.02%
09/16/2021,IZRL,AUGWIND ENERGY TECH STORAGE,AUGN,B290CJ7,"184,742","$2,760,429.88",1.02%
09/16/2021,IZRL,WIX.COM LTD,WIX,M98068105,"12,479","$2,656,279.94",0.98%
09/16/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,"628,978","$2,497,042.66",0.92%
09/16/2021,IZRL,PHINERGY LTD,PNRG,BMZ52P2,"931,375","$2,401,150.12",0.89%
09/16/2021,IZRL,CHEMOMAB THERAPEUTICS LTD,CMMB,16385C104,"182,056","$2,277,520.56",0.84%
09/16/2021,IZRL,INNOVIZ TECHNOLOGIES LTD,INVZ UR,M5R635108,"355,816","$2,248,757.12",0.83%
09/16/2021,IZRL,COMPUGEN LTD,CGEN,M25722105,"359,150","$2,201,589.50",0.81%
09/16/2021,IZRL,INTERCURE LTD,INCR,B23SD94,"290,116.15","$2,145,758.59",0.79%
09/16/2021,IZRL,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"1,109,160.9","$1,109,160.90",0.41%
09/16/2021,IZRL,ISRAELI SHEKEL,,ILS,"434,965.52","$135,627.92",0.05%
09/16/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,"19,294","$93,768.84",0.03%
