date,fund,company,ticker,cusip,shares,market value ($),weight (%)
07/24/2024,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,514,157","$148,033,564.16",10.38%
07/24/2024,ARKG,CAREDX INC,CDNA,14167L103,"5,540,359","$105,266,821.00",7.38%
07/24/2024,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,721,039","$98,426,220.41",6.90%
07/24/2024,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"9,499,826","$81,508,507.08",5.72%
07/24/2024,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,583,070","$68,348,032.20",4.79%
07/24/2024,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"1,322,081","$66,672,544.83",4.68%
07/24/2024,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"2,082,142","$63,130,545.44",4.43%
07/24/2024,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,379,006","$53,932,066.02",3.78%
07/24/2024,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"2,256,211","$50,990,368.60",3.58%
07/24/2024,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"11,809,392","$49,599,446.40",3.48%
07/24/2024,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,475,975","$46,969,245.75",3.29%
07/24/2024,ARKG,VERACYTE INC,VCYT,92337F107,"1,932,956","$45,424,466.00",3.19%
07/24/2024,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,908,427","$45,077,045.74",3.16%
07/24/2024,ARKG,MODERNA INC,MRNA,60770K107,"342,677","$41,549,586.25",2.91%
07/24/2024,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"73,269","$35,925,256.08",2.52%
07/24/2024,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"163,061","$30,446,749.92",2.14%
07/24/2024,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"12,318,941","$27,963,996.07",1.96%
07/24/2024,ARKG,AMGEN INC,AMGN,031162100,"77,984","$25,987,388.16",1.82%
07/24/2024,ARKG,ABSCI CORP,ABSI,00091E109,"5,580,239","$24,832,063.55",1.74%
07/24/2024,ARKG,TEMPUS AI INC,TEM,88023B103,"606,636","$24,690,085.20",1.73%
07/24/2024,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,483,311","$23,094,125.35",1.62%
07/24/2024,ARKG,908 DEVICES INC,MASS,65443P102,"3,912,332","$21,830,812.56",1.53%
07/24/2024,ARKG,ACCOLADE INC,ACCD,00437E102,"5,480,808","$21,649,191.60",1.52%
07/24/2024,ARKG,CERUS CORP,CERS,157085101,"7,772,672","$18,576,686.08",1.30%
07/24/2024,ARKG,VERVE THERAPEUTICS INC,VERV,92539P101,"2,366,448","$18,221,649.60",1.28%
07/24/2024,ARKG,PERSONALIS INC,PSNL,71535D106,"6,276,092","$18,075,144.96",1.27%
07/24/2024,ARKG,NATERA INC,NTRA,632307104,"161,297","$17,181,356.44",1.20%
07/24/2024,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,873,730","$16,638,896.70",1.17%
07/24/2024,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,"333,518","$16,475,789.20",1.16%
07/24/2024,ARKG,GUARDANT HEALTH INC,GH,40131M109,"501,685","$16,395,065.80",1.15%
07/24/2024,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"15,410","$16,266,333.70",1.14%
07/24/2024,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"2,041,715","$14,843,268.05",1.04%
07/24/2024,ARKG,INCYTE CORP,INCY,45337C102,"215,282","$14,165,555.60",0.99%
07/24/2024,ARKG,QUANTUM-SI INC,QSI,74765K105,"12,063,105","$13,631,308.65",0.96%
07/24/2024,ARKG,TELADOC HEALTH INC,TDOC,87918A105,"1,394,393","$12,967,854.90",0.91%
07/24/2024,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"10,670,834","$11,951,334.08",0.84%
07/24/2024,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"2,554,847","$10,040,548.71",0.70%
07/24/2024,ARKG,GINKGO BIOWORKS HOLDINGS INC,DNA,37611X100,"20,396,345","$6,143,379.11",0.43%
07/24/2024,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,519,982","$2,519,981.53",0.18%
07/24/2024,ARKG,SENTI BIOSCIENCES INC,,81726A209,"176,543","$414,876.05",0.03%
07/24/2024,ARKG,UIPATH INC - CLASS A,PATH,90364P105,"10,782","$132,726.42",0.01%
