d,n0,sh0,add,rem,nt,si,se,tt,ta,ta_cov,tt_usd,ta_usd,si_usd
2021-10-28,36,16969179.0,0,0,0.0,0.0628,0.0628,0.0628,,,11399138.0,,11399138.0
2021-11-12,36,18001881.0,0,1,0.02778,0.06278,0.06276,0.06278,,,40067300.0,,40067300.0
2021-11-15,35,18400456.0,1,0,0.02857,0.0196,0.00122,0.0196,,,12082203.0,,12082203.0
2021-11-16,36,18716115.0,0,0,0.0,0.00352,0.00352,0.00352,,,4895196.0,,4895196.0
2021-11-17,36,18757357.0,0,0,0.0,0.001,0.001,0.001,,,1784612.0,,1784612.0
2021-11-18,36,18746039.0,0,0,0.0,0.00037,0.00037,0.00037,,,510090.0,,510090.0
2021-11-19,36,18752979.0,0,0,0.0,0.00038,0.00038,0.00038,,,499802.0,,499802.0
2021-11-22,36,18760028.0,0,0,0.0,0.00759,0.00759,0.00759,,,4091745.0,,4091745.0
2021-11-23,36,18617582.0,0,0,0.0,0.00222,0.00222,0.00222,,,1609257.0,,1609257.0
2021-11-24,36,18654821.0,0,0,0.0,0.00341,0.00341,0.00341,,,2125903.0,,2125903.0
2021-11-26,36,18694353.0,0,0,0.0,0.01528,0.01528,0.01528,,,7946361.0,,7946361.0
2021-11-29,36,18408676.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-11-30,36,18408676.0,0,0,0.0,0.00404,0.00404,0.00404,,,4751247.0,,4751247.0
2021-12-01,36,18454831.0,0,0,0.0,0.0002,0.0002,0.0002,,,141381.0,,141381.0
2021-12-02,36,18458508.0,0,0,0.0,0.00025,0.00025,0.00025,,,1542867.0,,1542867.0
2021-12-03,36,18455863.0,0,0,0.0,0.00789,0.00789,0.00789,,,4532795.0,,4532795.0
2021-12-06,36,18315108.0,0,0,0.0,0.00982,0.00982,0.00982,,,4670615.0,,4670615.0
2021-12-07,36,18135294.0,0,0,0.0,0.00791,0.00791,0.00791,,,3771102.0,,3771102.0
2021-12-08,36,17991884.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-09,36,17991884.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-10,36,17991884.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-13,36,17991884.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-14,36,17991884.0,0,0,0.0,0.0047,0.0047,0.0047,,,4148949.0,,4148949.0
2021-12-15,36,18055020.0,0,0,0.0,0.0042,0.0042,0.0042,,,5978340.0,,5978340.0
2021-12-16,36,18038560.0,0,1,0.02778,0.01015,0.01015,0.01015,,,4348752.0,,4348752.0
2021-12-17,35,18011605.0,0,0,0.0,0.00402,0.00402,0.00402,,,1851156.0,,1851156.0
2021-12-20,35,17939190.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-21,35,17939190.0,0,0,0.0,0.00042,0.00042,0.00042,,,1349849.0,,1349849.0
2021-12-22,35,17935878.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-23,35,17935878.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-27,35,17935878.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-28,35,17935878.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2021-12-29,35,17935878.0,0,0,0.0,0.00178,0.00178,0.00178,,,266015.0,,266015.0
2021-12-30,35,17967851.0,0,0,0.0,0.00158,0.00158,0.00158,,,241729.0,,241729.0
2021-12-31,35,17996223.0,0,0,0.0,1e-05,1e-05,1e-05,,,1868.0,,1868.0
2022-01-03,35,17996429.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-01-04,35,17996429.0,0,0,0.0,0.00729,0.00729,0.00729,,,7184447.0,,7184447.0
2022-01-05,35,18080913.0,0,0,0.0,0.00081,0.00081,0.00081,,,881761.0,,881761.0
2022-01-06,35,18095648.0,0,0,0.0,0.00028,0.00028,0.00028,,,302820.0,,302820.0
2022-01-07,35,18100645.0,0,0,0.0,0.01007,0.01007,0.01007,,,4491626.0,,4491626.0
2022-01-10,35,17921441.0,0,0,0.0,0.00015,0.00015,0.00015,,,143408.0,,143408.0
2022-01-11,35,17924092.0,0,0,0.0,0.00171,0.00171,0.00171,,,1541480.0,,1541480.0
2022-01-12,35,17949629.0,0,0,0.0,0.04991,0.04991,0.04991,,,6905212.0,,6905212.0
2022-01-13,35,17181272.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-01-14,35,17181272.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-01-18,35,17181272.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-01-19,35,17181272.0,0,0,0.0,0.02444,0.02444,0.02444,,,8669224.0,,8669224.0
2022-01-20,35,17583024.0,0,0,0.0,0.01346,0.01346,0.01346,,,6602609.0,,6602609.0
2022-01-21,35,17561520.0,0,0,0.0,0.01554,0.01554,0.01554,,,7478929.0,,7478929.0
2022-01-24,35,17439823.0,0,0,0.0,0.01189,0.01189,0.01189,,,4927588.0,,4927588.0
2022-01-25,35,17288781.0,0,0,0.0,0.01117,0.01117,0.01117,,,7125131.0,,7125131.0
2022-01-26,35,17114003.0,0,0,0.0,0.00659,0.00659,0.00659,,,2632074.0,,2632074.0
2022-01-27,35,17010909.0,0,0,0.0,0.00033,0.00033,0.00033,,,1029031.0,,1029031.0
2022-01-28,35,17011988.0,0,0,0.0,0.00161,0.00161,0.00161,,,2442627.0,,2442627.0
2022-01-31,35,17035040.0,0,0,0.0,0.00284,0.00284,0.00284,,,1330502.0,,1330502.0
2022-02-01,35,16988579.0,0,0,0.0,0.00803,0.00803,0.00803,,,4292534.0,,4292534.0
2022-02-02,35,16934704.0,0,1,0.02857,0.00222,0.00221,0.00222,,,1059244.0,,1059244.0
2022-02-03,34,16964190.0,0,0,0.0,0.00037,0.00037,0.00037,,,241709.0,,241709.0
2022-02-04,34,16963875.0,0,0,0.0,0.00039,0.00039,0.00039,,,268547.0,,268547.0
2022-02-07,34,16959190.0,0,0,0.0,0.00062,0.00062,0.00062,,,376571.0,,376571.0
2022-02-08,34,16951209.0,0,0,0.0,0.0011,0.0011,0.0011,,,2395463.0,,2395463.0
2022-02-09,34,16958780.0,0,0,0.0,0.00128,0.00128,0.00128,,,704600.0,,704600.0
2022-02-10,34,16937120.0,0,0,0.0,0.00118,0.00118,0.00118,,,674562.0,,674562.0
2022-02-11,34,16917561.0,0,0,0.0,8e-05,8e-05,8e-05,,,85610.0,,85610.0
2022-02-14,34,16918958.0,0,0,0.0,0.00013,0.00013,0.00013,,,162617.0,,162617.0
2022-02-15,34,16921186.0,0,0,0.0,0.00074,0.00074,0.00074,,,1386878.0,,1386878.0
2022-02-16,34,16929749.0,0,0,0.0,3e-05,3e-05,3e-05,,,22131.0,,22131.0
2022-02-17,34,16930223.0,0,0,0.0,6e-05,6e-05,6e-05,,,51173.0,,51173.0
2022-02-18,34,16931280.0,0,0,0.0,0.0088,0.0088,0.0088,,,2354283.0,,2354283.0
2022-02-22,34,16930426.0,0,0,0.0,0.02311,0.02311,0.02311,,,2959845.0,,2959845.0
2022-02-23,34,16984997.0,1,0,0.02941,0.01609,0.01557,0.01609,,,4040867.0,,4040867.0
2022-02-24,35,16797696.0,0,0,0.0,0.00293,0.00293,0.00293,,,668165.0,,668165.0
2022-02-25,35,16841046.0,0,0,0.0,0.00032,0.00032,0.00032,,,147312.0,,147312.0
2022-02-28,35,16845053.0,0,0,0.0,0.00489,0.00489,0.00489,,,805407.0,,805407.0
2022-03-01,35,16927237.0,0,0,0.0,0.00359,0.00359,0.00359,,,4080948.0,,4080948.0
2022-03-02,35,16961541.0,0,0,0.0,0.00103,0.00103,0.00103,,,126947.0,,126947.0
2022-03-03,35,16978941.0,0,0,0.0,0.00893,0.00893,0.00893,,,3252137.0,,3252137.0
2022-03-04,35,17130472.0,0,0,0.0,0.00405,0.00405,0.00405,,,1596167.0,,1596167.0
2022-03-07,35,17199903.0,0,0,0.0,0.0,0.0,0.0,,,14144.0,,14144.0
2022-03-08,35,17199944.0,0,0,0.0,0.00933,0.00933,0.00933,,,2100691.0,,2100691.0
2022-03-09,35,17355453.0,0,0,0.0,0.00263,0.00263,0.00263,,,226202.0,,226202.0
2022-03-10,35,17401077.0,0,1,0.02857,0.0,0.0,0.0,,,55.0,,55.0
2022-03-11,34,17401072.0,0,0,0.0,0.00291,0.00291,0.00291,,,240119.0,,240119.0
2022-03-14,34,17451730.0,0,0,0.0,1e-05,1e-05,1e-05,,,29883.0,,29883.0
2022-03-15,34,17451852.0,0,0,0.0,0.01057,0.01057,0.01057,,,1348566.0,,1348566.0
2022-03-16,34,17616093.0,0,0,0.0,0.00055,0.00055,0.00055,,,40252.0,,40252.0
2022-03-17,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-18,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-21,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-22,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-23,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-24,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-25,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-28,34,17625701.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-03-29,34,17625701.0,0,0,0.0,0.00161,0.00161,0.00161,,,2787327.0,,2787327.0
2022-03-30,34,17635511.0,0,0,0.0,0.0005,0.0005,0.0005,,,425329.0,,425329.0
2022-03-31,34,17636362.0,0,0,0.0,0.00219,0.00219,0.00219,,,780404.0,,780404.0
2022-04-01,34,17671741.0,0,0,0.0,0.00443,0.00443,0.00443,,,3248897.0,,3248897.0
2022-04-04,34,17736147.0,0,0,0.0,0.00131,0.00131,0.00131,,,268272.0,,268272.0
2022-04-05,34,17759374.0,0,0,0.0,6e-05,6e-05,6e-05,,,12190.0,,12190.0
2022-04-06,34,17760434.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-04-07,34,17760434.0,0,0,0.0,1e-05,1e-05,1e-05,,,31561.0,,31561.0
2022-04-08,34,17760576.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-04-11,34,17760576.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-04-12,34,17760576.0,0,0,0.0,0.00174,0.00174,0.00174,,,252878.0,,252878.0
2022-04-13,34,17791566.0,0,0,0.0,0.00057,0.00057,0.00057,,,85656.0,,85656.0
2022-04-14,34,17801655.0,0,0,0.0,0.00795,0.00795,0.00795,,,3335293.0,,3335293.0
2022-04-18,34,17660157.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-04-19,34,17660157.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-04-20,34,17660157.0,0,0,0.0,0.00488,0.00488,0.00488,,,3097295.0,,3097295.0
2022-04-21,34,17586423.0,0,0,0.0,0.00041,0.00041,0.00041,,,915390.0,,915390.0
2022-04-22,34,17588033.0,0,0,0.0,1e-05,1e-05,1e-05,,,47546.0,,47546.0
2022-04-25,34,17587775.0,0,0,0.0,0.00055,0.00055,0.00055,,,100456.0,,100456.0
2022-04-26,34,17597528.0,0,0,0.0,0.00105,0.00105,0.00105,,,1341144.0,,1341144.0
2022-04-27,34,17609098.0,0,0,0.0,0.00118,0.00118,0.00118,,,969476.0,,969476.0
2022-04-28,34,17625153.0,0,0,0.0,0.00123,0.00123,0.00123,,,223532.0,,223532.0
2022-04-29,34,17646740.0,0,0,0.0,2e-05,2e-05,2e-05,,,84985.0,,84985.0
2022-05-02,34,17646351.0,0,0,0.0,0.00072,0.00072,0.00072,,,119239.0,,119239.0
2022-05-03,34,17643431.0,0,0,0.0,0.00082,0.00082,0.00082,,,1468994.0,,1468994.0
2022-05-04,34,17651800.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-05-05,34,17651800.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-05-06,34,17651800.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-05-09,34,17651800.0,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0
2022-05-10,34,17651800.0,0,0,0.0,0.00395,0.00395,0.00395,,,2941249.0,,2941249.0
2022-05-11,34,17704006.0,0,0,0.0,0.00595,0.00595,0.00595,,,2115388.0,,2115388.0
