date,fund,company,ticker,cusip,shares,market value ($),weight (%)
01/28/2022,ARKX,TRIMBLE INC,TRMB,896239100,"511,727","$34,352,233.51",9.46%
01/28/2022,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"991,274","$28,082,792.42",7.74%
01/28/2022,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,680,738","$27,211,148.22",7.50%
01/28/2022,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"107,483","$23,245,348.41",6.40%
01/28/2022,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"638,897","$21,767,220.79",6.00%
01/28/2022,ARKX,KOMATSU LTD,6301,6496584,"863,288","$20,572,829.20",5.67%
01/28/2022,ARKX,AEROVIRONMENT INC,AVAV,008073108,"279,120","$15,072,480.00",4.15%
01/28/2022,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"4,515,726","$14,085,649.78",3.88%
01/28/2022,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"352,869","$11,591,746.65",3.19%
01/28/2022,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"253,063","$11,578,488.09",3.19%
01/28/2022,ARKX,AMAZON.COM INC,AMZN,023135106,"3,983","$11,123,523.25",3.06%
01/28/2022,ARKX,DEERE & CO,DE,244199105,"27,590","$10,372,736.40",2.86%
01/28/2022,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"1,779,753","$9,984,414.33",2.75%
01/28/2022,ARKX,UNITY SOFTWARE INC,U,91332U101,"104,501","$9,896,244.70",2.73%
01/28/2022,ARKX,GARMIN LTD,GRMN U,B3Z5T14,"76,199","$9,057,013.14",2.49%
01/28/2022,ARKX,VELO3D INC,VLD,92259N104,"1,460,549","$8,208,285.38",2.26%
01/28/2022,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"20,466","$7,962,911.28",2.19%
01/28/2022,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,"189,592","$7,835,837.36",2.16%
01/28/2022,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,"1,843,959","$7,799,946.57",2.15%
01/28/2022,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"2,875","$7,424,457.50",2.05%
01/28/2022,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"543,789","$6,677,728.92",1.84%
01/28/2022,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"38,111","$6,160,262.04",1.70%
01/28/2022,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,"1,800,697","$5,168,000.39",1.42%
01/28/2022,ARKX,TERADYNE INC,TER,880770102,"45,259","$5,034,611.16",1.39%
01/28/2022,ARKX,THALES SA,HO,4162791,"53,011","$4,866,223.37",1.34%
01/28/2022,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"24,219","$4,859,542.35",1.34%
01/28/2022,ARKX,HEICO CORP,HEI,422806109,"35,724","$4,830,242.04",1.33%
01/28/2022,ARKX,AIRBUS SE,AIR,4012250,"36,620","$4,669,007.15",1.29%
01/28/2022,ARKX,MYNARIC AG,MYNA,62857X101,"441,408","$4,537,674.24",1.25%
01/28/2022,ARKX,JOBY AVIATION INC,JOBY,G65163100,"1,008,869","$3,863,968.27",1.06%
01/28/2022,ARKX,ANSYS INC,ANSS,03662Q105,"12,142","$3,759,406.04",1.04%
01/28/2022,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"9,488","$3,770,626.08",1.04%
01/28/2022,ARKX,SYNOPSYS INC,SNPS,871607107,"12,815","$3,656,888.40",1.01%
01/28/2022,ARKX,3D SYSTEMS CORP,DDD,88554D205,"217,213","$3,481,924.39",0.96%
01/28/2022,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"437,108","$437,107.96",0.12%
01/28/2022,ARKX,NETFLIX INC,NFLX,64110L106,103,"$39,830.10",0.01%
