date,fund,company,ticker,cusip,shares,market value ($),weight (%)
02/12/2025,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,156,874","$99,647,578.80",8.63%
02/12/2025,ARKG,TEMPUS AI INC,TEM,88023B103,"1,339,593","$95,392,417.53",8.26%
02/12/2025,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"11,436,333","$87,602,310.78",7.59%
02/12/2025,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,917,552","$75,973,410.24",6.58%
02/12/2025,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"8,047,269","$62,768,698.20",5.44%
02/12/2025,ARKG,NATERA INC,NTRA,632307104,"345,856","$58,695,221.76",5.09%
02/12/2025,ARKG,GUARDANT HEALTH INC,GH,40131M109,"1,327,201","$57,865,963.60",5.01%
02/12/2025,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,157,488","$52,836,881.12",4.58%
02/12/2025,ARKG,CAREDX INC,CDNA,14167L103,"2,286,697","$52,159,558.57",4.52%
02/12/2025,ARKG,VERACYTE INC,VCYT,92337F107,"1,213,121","$49,701,567.37",4.31%
02/12/2025,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"1,741,449","$46,757,905.65",4.05%
02/12/2025,ARKG,ABSCI CORP,ABSI,00091E109,"8,694,830","$42,691,615.30",3.70%
02/12/2025,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,892,903","$34,194,113.46",2.96%
02/12/2025,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"1,001,250","$31,619,475.00",2.74%
02/12/2025,ARKG,PERSONALIS INC,PSNL,71535D106,"6,616,995","$31,596,151.13",2.74%
02/12/2025,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,889,695","$30,367,398.65",2.63%
02/12/2025,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,924,541","$26,935,022.61",2.33%
02/12/2025,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"6,601,326","$26,801,383.56",2.32%
02/12/2025,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,494,369","$25,583,597.28",2.22%
02/12/2025,ARKG,ILLUMINA INC,ILMN,452327109,"202,624","$20,400,184.32",1.77%
02/12/2025,ARKG,AMGEN INC,AMGN,031162100,"64,844","$19,236,621.04",1.67%
02/12/2025,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"12,380,256","$16,465,740.48",1.43%
02/12/2025,ARKG,QUANTUM-SI INC,QSI,74765K105,"8,193,307","$15,731,149.44",1.36%
02/12/2025,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"64,257","$15,057,342.81",1.30%
02/12/2025,ARKG,CERUS CORP,CERS,157085101,"7,158,662","$12,026,552.16",1.04%
02/12/2025,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"24,720","$11,253,038.40",0.97%
02/12/2025,ARKG,INCYTE CORP,INCY,45337C102,"157,882","$10,472,313.06",0.91%
02/12/2025,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"12,890","$8,577,779.40",0.74%
02/12/2025,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"1,697,161","$6,975,331.71",0.60%
02/12/2025,ARKG,908 DEVICES INC,MASS,65443P102,"2,725,657","$6,623,346.51",0.57%
02/12/2025,ARKG,ACCOLADE INC,ACCD,00437E102,"806,601","$5,541,348.87",0.48%
02/12/2025,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,388,841","$5,446,557.48",0.47%
02/12/2025,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"3,246,573","$4,236,777.77",0.37%
02/12/2025,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,"77,252","$3,944,487.12",0.34%
02/12/2025,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"1,954,990","$2,306,888.20",0.20%
02/12/2025,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"728,743","$728,743.01",0.06%
