date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/27/2024,PRNT,XOMETRY INC-A,XMTR,98423F109,"297,148","$6,085,591.04",6.06%
08/27/2024,PRNT,STRAUMANN HOLDING AG-REG,STMN SE,BQ7ZV06,"32,479","$4,730,732.76",4.71%
08/27/2024,PRNT,BICO GROUP AB,BICO,BKMFJ94,"977,400","$4,503,384.56",4.49%
08/27/2024,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"765,360","$4,263,055.20",4.25%
08/27/2024,PRNT,NIKON CORP,7731,6642321,"384,531","$4,175,204.33",4.16%
08/27/2024,PRNT,RENISHAW PLC,RSW,0732358,"88,462","$4,105,181.67",4.09%
08/27/2024,PRNT,HP INC,HPQ,40434L105,"113,662","$4,042,957.34",4.03%
08/27/2024,PRNT,PROTO LABS INC,PRLB,743713109,"129,317","$4,023,051.87",4.01%
08/27/2024,PRNT,AUTODESK INC,ADSK,052769106,"15,674","$4,015,835.54",4.00%
08/27/2024,PRNT,NANO DIMENSION LTD - ADR,NNDM,63008G203,"1,746,164","$3,928,869.00",3.92%
08/27/2024,PRNT,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"101,968","$3,891,474.10",3.88%
08/27/2024,PRNT,ANSYS INC,ANSS,03662Q105,"12,070","$3,855,882.20",3.84%
08/27/2024,PRNT,FARO TECHNOLOGIES INC,FARO,311642102,"221,500","$3,845,240.00",3.83%
08/27/2024,PRNT,SIEMENS AG-REG,SIE,5727973,"20,431","$3,825,654.25",3.81%
08/27/2024,PRNT,ALTAIR ENGINEERING INC - A,ALTR,021369103,"42,384","$3,820,917.60",3.81%
08/27/2024,PRNT,PTC INC,PTC,69370C100,"21,610","$3,802,279.50",3.79%
08/27/2024,PRNT,DENTSPLY SIRONA INC,XRAY UW,24906P109,"144,196","$3,645,274.88",3.63%
08/27/2024,PRNT,STRATASYS LTD,SSYS,M85548101,"441,749","$3,463,312.16",3.45%
08/27/2024,PRNT,DESKTOP METAL INC-A,DM,25058X303,"648,613","$2,918,758.50",2.91%
08/27/2024,PRNT,3D SYSTEMS CORP,DDD,88554D205,"1,131,169","$2,907,104.33",2.90%
08/27/2024,PRNT,AMETEK INC,AME,031100100,"9,923","$1,670,239.36",1.66%
08/27/2024,PRNT,GENERAL ELECTRIC CO,GE,369604301,"9,195","$1,574,367.90",1.57%
08/27/2024,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"155,919","$1,579,989.38",1.57%
08/27/2024,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"39,027","$1,551,255.09",1.55%
08/27/2024,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"6,681","$1,547,653.65",1.54%
08/27/2024,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"7,858","$1,513,607.96",1.51%
08/27/2024,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"266,631","$1,489,270.43",1.48%
08/27/2024,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"6,254","$1,431,853.30",1.43%
08/27/2024,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"7,143","$1,414,671.15",1.41%
08/27/2024,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"10,065","$1,301,001.90",1.30%
08/27/2024,PRNT,MELROSE INDUSTRIES PLC,MRO,BNGDN82,"206,773","$1,294,035.00",1.29%
