date,fund,company,ticker,cusip,shares,market value ($),weight (%)
12/13/2024,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,"2,157,967","$102,266,056.13",9.04%
12/13/2024,ARKG,RECURSION PHARMACEUTICALS-A,RXRX,75629V104,"11,546,373","$80,593,683.54",7.13%
12/13/2024,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,"1,755,912","$79,718,404.80",7.05%
12/13/2024,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,"9,855,002","$60,706,812.32",5.37%
12/13/2024,ARKG,VERACYTE INC,VCYT,92337F107,"1,343,105","$59,633,862.00",5.27%
12/13/2024,ARKG,CAREDX INC,CDNA,14167L103,"2,383,542","$56,013,237.00",4.95%
12/13/2024,ARKG,NATERA INC,NTRA,632307104,"329,929","$54,916,682.05",4.86%
12/13/2024,ARKG,GUARDANT HEALTH INC,GH,40131M109,"1,425,017","$49,790,093.98",4.40%
12/13/2024,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,"1,716,131","$48,154,635.86",4.26%
12/13/2024,ARKG,SCHRODINGER INC,SDGR,80810D103,"2,186,649","$46,072,694.43",4.07%
12/13/2024,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,"1,187,263","$43,940,603.63",3.89%
12/13/2024,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,"2,643,657","$39,522,672.15",3.50%
12/13/2024,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,"2,787,942","$37,804,493.52",3.34%
12/13/2024,ARKG,TEMPUS AI INC,TEM,88023B103,"885,202","$37,169,631.98",3.29%
12/13/2024,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,"1,915,238","$33,612,426.90",2.97%
12/13/2024,ARKG,NURIX THERAPEUTICS INC,NRIX,67080M103,"1,514,605","$31,140,278.80",2.75%
12/13/2024,ARKG,ABSCI CORP,ABSI,00091E109,"7,989,317","$29,400,686.56",2.60%
12/13/2024,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,"11,749,028","$24,026,762.26",2.12%
12/13/2024,ARKG,PERSONALIS INC,PSNL,71535D106,"6,266,235","$22,433,121.30",1.98%
12/13/2024,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,"5,946,407","$21,050,280.78",1.86%
12/13/2024,ARKG,QUANTUM-SI INC,QSI,74765K105,"10,163,589","$18,396,096.09",1.63%
12/13/2024,ARKG,AMGEN INC,AMGN,031162100,"65,720","$18,011,223.20",1.59%
12/13/2024,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,"76,483","$17,780,767.84",1.57%
12/13/2024,ARKG,ACCOLADE INC,ACCD,00437E102,"4,617,732","$16,069,707.36",1.42%
12/13/2024,ARKG,ILLUMINA INC,ILMN,452327109,"98,328","$14,398,169.04",1.27%
12/13/2024,ARKG,CERUS CORP,CERS,157085101,"7,255,550","$12,914,879.00",1.14%
12/13/2024,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,"25,056","$11,628,990.72",1.03%
12/13/2024,ARKG,INCYTE CORP,INCY,45337C102,"160,018","$11,334,074.94",1.00%
12/13/2024,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,"13,058","$9,675,586.26",0.86%
12/13/2024,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,"1,981,522","$7,866,642.34",0.70%
12/13/2024,ARKG,COMPASS PATHWAYS PLC,CMPS,20451W101,"1,720,157","$7,585,892.37",0.67%
12/13/2024,ARKG,PRIME MEDICINE INC,PRME,74168J101,"2,421,168","$7,287,715.68",0.64%
12/13/2024,ARKG,STANDARD BIOTOOLS INC,LAB,34385P108,"3,290,526","$6,317,809.92",0.56%
12/13/2024,ARKG,908 DEVICES INC,MASS,65443P102,"2,762,551","$5,856,608.12",0.52%
12/13/2024,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,"78,272","$4,892,782.72",0.43%
12/13/2024,ARKG,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"2,802,732","$2,802,732.14",0.25%
12/13/2024,ARKG,SENTI BIOSCIENCES INC,SNTI,81726A209,26,$145.34,0.00%
