date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/11/2021,ARKX,TRIMBLE INC,TRMB,896239100,"697,438","$62,065,007.62",10.21%
08/11/2021,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"1,092,186","$42,431,426.10",6.98%
08/11/2021,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"907,221","$38,829,058.80",6.39%
08/11/2021,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"1,524,477","$37,486,889.43",6.17%
08/11/2021,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"149,912","$34,872,529.44",5.74%
08/11/2021,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"79,251","$28,707,882.24",4.72%
08/11/2021,ARKX,THALES SA,HO,4162791,"241,015","$24,831,591.73",4.09%
08/11/2021,ARKX,UNITY SOFTWARE INC,U,91332U101,"226,901","$24,312,442.15",4.00%
08/11/2021,ARKX,KOMATSU LTD,6301,6496584,"892,688","$21,538,176.74",3.54%
08/11/2021,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"7,053","$19,479,892.29",3.21%
08/11/2021,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"4,871,823","$18,874,542.35",3.11%
08/11/2021,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"323,897","$18,283,375.51",3.01%
08/11/2021,ARKX,AMAZON.COM INC,AMZN,023135106,"5,478","$18,190,685.04",2.99%
08/11/2021,ARKX,AEROVIRONMENT INC,AVAV,008073108,"171,034","$17,873,053.00",2.94%
08/11/2021,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"271,704","$17,614,570.32",2.90%
08/11/2021,ARKX,BOEING CO/THE,BA,097023105,"73,808","$17,402,450.24",2.86%
08/11/2021,ARKX,SPIRIT AEROSYSTEMS HOLD-CL A,SPR,848574109,"345,002","$14,641,884.88",2.41%
08/11/2021,ARKX,NETFLIX INC,NFLX,64110L106,"27,354","$14,110,287.36",2.32%
08/11/2021,ARKX,REINVENT TECHNOLOGY-CLASS A,RTP,G7483N129,"1,186,933","$11,904,937.99",1.96%
08/11/2021,ARKX,TERADYNE INC,TER,880770102,"86,888","$10,642,042.24",1.75%
08/11/2021,ARKX,DEERE & CO,DE,244199105,"27,004","$10,170,246.48",1.67%
08/11/2021,ARKX,AIRBUS SE,AIR,4012250,"69,384","$9,363,404.75",1.54%
08/11/2021,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"1,143,163","$8,630,880.65",1.42%
08/11/2021,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"63,624","$8,333,471.52",1.37%
08/11/2021,ARKX,GARMIN LTD,GRMN U,B3Z5T14,"44,086","$7,303,286.76",1.20%
08/11/2021,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"30,988","$7,185,497.44",1.18%
08/11/2021,ARKX,JAWS SPITFIRE ACQUISITION-A,SPFR,G50740102,"717,347","$7,173,470.00",1.18%
08/11/2021,ARKX,SYNOPSYS INC,SNPS,871607107,"24,452","$7,048,289.00",1.16%
08/11/2021,ARKX,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,"33,852","$6,625,851.96",1.09%
08/11/2021,ARKX,ANSYS INC,ANSS,03662Q105,"17,822","$6,445,860.96",1.06%
08/11/2021,ARKX,MEITUAN-CLASS B,3690,BGJW376,"206,063","$6,328,423.45",1.04%
08/11/2021,ARKX,NVIDIA CORP,NVDA,67066G104,"30,755","$6,131,316.80",1.01%
08/11/2021,ARKX,HEICO CORP,HEI,422806109,"44,640","$5,839,804.80",0.96%
08/11/2021,ARKX,MARKFORGED HOLDING CORP,MKFG,57064N102,"546,161","$5,690,997.62",0.94%
08/11/2021,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"12,218","$5,533,165.66",0.91%
08/11/2021,ARKX,ATLAS CREST INVESTMENT COR-A,ACIC,049284102,"395,128","$3,931,523.60",0.65%
08/11/2021,ARKX,DREYFUS GOVT CASH MAN INS,,X9USDDGCM,"1,794,743.74","$1,794,743.74",0.30%
