date,fund,company,ticker,cusip,shares,market value ($),weight (%)
08/30/2024,ARKQ,TESLA INC,TSLA,88160R101,"449,567","$92,736,680.76",12.69%
08/30/2024,ARKQ,TERADYNE INC,TER,880770102,"566,610","$75,903,075.60",10.38%
08/30/2024,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"3,118,854","$70,423,723.32",9.63%
08/30/2024,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"1,662,584","$43,060,925.60",5.89%
08/30/2024,ARKQ,AEROVIRONMENT INC,AVAV,008073108,"180,065","$36,663,034.65",5.02%
08/30/2024,ARKQ,TRIMBLE INC,TRMB,896239100,"600,088","$33,814,958.80",4.63%
08/30/2024,ARKQ,UIPATH INC - CLASS A,PATH,90364P105,"2,222,233","$28,533,471.72",3.90%
08/30/2024,ARKQ,ROCKET LAB USA INC,RKLB,773122106,"4,261,109","$26,546,709.07",3.63%
08/30/2024,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,"942,936","$25,902,451.92",3.54%
08/30/2024,ARKQ,DEERE & CO,DE,244199105,"64,672","$24,693,063.04",3.38%
08/30/2024,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"133,939","$22,655,781.85",3.10%
08/30/2024,ARKQ,ARCHER AVIATION INC-A,ACHR,03945R102,"5,772,569","$20,434,894.26",2.80%
08/30/2024,ARKQ,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"578,792","$17,942,552.00",2.45%
08/30/2024,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,"98,928","$16,164,835.20",2.21%
08/30/2024,ARKQ,BLADE AIR MOBILITY INC,BLDE,092667104,"5,051,756","$15,913,031.40",2.18%
08/30/2024,ARKQ,ADVANCED MICRO DEVICES,AMD,007903107,"108,117","$15,729,942.33",2.15%
08/30/2024,ARKQ,NVIDIA CORP,NVDA,67066G104,"130,561","$15,352,667.99",2.10%
08/30/2024,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,"26,701","$13,007,926.17",1.78%
08/30/2024,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,"55,892","$11,390,230.68",1.56%
08/30/2024,ARKQ,QUALCOMM INC,QCOM,747525103,"66,332","$11,242,610.68",1.54%
08/30/2024,ARKQ,SYNOPSYS INC,SNPS,871607107,"21,096","$10,907,053.92",1.49%
08/30/2024,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"23,779","$10,144,359.19",1.39%
08/30/2024,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,"173,078","$10,117,966.80",1.38%
08/30/2024,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,"17,268","$9,788,365.80",1.34%
08/30/2024,ARKQ,JOBY AVIATION INC,JOBY,G65163100,"1,882,980","$9,678,517.20",1.32%
08/30/2024,ARKQ,AURORA INNOVATION INC,AUR,051774107,"2,148,081","$9,601,922.07",1.31%
08/30/2024,ARKQ,ANSYS INC,ANSS,03662Q105,"26,948","$8,623,090.52",1.18%
08/30/2024,ARKQ,CAMECO CORP,CCJ,13321L108,"210,847","$8,486,591.75",1.16%
08/30/2024,ARKQ,CATERPILLAR INC,CAT,149123101,"22,200","$7,806,408.00",1.07%
08/30/2024,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,"171,620","$7,154,837.80",0.98%
08/30/2024,ARKQ,OKLO INC,OKLO,02156V109,"993,041","$6,395,184.04",0.87%
08/30/2024,ARKQ,AMAZON.COM INC,AMZN,023135106,"20,859","$3,590,251.08",0.49%
08/30/2024,ARKQ,3D SYSTEMS CORP,DDD,88554D205,"1,419,299","$3,306,966.67",0.45%
08/30/2024,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,"511,138","$2,770,367.96",0.38%
08/30/2024,ARKQ,MARKFORGED HOLDING CORP,MKFG,57064N102,"8,907,174","$2,258,859.33",0.31%
08/30/2024,ARKQ,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"1,562,613","$1,562,612.91",0.21%
08/30/2024,ARKQ,VUZIX CORP,VUZI,92921W300,"708,375","$619,828.13",0.08%
