date,fund,company,ticker,cusip,shares,market value ($),weight (%)
09/20/2024,ARKX,KRATOS DEFENSE & SECURITY,KTOS,50077B207,"938,182","$21,390,549.60",9.58%
09/20/2024,ARKX,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,"750,946","$20,936,374.48",9.38%
09/20/2024,ARKX,TERADYNE INC,TER,880770102,"123,377","$16,510,310.14",7.39%
09/20/2024,ARKX,AEROVIRONMENT INC,AVAV,008073108,"89,491","$16,080,637.79",7.20%
09/20/2024,ARKX,TRIMBLE INC,TRMB,896239100,"248,505","$14,960,001.00",6.70%
09/20/2024,ARKX,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"53,952","$12,433,777.92",5.57%
09/20/2024,ARKX,ROCKET LAB USA INC,RKLB,773122106,"1,479,428","$10,607,498.76",4.75%
09/20/2024,ARKX,KOMATSU LTD,6301,6496584,"347,988","$9,331,889.79",4.18%
09/20/2024,ARKX,AMAZON.COM INC,AMZN,023135106,"47,022","$8,928,067.14",4.00%
09/20/2024,ARKX,BLADE AIR MOBILITY INC,BLDE,092667104,"2,067,209","$6,739,101.34",3.02%
09/20/2024,ARKX,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,"175,650","$6,469,189.50",2.90%
09/20/2024,ARKX,DEERE & CO,DE,244199105,"15,507","$6,353,683.11",2.85%
09/20/2024,ARKX,DASSAULT SYSTEMES SE,DSY FP,BM8H5Y5,"152,641","$6,227,289.37",2.79%
09/20/2024,ARKX,ARCHER AVIATION INC-A,ACHR,03945R102,"1,983,219","$6,048,817.95",2.71%
09/20/2024,ARKX,GARMIN LTD,GRMN UN,B3Z5T14,"34,420","$5,911,979.20",2.65%
09/20/2024,ARKX,THALES SA,HO,4162791,"31,232","$5,168,148.23",2.31%
09/20/2024,ARKX,ALPHABET INC-CL C,GOOG,02079K107,"31,233","$5,098,474.92",2.28%
09/20/2024,ARKX,JOBY AVIATION INC,JOBY,G65163100,"927,298","$4,803,403.64",2.15%
09/20/2024,ARKX,THE 3D PRINTING ETF,PRNT,00214Q500,"234,412","$4,763,251.84",2.13%
09/20/2024,ARKX,HEICO CORP,HEI,422806109,"15,041","$3,978,344.50",1.78%
09/20/2024,ARKX,LOCKHEED MARTIN CORP,LMT,539830109,"6,564","$3,709,841.52",1.66%
09/20/2024,ARKX,JD LOGISTICS INC,2618,BNMBPD9,"2,656,654","$3,510,418.44",1.57%
09/20/2024,ARKX,ELBIT SYSTEMS LTD,ESLT,M3760D101,"17,124","$3,285,924.36",1.47%
09/20/2024,ARKX,HONEYWELL INTERNATIONAL INC,HON,438516106,"16,088","$3,277,125.60",1.47%
09/20/2024,ARKX,TELEDYNE TECHNOLOGIES INC,TDY,879360105,"7,415","$3,237,463.15",1.45%
09/20/2024,ARKX,UIPATH INC - CLASS A,PATH,90364P105,"243,670","$3,033,691.50",1.36%
09/20/2024,ARKX,SYNOPSYS INC,SNPS,871607107,"5,682","$2,921,229.84",1.31%
09/20/2024,ARKX,AIRBUS SE,AIR,4012250,"18,321","$2,728,824.91",1.22%
09/20/2024,ARKX,ANSYS INC,ANSS,03662Q105,"7,629","$2,458,750.41",1.10%
09/20/2024,ARKX,3D SYSTEMS CORP,DDD,88554D205,"480,877","$1,259,897.74",0.56%
09/20/2024,ARKX,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"589,183","$589,183.42",0.26%
09/20/2024,ARKX,MARKFORGED HOLDING CORP,,57064N201,"269,348","$557,550.36",0.25%
09/20/2024,ARKX,MYNARIC AG NA O.N.,MYNA,62857X101,"1,500","$1,920.00",0.00%
